Sample	0	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	41	42	43	44	45	46	47	48	49	50	51	52	53	54	55	56	57	58	59	60	61	62	63	64	65	66	67	68	69	70	71	72	73	74	75	76	77	78	79	80	81	82	83	84	85	86	87	88	89	90	91	92	93	94	95	96	97	98	99	100
14340-YK-1_1	(0.0, 0.0031201150542738147)	(1.0, 0.002056581234294436)	(2.0, 0.0007772217828119099)	(3.0, 0.0005476731342767712)	(4.0, 0.0005395640787578668)	(5.0, 0.0005707527538305759)	(6.0, 0.0005938323733843807)	(7.0, 0.0006181595399410937)	(8.0, 0.0006699327405617907)	(9.0, 0.0007603798982726471)	(10.0, 0.0009063428976129255)	(11.0, 0.0010516821234517497)	(12.0, 0.001210120592821112)	(13.0, 0.001472105463431868)	(14.0, 0.0019617676620734)	(15.0, 0.0028163373590656287)	(16.0, 0.004461851855901759)	(17.0, 0.007000610006820277)	(18.0, 0.010892956655894369)	(19.0, 0.018020192683509843)	(20.0, 0.030771994373737673)	(21.0, 0.050846896971037586)	(22.0, 0.07925666109476828)	(23.0, 0.11766613822031095)	(24.0, 0.16811506769742077)	(25.0, 0.23181232257191595)	(26.0, 0.31234709557116386)	(27.0, 0.41635072278912383)	(28.0, 0.5438556404478716)	(29.0, 0.6809891258750661)	(30.0, 0.8286843442288827)	(31.0, 0.9847200380706433)	(32.0, 1.1240523250904637)	(33.0, 1.265037611889138)	(34.0, 1.4360270278812597)	(35.0, 1.6088796553222249)	(36.0, 1.783342865943945)	(37.0, 1.9880453683691606)	(38.0, 2.1993430280252513)	(39.0, 2.376470375271682)	(40.0, 2.536272413515223)	(41.0, 2.6973326029111973)	(42.0, 2.8638470678038863)	(43.0, 3.005357571890785)	(44.0, 3.0542626619517956)	(45.0, 3.096316847646335)	(46.0, 3.2041254932231658)	(47.0, 3.263310370588141)	(48.0, 3.2586339406477394)	(49.0, 3.2533368560733904)	(50.0, 3.2230376820137545)	(51.0, 3.214226881305714)	(52.0, 3.18436122982959)	(53.0, 3.111734033508277)	(54.0, 3.072367687831503)	(55.0, 3.022386588480484)	(56.0, 2.902945814648536)	(57.0, 2.7822687217367057)	(58.0, 2.7054609954086466)	(59.0, 2.6175108030241114)	(60.0, 2.4704193974197026)	(61.0, 2.316687299118812)	(62.0, 2.165228231457221)	(63.0, 2.004843588763322)	(64.0, 1.8154303986322493)	(65.0, 1.575472217904843)	(66.0, 1.3706474558733424)	(67.0, 1.215603561898894)	(68.0, 1.0786871496502057)	(69.0, 0.9160980914021674)	(70.0, 0.7473087245496747)	(71.0, 0.6140719521860645)	(72.0, 0.5223310882331922)	(73.0, 0.4376039335306708)	(74.0, 0.3561603225398041)	(75.0, 0.30781538108309925)	(76.0, 0.29004594534717393)	(77.0, 0.2619006611880598)	(78.0, 0.22472313672788918)	(79.0, 0.1877052982840908)	(80.0, 0.15383564470213165)	(81.0, 0.13183951972035288)	(82.0, 0.10643821519413568)	(83.0, 0.08262878064362959)	(84.0, 0.06613496171817812)	(85.0, 0.0564271747150467)	(86.0, 0.049187659457169464)	(87.0, 0.036245606848998115)	(88.0, 0.023377159513998352)	(89.0, 0.018744393718698148)	(90.0, 0.01509282364118537)	(91.0, 0.009521902499698077)	(92.0, 0.004730698235028512)	(93.0, 0.00269719662028788)	(94.0, 0.0013916386817442786)	(95.0, 0.0006992500951301373)	(96.0, 0.0004566022030644607)	(97.0, 0.0005732478478363927)	(98.0, 0.0017939725901822256)	(99.0, 0.002500084193828359)	(100.0, 0.0011408817341596977)
14340-YK-1_2	(0.0, 0.004108113748653109)	(1.0, 0.0025176547654640487)	(2.0, 0.0008148840455256623)	(3.0, 0.0006676308795654355)	(4.0, 0.0006064833784463581)	(5.0, 0.0005852689392825967)	(6.0, 0.000594004296585322)	(7.0, 0.0006239540930518088)	(8.0, 0.0006588955222627101)	(9.0, 0.000776822845849502)	(10.0, 0.0009053573890181746)	(11.0, 0.0010195409880466555)	(12.0, 0.0011823930063331776)	(13.0, 0.001419495561692865)	(14.0, 0.0018874611314817218)	(15.0, 0.002722935662078094)	(16.0, 0.004123712600979404)	(17.0, 0.006484754889087449)	(18.0, 0.010773191370632531)	(19.0, 0.018054111682454087)	(20.0, 0.029930453889602218)	(21.0, 0.049754723334044286)	(22.0, 0.0774245915445198)	(23.0, 0.11639926001290798)	(24.0, 0.16748924510608312)	(25.0, 0.23409260081480543)	(26.0, 0.318126738067023)	(27.0, 0.41659168558334286)	(28.0, 0.5289121576899712)	(29.0, 0.6527196246496834)	(30.0, 0.7792412919141708)	(31.0, 0.908686808058699)	(32.0, 1.0396529003279946)	(33.0, 1.1848326668370104)	(34.0, 1.3458097030739116)	(35.0, 1.5104637007811674)	(36.0, 1.6959583891504468)	(37.0, 1.8975623242941375)	(38.0, 2.0849363623916886)	(39.0, 2.244911328355149)	(40.0, 2.386182646425288)	(41.0, 2.511661062446193)	(42.0, 2.629582146492054)	(43.0, 2.740440694158662)	(44.0, 2.823840270098246)	(45.0, 2.9320495086857563)	(46.0, 3.0420719578676745)	(47.0, 3.0968950602995786)	(48.0, 3.13027036473692)	(49.0, 3.1365872759749767)	(50.0, 3.1100555000302275)	(51.0, 3.1043793896457355)	(52.0, 3.145834899588097)	(53.0, 3.16794096915083)	(54.0, 3.1139084165548225)	(55.0, 3.048726428270072)	(56.0, 2.945764643605128)	(57.0, 2.766948135893782)	(58.0, 2.651017465404756)	(59.0, 2.6086378794505842)	(60.0, 2.512510263966836)	(61.0, 2.3946428399729776)	(62.0, 2.245824797147377)	(63.0, 2.0518006563260793)	(64.0, 1.8726559487617884)	(65.0, 1.6932186067278563)	(66.0, 1.5293851086529635)	(67.0, 1.3776812781469983)	(68.0, 1.2143531828874776)	(69.0, 1.0489398330489776)	(70.0, 0.9136266526133903)	(71.0, 0.797247983085553)	(72.0, 0.6827804849447333)	(73.0, 0.5888410764653182)	(74.0, 0.5210865254549154)	(75.0, 0.44296872091301503)	(76.0, 0.37585122703161805)	(77.0, 0.3399170868586714)	(78.0, 0.3062591312171776)	(79.0, 0.2764378692938595)	(80.0, 0.23998459931549365)	(81.0, 0.19802992609869005)	(82.0, 0.1641105336922076)	(83.0, 0.13181529378993903)	(84.0, 0.10628496416453816)	(85.0, 0.08452144539889107)	(86.0, 0.06534671216531593)	(87.0, 0.048652820405714794)	(88.0, 0.03604146027695163)	(89.0, 0.0295978863580056)	(90.0, 0.024929461833791973)	(91.0, 0.020392691623212267)	(92.0, 0.014729684274674049)	(93.0, 0.008788393400634729)	(94.0, 0.005556311198626357)	(95.0, 0.0044132273001554435)	(96.0, 0.00460852493128066)	(97.0, 0.006151563403397784)	(98.0, 0.011068321656646037)	(99.0, 0.02785580653020495)	(100.0, 0.14427316121181144)
14340-YK-2_1	(0.0, 0.0020394418843271613)	(1.0, 0.0013808234954812333)	(2.0, 0.0005658634518871129)	(3.0, 0.0003844371286532035)	(4.0, 0.00038618722180336985)	(5.0, 0.0004480238464425801)	(6.0, 0.0005005266409475699)	(7.0, 0.0005536127998359487)	(8.0, 0.0006224497970758243)	(9.0, 0.0007227884710186937)	(10.0, 0.000855212186047946)	(11.0, 0.0009678015120419797)	(12.0, 0.0010856411174865125)	(13.0, 0.0013353210735769087)	(14.0, 0.0018049294022048736)	(15.0, 0.002581970760878723)	(16.0, 0.004121469368641704)	(17.0, 0.006682439011718431)	(18.0, 0.010852327624181403)	(19.0, 0.018023042624796242)	(20.0, 0.030613796111476195)	(21.0, 0.04996749289478224)	(22.0, 0.07846600975209073)	(23.0, 0.11692489009137919)	(24.0, 0.16694313568751626)	(25.0, 0.23075794895079785)	(26.0, 0.3101310903190581)	(27.0, 0.41279855488041567)	(28.0, 0.5390981106128525)	(29.0, 0.6732771690717214)	(30.0, 0.8197903006885794)	(31.0, 0.9780173891238839)	(32.0, 1.1203297138159591)	(33.0, 1.2647468172033014)	(34.0, 1.4406988490634904)	(35.0, 1.6229792177546811)	(36.0, 1.8060197102374271)	(37.0, 2.0151721758850383)	(38.0, 2.2372858314027813)	(39.0, 2.4316435929232694)	(40.0, 2.602342428511043)	(41.0, 2.768286261009814)	(42.0, 2.943262324256594)	(43.0, 3.090009968355574)	(44.0, 3.1356378136023273)	(45.0, 3.174648556648301)	(46.0, 3.271908233375645)	(47.0, 3.314213818458999)	(48.0, 3.301969583416052)	(49.0, 3.2936776420705636)	(50.0, 3.25951115686425)	(51.0, 3.2423421596967352)	(52.0, 3.1995558823614685)	(53.0, 3.111327269653367)	(54.0, 3.0626291776568384)	(55.0, 3.004978192468443)	(56.0, 2.876905209010504)	(57.0, 2.758639164201714)	(58.0, 2.6873911219652924)	(59.0, 2.5936555494780005)	(60.0, 2.4335331101610658)	(61.0, 2.2717720002911923)	(62.0, 2.1154233451703996)	(63.0, 1.9557839315629106)	(64.0, 1.7693826768674619)	(65.0, 1.5323162254746978)	(66.0, 1.3312007709370337)	(67.0, 1.1772859120237391)	(68.0, 1.0396743375330106)	(69.0, 0.8779027271042357)	(70.0, 0.7123019128628971)	(71.0, 0.5823230779644273)	(72.0, 0.4944123988452722)	(73.0, 0.4136817685568663)	(74.0, 0.33621156180722017)	(75.0, 0.29079431110287035)	(76.0, 0.2719113893769591)	(77.0, 0.24414091127011978)	(78.0, 0.20649815770319221)	(79.0, 0.1698354563003578)	(80.0, 0.13907231890673408)	(81.0, 0.11879807312644056)	(82.0, 0.0958006824044882)	(83.0, 0.07382651281099979)	(84.0, 0.05868704033329428)	(85.0, 0.04972189648937556)	(86.0, 0.04264860334078665)	(87.0, 0.031067653601752666)	(88.0, 0.019994814240650305)	(89.0, 0.016078105770578062)	(90.0, 0.013174117870068733)	(91.0, 0.008228354627698688)	(92.0, 0.003858372031733366)	(93.0, 0.002121696262384979)	(94.0, 0.0010891413037868451)	(95.0, 0.0005804475614718322)	(96.0, 0.0003651861040013739)	(97.0, 0.000406604975221977)	(98.0, 0.0012268152982665963)	(99.0, 0.001657921577590902)	(100.0, 0.0007420394956705233)
14340-YK-2_2	(0.0, 0.002866310181397521)	(1.0, 0.0017861920735459714)	(2.0, 0.0006570572606379497)	(3.0, 0.0005590238505250051)	(4.0, 0.0004942517759860953)	(5.0, 0.000493668243783042)	(6.0, 0.0005310143047784494)	(7.0, 0.0005800310098349218)	(8.0, 0.00063371597251582)	(9.0, 0.0007107422233188478)	(10.0, 0.0007953543927615678)	(11.0, 0.0008980560604989382)	(12.0, 0.001027600209576758)	(13.0, 0.001299526216199568)	(14.0, 0.0018042815718406218)	(15.0, 0.0027408507577410743)	(16.0, 0.004373573861884043)	(17.0, 0.006683194321568772)	(18.0, 0.011065521166498614)	(19.0, 0.018576164151996883)	(20.0, 0.031021155446513356)	(21.0, 0.05074045918429154)	(22.0, 0.0783246099548213)	(23.0, 0.11764884511857923)	(24.0, 0.16798783414717014)	(25.0, 0.2340991150920871)	(26.0, 0.317548304854122)	(27.0, 0.41577836531949547)	(28.0, 0.5261482297371886)	(29.0, 0.6465466785965547)	(30.0, 0.7739200878790161)	(31.0, 0.9052906927523924)	(32.0, 1.0395515326274913)	(33.0, 1.1898670940051939)	(34.0, 1.358062665616651)	(35.0, 1.5269386357768682)	(36.0, 1.720285028872123)	(37.0, 1.9350593079956961)	(38.0, 2.129356858581928)	(39.0, 2.2956973813198784)	(40.0, 2.445906156304422)	(41.0, 2.57618380536148)	(42.0, 2.6926317412061755)	(43.0, 2.8064129348829177)	(44.0, 2.8860131462336134)	(45.0, 2.986657862955221)	(46.0, 3.090182311098897)	(47.0, 3.1297259543710028)	(48.0, 3.148082710414651)	(49.0, 3.146333280869898)	(50.0, 3.1175359666492204)	(51.0, 3.1080757425733214)	(52.0, 3.142483718926356)	(53.0, 3.1558646958745697)	(54.0, 3.0990134874599047)	(55.0, 3.034565856825892)	(56.0, 2.9216652132435574)	(57.0, 2.7359887674252343)	(58.0, 2.6237107527035572)	(59.0, 2.577918063068954)	(60.0, 2.474003231881436)	(61.0, 2.354389050302973)	(62.0, 2.2048256619350064)	(63.0, 2.0124245910086977)	(64.0, 1.8386171902004775)	(65.0, 1.6630475221390366)	(66.0, 1.5008646663478402)	(67.0, 1.3495611849503684)	(68.0, 1.185649323241525)	(69.0, 1.0247589912800916)	(70.0, 0.8935663637286466)	(71.0, 0.7796252822282677)	(72.0, 0.6711192196671266)	(73.0, 0.5785832664391467)	(74.0, 0.5132084031344829)	(75.0, 0.43875202815370157)	(76.0, 0.3707185921319272)	(77.0, 0.33323481753659917)	(78.0, 0.30088087453831225)	(79.0, 0.27056170833207194)	(80.0, 0.23272839794711503)	(81.0, 0.18944022852801645)	(82.0, 0.1543378488533487)	(83.0, 0.12375084136590697)	(84.0, 0.09937611771217003)	(85.0, 0.07871907772408529)	(86.0, 0.06095694099534769)	(87.0, 0.044983330468968255)	(88.0, 0.032929305750497455)	(89.0, 0.026815638859108648)	(90.0, 0.02245256857687956)	(91.0, 0.018832334789137255)	(92.0, 0.013746851639528256)	(93.0, 0.00794304034796072)	(94.0, 0.004987449739496053)	(95.0, 0.004028706329879578)	(96.0, 0.004257450953476448)	(97.0, 0.0057232838475461895)	(98.0, 0.01056076581085756)	(99.0, 0.027203104241936)	(100.0, 0.13443356540720267)
14340-YK-3_1	(0.0, 0.0021771902976866963)	(1.0, 0.001497031056694943)	(2.0, 0.0006302392966987804)	(3.0, 0.0004316940637153663)	(4.0, 0.00042999224743265127)	(5.0, 0.00047197038240628746)	(6.0, 0.0005235921429819751)	(7.0, 0.0005593302849189897)	(8.0, 0.0006069811408350092)	(9.0, 0.000700581036384333)	(10.0, 0.0008100645505723299)	(11.0, 0.0009762752741841595)	(12.0, 0.0011487259908326106)	(13.0, 0.0013625875703604598)	(14.0, 0.0017545725874791433)	(15.0, 0.0024579899843346674)	(16.0, 0.004033304590034499)	(17.0, 0.006660341658452188)	(18.0, 0.010769660709114625)	(19.0, 0.01772952203332465)	(20.0, 0.03031955889285006)	(21.0, 0.05012359497480427)	(22.0, 0.07854279235195594)	(23.0, 0.11665269891498094)	(24.0, 0.16645748697282325)	(25.0, 0.23005322691369354)	(26.0, 0.3091207459528199)	(27.0, 0.41173402780749657)	(28.0, 0.5377030363261535)	(29.0, 0.6712740581796983)	(30.0, 0.8167589285564363)	(31.0, 0.971394465085333)	(32.0, 1.1095382672905327)	(33.0, 1.2544842291777445)	(34.0, 1.4301927894634063)	(35.0, 1.6060777713703764)	(36.0, 1.7843583433313148)	(37.0, 1.9899434230042268)	(38.0, 2.209422698081318)	(39.0, 2.4026542933580015)	(40.0, 2.569635372473807)	(41.0, 2.731939293172617)	(42.0, 2.899150117486589)	(43.0, 3.0436655198542737)	(44.0, 3.097226216448068)	(45.0, 3.137575145967052)	(46.0, 3.2384219425202696)	(47.0, 3.29153506143171)	(48.0, 3.2811976620584056)	(49.0, 3.2713186185372454)	(50.0, 3.236078541498972)	(51.0, 3.2216096994633285)	(52.0, 3.1896649060204862)	(53.0, 3.110369343599476)	(54.0, 3.0649461651975303)	(55.0, 3.0085615881186176)	(56.0, 2.8867382040646543)	(57.0, 2.7704610392760594)	(58.0, 2.6949270581119436)	(59.0, 2.605840946616474)	(60.0, 2.4550532167027956)	(61.0, 2.2974973634327602)	(62.0, 2.140655705729371)	(63.0, 1.9812749381321708)	(64.0, 1.7933376933110134)	(65.0, 1.5573802984404872)	(66.0, 1.36080349962408)	(67.0, 1.2050867424835652)	(68.0, 1.0661629411487876)	(69.0, 0.9057633528703356)	(70.0, 0.7385281358563115)	(71.0, 0.6069323554349045)	(72.0, 0.5188985336742472)	(73.0, 0.4369861450825156)	(74.0, 0.35844165091427693)	(75.0, 0.31098139842192163)	(76.0, 0.29032078147766754)	(77.0, 0.2606893236351286)	(78.0, 0.21999719449913072)	(79.0, 0.18097738349694747)	(80.0, 0.14941776780609242)	(81.0, 0.1282108678350868)	(82.0, 0.10308411769289441)	(83.0, 0.07949354038189937)	(84.0, 0.06303867874432825)	(85.0, 0.05311708981609992)	(86.0, 0.045646683607075404)	(87.0, 0.033277315592208694)	(88.0, 0.021227889038492407)	(89.0, 0.016598381477413427)	(90.0, 0.013408610491511317)	(91.0, 0.008465968734412781)	(92.0, 0.004133711750714684)	(93.0, 0.0022900774444401233)	(94.0, 0.0011543987117749938)	(95.0, 0.000618893854814014)	(96.0, 0.0004152431729824548)	(97.0, 0.000507708524343302)	(98.0, 0.0020711104160641295)	(99.0, 0.003152331027682379)	(100.0, 0.001500434689260373)
14340-YK-3_2	(0.0, 0.002907141294436887)	(1.0, 0.001852990528421326)	(2.0, 0.0007126013789642331)	(3.0, 0.0005753007948007424)	(4.0, 0.000519132374006587)	(5.0, 0.0005219691629355847)	(6.0, 0.0005395572542953708)	(7.0, 0.0005804070148729382)	(8.0, 0.0006388448668102918)	(9.0, 0.0007143034523216318)	(10.0, 0.0008147257804081519)	(11.0, 0.0009662103092166314)	(12.0, 0.0011352829293848968)	(13.0, 0.0013559851080609214)	(14.0, 0.0017911485297691751)	(15.0, 0.0026075763835347256)	(16.0, 0.004094621140115343)	(17.0, 0.006471282904829652)	(18.0, 0.010654979217315523)	(19.0, 0.01817700874144594)	(20.0, 0.030622569130744837)	(21.0, 0.05051526781644862)	(22.0, 0.07809282771080728)	(23.0, 0.11747596841208295)	(24.0, 0.168417321925667)	(25.0, 0.2349570430442381)	(26.0, 0.3181532540383123)	(27.0, 0.41503810633037225)	(28.0, 0.5251066514910563)	(29.0, 0.6465666062750236)	(30.0, 0.7737092166415593)	(31.0, 0.9033124577251075)	(32.0, 1.0346041555791952)	(33.0, 1.1814357831863327)	(34.0, 1.3468256839669732)	(35.0, 1.514528702440319)	(36.0, 1.7014033078536168)	(37.0, 1.9068305128625598)	(38.0, 2.0967064409627376)	(39.0, 2.2647476046764194)	(40.0, 2.414106243861508)	(41.0, 2.5415972119085244)	(42.0, 2.6600393906298243)	(43.0, 2.76903789900649)	(44.0, 2.8498597176669933)	(45.0, 2.9561439863963943)	(46.0, 3.057652237284935)	(47.0, 3.1027855491452887)	(48.0, 3.129198890863187)	(49.0, 3.127584757962587)	(50.0, 3.0995345890326575)	(51.0, 3.0916375360121133)	(52.0, 3.1308147258371437)	(53.0, 3.1571662255563897)	(54.0, 3.1037006972537835)	(55.0, 3.035231959663494)	(56.0, 2.928007579083023)	(57.0, 2.7459804785915964)	(58.0, 2.632325664866874)	(59.0, 2.5906390515552515)	(60.0, 2.4935845592852375)	(61.0, 2.3786367371666777)	(62.0, 2.2322612652193228)	(63.0, 2.0404631289408566)	(64.0, 1.8645186712709867)	(65.0, 1.6896561648986368)	(66.0, 1.5297231113018164)	(67.0, 1.3800342698853925)	(68.0, 1.2165262948802489)	(69.0, 1.051202774960547)	(70.0, 0.914225584734962)	(71.0, 0.798244036730675)	(72.0, 0.6885454088463323)	(73.0, 0.595578729423004)	(74.0, 0.5293289281329765)	(75.0, 0.45206330807386497)	(76.0, 0.38359513784136123)	(77.0, 0.34535862722518645)	(78.0, 0.31116794497954825)	(79.0, 0.27884557192254794)	(80.0, 0.23965590022622996)	(81.0, 0.19644763333309373)	(82.0, 0.16093557480432835)	(83.0, 0.12952778249803698)	(84.0, 0.10430248798360323)	(85.0, 0.08278090509486895)	(86.0, 0.06383569391145041)	(87.0, 0.04711225581722292)	(88.0, 0.03472002705978918)	(89.0, 0.028376967014550225)	(90.0, 0.023814843058936053)	(91.0, 0.019555688160938844)	(92.0, 0.014172030131486926)	(93.0, 0.008284558388245008)	(94.0, 0.005127212310270522)	(95.0, 0.004065118535253766)	(96.0, 0.004334613483508551)	(97.0, 0.0058074742954441795)	(98.0, 0.010309458325763599)	(99.0, 0.02590725857296479)	(100.0, 0.12764131786025346)
14340-YK-4_1	(0.0, 0.002677228134974273)	(1.0, 0.0018083438094056996)	(2.0, 0.0006936033997048733)	(3.0, 0.00045237519480334514)	(4.0, 0.00045642458913022933)	(5.0, 0.0004951830776875492)	(6.0, 0.0005773279340329136)	(7.0, 0.000646746122493785)	(8.0, 0.0007040161279740039)	(9.0, 0.000790788863550093)	(10.0, 0.0009030149348951685)	(11.0, 0.0010395373722015488)	(12.0, 0.0012130828433537274)	(13.0, 0.0015023252952740247)	(14.0, 0.001984781705077081)	(15.0, 0.002768050264877246)	(16.0, 0.004363511629669607)	(17.0, 0.006965536727144603)	(18.0, 0.011062366816143695)	(19.0, 0.018192193255979025)	(20.0, 0.031007947815663565)	(21.0, 0.051058234582778576)	(22.0, 0.07966547004750367)	(23.0, 0.11840313314828528)	(24.0, 0.16855661734145716)	(25.0, 0.23203376583988564)	(26.0, 0.31264679415988017)	(27.0, 0.4174300787321425)	(28.0, 0.5476933093789677)	(29.0, 0.6858401322953324)	(30.0, 0.8357249923955267)	(31.0, 0.9976735766804128)	(32.0, 1.1423491802215224)	(33.0, 1.2901914101262557)	(34.0, 1.467961556531182)	(35.0, 1.6497348184706853)	(36.0, 1.8358802693134155)	(37.0, 2.0453161008696723)	(38.0, 2.265317959194577)	(39.0, 2.456583001436297)	(40.0, 2.6266008716448552)	(41.0, 2.7925560423737417)	(42.0, 2.9565472568540887)	(43.0, 3.096985458474566)	(44.0, 3.140852547217702)	(45.0, 3.1782677938283044)	(46.0, 3.2736917711413294)	(47.0, 3.2933897606020057)	(48.0, 3.26762924934908)	(49.0, 3.26836276820715)	(50.0, 3.244570841081994)	(51.0, 3.2229962465932593)	(52.0, 3.1715134040910615)	(53.0, 3.0904578348196288)	(54.0, 3.050794595872702)	(55.0, 3.0008829183693355)	(56.0, 2.875617797291693)	(57.0, 2.747094070750717)	(58.0, 2.6580033461649384)	(59.0, 2.5577507553595558)	(60.0, 2.4181646620024355)	(61.0, 2.269358097763)	(62.0, 2.112437125777393)	(63.0, 1.9556816004742836)	(64.0, 1.7791731296446334)	(65.0, 1.5551646848757286)	(66.0, 1.3523322584968123)	(67.0, 1.1874218315042624)	(68.0, 1.0366345349540769)	(69.0, 0.8755987998474513)	(70.0, 0.7142402701644825)	(71.0, 0.5814010462408553)	(72.0, 0.4875389781681995)	(73.0, 0.4048208432831291)	(74.0, 0.3303912401002866)	(75.0, 0.2826783837164182)	(76.0, 0.25730950674339276)	(77.0, 0.2279080115056945)	(78.0, 0.19305140362477946)	(79.0, 0.1596994349787538)	(80.0, 0.13039454671999695)	(81.0, 0.10898308497414501)	(82.0, 0.08740097018166011)	(83.0, 0.06823981471174809)	(84.0, 0.05401313547159634)	(85.0, 0.04461564820870588)	(86.0, 0.0370762544569514)	(87.0, 0.02687004529849179)	(88.0, 0.01715670527810436)	(89.0, 0.012859140927472583)	(90.0, 0.009936056708366057)	(91.0, 0.006095495431768348)	(92.0, 0.0030283684716055142)	(93.0, 0.0017128938002720015)	(94.0, 0.0008434309897995873)	(95.0, 0.00042750034393819957)	(96.0, 0.0002921348764395004)	(97.0, 0.0003667594290349371)	(98.0, 0.001257626180949453)	(99.0, 0.0017383471360409874)	(100.0, 0.0007560797693196575)
14340-YK-4_2	(0.0, 0.0033618072622200235)	(1.0, 0.0020766826616364312)	(2.0, 0.0007018712924393956)	(3.0, 0.0005815174352032915)	(4.0, 0.0005184473850170638)	(5.0, 0.0004866230477671325)	(6.0, 0.000504560401489821)	(7.0, 0.0005444854791306441)	(8.0, 0.0005948257944168991)	(9.0, 0.0006810408171485314)	(10.0, 0.0007915580610528385)	(11.0, 0.0009489438743615901)	(12.0, 0.00109822894727945)	(13.0, 0.0013591885127288872)	(14.0, 0.001860855792650533)	(15.0, 0.002676716074876046)	(16.0, 0.004262146694236264)	(17.0, 0.006709148916599169)	(18.0, 0.01098576121867631)	(19.0, 0.018683200462964258)	(20.0, 0.03089738109948792)	(21.0, 0.05070426997953158)	(22.0, 0.07887575193748445)	(23.0, 0.117659782431819)	(24.0, 0.16823039019490085)	(25.0, 0.23487981038527533)	(26.0, 0.31973969497437416)	(27.0, 0.4196322392317132)	(28.0, 0.5310874331484229)	(29.0, 0.6533675307246184)	(30.0, 0.7833311805615745)	(31.0, 0.9193767505591492)	(32.0, 1.0567167031463258)	(33.0, 1.207794932812141)	(34.0, 1.3779990105408513)	(35.0, 1.5516783058972539)	(36.0, 1.744426165509502)	(37.0, 1.9562830930795496)	(38.0, 2.1506736671182076)	(39.0, 2.32028118317956)	(40.0, 2.4730021272717853)	(41.0, 2.602902707058555)	(42.0, 2.719200986480391)	(43.0, 2.828262411611592)	(44.0, 2.9032989912281075)	(45.0, 2.991658974290385)	(46.0, 3.085700469488246)	(47.0, 3.12111459197997)	(48.0, 3.1307689386529716)	(49.0, 3.125592565543192)	(50.0, 3.099797493641338)	(51.0, 3.0882967567835267)	(52.0, 3.118783893244647)	(53.0, 3.1401490174013107)	(54.0, 3.081849724681004)	(55.0, 3.00284667539452)	(56.0, 2.884968751596461)	(57.0, 2.713311169591899)	(58.0, 2.6097732921586587)	(59.0, 2.561693662065776)	(60.0, 2.468250464408214)	(61.0, 2.3533131093720483)	(62.0, 2.2120032153690206)	(63.0, 2.0285064012831713)	(64.0, 1.8518477693358613)	(65.0, 1.6758290958794317)	(66.0, 1.5072521097206633)	(67.0, 1.3533432499125453)	(68.0, 1.1933165952363631)	(69.0, 1.0315893637024074)	(70.0, 0.8937257561113909)	(71.0, 0.7728314637663517)	(72.0, 0.6629009449160705)	(73.0, 0.5700120693509708)	(74.0, 0.5018333450996587)	(75.0, 0.42958342017761003)	(76.0, 0.3646964896465681)	(77.0, 0.3238959534192152)	(78.0, 0.28923346391090354)	(79.0, 0.2585125632270744)	(80.0, 0.22097315363136896)	(81.0, 0.17925318336964982)	(82.0, 0.14551765001178166)	(83.0, 0.11667669972295294)	(84.0, 0.09300633630076761)	(85.0, 0.0720398842961992)	(86.0, 0.05377329333905223)	(87.0, 0.039017794717043135)	(88.0, 0.028284313699111736)	(89.0, 0.02203227799028431)	(90.0, 0.01777418166624349)	(91.0, 0.014264246579732878)	(92.0, 0.010265952572514225)	(93.0, 0.0065176242687859445)	(94.0, 0.004733725509848883)	(95.0, 0.004296285528740736)	(96.0, 0.004956495870598402)	(97.0, 0.006784948701685369)	(98.0, 0.012607645169795541)	(99.0, 0.0328496595336928)	(100.0, 0.15586171686663663)
