Sample	0	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	41	42	43	44	45	46	47	48	49	50	51	52	53	54	55	56	57	58	59	60	61	62	63	64	65	66	67	68	69	70	71	72	73	74	75	76	77	78	79	80	81	82	83	84	85	86	87	88	89	90	91	92	93	94	95	96	97	98	99	100
14340-YK-1_1	(0.0, 0.0018998002398244204)	(1.0, 0.001113956699620186)	(2.0, 0.0002535989113806494)	(3.0, 0.00016405657970797565)	(4.0, 0.00016405657970797565)	(5.0, 0.00017845849319379032)	(6.0, 0.00018096317380001894)	(7.0, 0.0001953650872858336)	(8.0, 0.00019724359774050506)	(9.0, 0.00019661742758894792)	(10.0, 0.0002379446575917204)	(11.0, 0.00028553358911006453)	(12.0, 0.0003462720938111089)	(13.0, 0.0004915435689723698)	(14.0, 0.0008265446000554498)	(15.0, 0.0014959204920700529)	(16.0, 0.0029567754556529048)	(17.0, 0.005269221825353493)	(18.0, 0.008904765725294358)	(19.0, 0.015672412723324133)	(20.0, 0.027885861529446516)	(21.0, 0.04735912707272261)	(22.0, 0.07520616605277258)	(23.0, 0.11274506663862426)	(24.0, 0.16182052609676503)	(25.0, 0.22380448322925667)	(26.0, 0.30214525706072437)	(27.0, 0.40356165331737653)	(28.0, 0.5279428398823875)	(29.0, 0.6622319167554873)	(30.0, 0.8076918691323669)	(31.0, 0.9620929051033311)	(32.0, 1.1001897226680502)	(33.0, 1.2408131367943023)	(34.0, 1.4119441868745708)	(35.0, 1.5845918210619105)	(36.0, 1.7591799565489261)	(37.0, 1.9662506686479693)	(38.0, 2.1819205754383466)	(39.0, 2.363198712824599)	(40.0, 2.527163871690447)	(41.0, 2.6911797503385717)	(42.0, 2.8614817511381787)	(43.0, 3.007079460948401)	(44.0, 3.0580960478763686)	(45.0, 3.1035948234288147)	(46.0, 3.215641710348453)	(47.0, 3.276876141809531)	(48.0, 3.2730189336759383)	(49.0, 3.268183647765614)	(50.0, 3.2387705572365197)	(51.0, 3.230212063605036)	(52.0, 3.20054474799441)	(53.0, 3.1275834019349698)	(54.0, 3.0870777071710402)	(55.0, 3.0363535417038494)	(56.0, 2.915400636718614)	(57.0, 2.794671900647636)	(58.0, 2.721691769483649)	(59.0, 2.646090490065244)	(60.0, 2.518618527632147)	(61.0, 2.3802737466874113)	(62.0, 2.2243122946987666)	(63.0, 2.043339728346474)	(64.0, 1.8336760456498329)	(65.0, 1.5808260337704458)	(66.0, 1.370690844949682)	(67.0, 1.212279189157994)	(68.0, 1.073396528053071)	(69.0, 0.910392540369863)	(70.0, 0.7400905395702561)	(71.0, 0.6046023468569242)	(72.0, 0.5124088107625575)	(73.0, 0.4292283678297044)	(74.0, 0.3494649354138989)	(75.0, 0.30215590195330083)	(76.0, 0.2842624637024035)	(77.0, 0.2551875050551499)	(78.0, 0.21749331427171206)	(79.0, 0.1808060050919781)	(80.0, 0.1479270627740148)	(81.0, 0.12687584844881467)	(82.0, 0.10219347341473457)	(83.0, 0.07917420630319029)	(84.0, 0.06329766211045854)	(85.0, 0.05411111981696345)	(86.0, 0.047446164723789055)	(87.0, 0.03480879872506247)	(88.0, 0.02191971232540991)	(89.0, 0.017346165538436417)	(90.0, 0.013976117782755787)	(91.0, 0.008671204258763538)	(92.0, 0.004066975134363748)	(93.0, 0.002220399357421686)	(94.0, 0.0010557228755253701)	(95.0, 0.00048089867639589817)	(96.0, 0.00033187018032529425)	(97.0, 0.0005109548436706418)	(98.0, 0.001862230030730991)	(99.0, 0.0026756250576037404)	(100.0, 0.001221657965688017)
14340-YK-1_2	(0.0, 0.002583129844948415)	(1.0, 0.0014960574745512313)	(2.0, 0.0003293208277314031)	(3.0, 0.000229583662761321)	(4.0, 0.00019947432994016416)	(5.0, 0.0001856742190638006)	(6.0, 0.00017501049702297423)	(7.0, 0.00017751960809140395)	(8.0, 0.00018755605236512292)	(9.0, 0.0002452656069390069)	(10.0, 0.00027788405082859345)	(11.0, 0.0003148934390879321)	(12.0, 0.00040083049318165065)	(13.0, 0.0005300497132057822)	(14.0, 0.0008788161517175156)	(15.0, 0.0015638034733988341)	(16.0, 0.0027644131196424638)	(17.0, 0.004894021138972204)	(18.0, 0.00888288046000838)	(19.0, 0.015879536674324703)	(20.0, 0.02732233770189852)	(21.0, 0.04657725604102833)	(22.0, 0.07357340930403099)	(23.0, 0.1115262233250992)	(24.0, 0.16120160425787117)	(25.0, 0.22613049865339457)	(26.0, 0.30820728536833397)	(27.0, 0.40431313934463115)	(28.0, 0.5135617170973632)	(29.0, 0.6344695067073213)	(30.0, 0.758698104816346)	(31.0, 0.8862481387022046)	(32.0, 1.0156467601677288)	(33.0, 1.160313322484648)	(34.0, 1.321175569470514)	(35.0, 1.4854715349535261)	(36.0, 1.6713038280146377)	(37.0, 1.8752882851003045)	(38.0, 2.0671518538921543)	(39.0, 2.2318097586467873)	(40.0, 2.377308091282891)	(41.0, 2.5053944476596266)	(42.0, 2.626982833646896)	(43.0, 2.741706291750942)	(44.0, 2.8274689626254044)	(45.0, 2.9395509540521605)	(46.0, 3.054212311657263)	(47.0, 3.1119858485633918)	(48.0, 3.146163704982007)	(49.0, 3.152915722867152)	(50.0, 3.127353526579757)	(51.0, 3.12183599134028)	(52.0, 3.1640994581769104)	(53.0, 3.1869825511209897)	(54.0, 3.13245329482634)	(55.0, 3.0667848399433972)	(56.0, 2.962136717334631)	(57.0, 2.78072610525386)	(58.0, 2.6640869408490677)	(59.0, 2.621841037789916)	(60.0, 2.52291368841717)	(61.0, 2.4015247767598407)	(62.0, 2.2497411208973204)	(63.0, 2.054044257670677)	(64.0, 1.8742865225062337)	(65.0, 1.6951667288309387)	(66.0, 1.5329815530342432)	(67.0, 1.3812637613372694)	(68.0, 1.2177700841183878)	(69.0, 1.0533969634700213)	(70.0, 0.9178522744423785)	(71.0, 0.800245847720707)	(72.0, 0.6855016894503465)	(73.0, 0.5916753628797178)	(74.0, 0.5236815893141075)	(75.0, 0.4450949760953538)	(76.0, 0.3771162571961541)	(77.0, 0.3399494222172715)	(78.0, 0.3054121356381032)	(79.0, 0.2750989375426365)	(80.0, 0.23840444272238576)	(81.0, 0.1963561321598731)	(82.0, 0.16240785940401875)	(83.0, 0.1301814641188743)	(84.0, 0.10477671455102322)	(85.0, 0.0833620788597425)	(86.0, 0.06452555479127337)	(87.0, 0.04797859457274634)	(88.0, 0.035279983455423436)	(89.0, 0.02880961328771025)	(90.0, 0.02435468658571325)	(91.0, 0.020050933825589142)	(92.0, 0.014546571419221405)	(93.0, 0.008757424906586892)	(94.0, 0.0056869002365960005)	(95.0, 0.004775465640988899)	(96.0, 0.005382043241781788)	(97.0, 0.007833444755637641)	(98.0, 0.013140841943133644)	(99.0, 0.027765823083243477)	(100.0, 0.19672998970906913)
14340-YK-2_1	(0.0, 0.0012336915983479735)	(1.0, 0.0007425537108539935)	(2.0, 0.00019353171519108023)	(3.0, 0.0001257079116800068)	(4.0, 0.00012336915983479735)	(5.0, 0.0001338935431382398)	(6.0, 0.0001350629190608445)	(7.0, 0.00014675667828689164)	(8.0, 0.00015318824586121757)	(9.0, 0.0001678054448937765)	(10.0, 0.00021458048179796507)	(11.0, 0.0002654483344312701)	(12.0, 0.0003326874499810412)	(13.0, 0.00046365755331276916)	(14.0, 0.0007881593718355775)	(15.0, 0.0014213764339260301)	(16.0, 0.0027421865385080547)	(17.0, 0.005040594914387621)	(18.0, 0.008942802368119552)	(19.0, 0.015831011240222622)	(20.0, 0.028152725336708498)	(21.0, 0.04721706100293315)	(22.0, 0.07517508524852796)	(23.0, 0.11291669315059512)	(24.0, 0.16207141005728426)	(25.0, 0.22479556516987856)	(26.0, 0.30269354225419154)	(27.0, 0.40359606717594587)	(28.0, 0.5282760974199832)	(29.0, 0.6610885525177748)	(30.0, 0.8062221370240911)	(31.0, 0.9634336207470302)	(32.0, 1.105098836266901)	(33.0, 1.2495407349149965)	(34.0, 1.4255154400040895)	(35.0, 1.6072101474186036)	(36.0, 1.7908337404174541)	(37.0, 2.001893816000418)	(38.0, 2.2266145411112492)	(39.0, 2.423442142340191)	(40.0, 2.596167736428327)	(41.0, 2.7644812751604753)	(42.0, 2.9423304898535037)	(43.0, 3.091003190589583)	(44.0, 3.1378992579017613)	(45.0, 3.1794021634588865)	(46.0, 3.2798334298838308)	(47.0, 3.3234762933793225)	(48.0, 3.3110323794989247)	(49.0, 3.3036179514616495)	(50.0, 3.270407090571714)	(51.0, 3.2534599100133654)	(52.0, 3.210795814165094)	(53.0, 3.1218905015213028)	(54.0, 3.0723878952776387)	(55.0, 3.014564009968719)	(56.0, 2.885633882933975)	(57.0, 2.765826642159432)	(58.0, 2.6940187748800444)	(59.0, 2.6025700696045875)	(60.0, 2.452563110940816)	(61.0, 2.3249268983644344)	(62.0, 2.180973798851987)	(63.0, 1.9905993986519397)	(64.0, 1.7789107835105764)	(65.0, 1.532101716597664)	(66.0, 1.3291851749397197)	(67.0, 1.1743697424821977)	(68.0, 1.0360658980518542)	(69.0, 0.8737179305888739)	(70.0, 0.7068994389737758)	(71.0, 0.5749347814198725)	(72.0, 0.4862399564421502)	(73.0, 0.4069492526340149)	(74.0, 0.33111580874106045)	(75.0, 0.28651230292514884)	(76.0, 0.26766020898887694)	(77.0, 0.23928471753891226)	(78.0, 0.20120749874705754)	(79.0, 0.16473174028121)	(80.0, 0.13461270933064168)	(81.0, 0.11525836843561106)	(82.0, 0.09288645297229896)	(83.0, 0.07128398686606079)	(84.0, 0.05662702905213329)	(85.0, 0.04808824606527366)	(86.0, 0.041353810126993115)	(87.0, 0.029999754606462644)	(88.0, 0.01896610808872586)	(89.0, 0.015156866020841004)	(90.0, 0.012453853575740206)	(91.0, 0.007658827605099576)	(92.0, 0.00340814612643144)	(93.0, 0.0018031776726564694)	(94.0, 0.0008735238141857215)	(95.0, 0.00044260878670588434)	(96.0, 0.00027655740569601495)	(97.0, 0.00034321183328448363)	(98.0, 0.0012529863010709511)	(99.0, 0.0017464629404101407)	(100.0, 0.0007723727968804138)
14340-YK-2_2	(0.0, 0.0017371598439255005)	(1.0, 0.000999189040369826)	(2.0, 0.0002225626232945685)	(3.0, 0.0001598936741037295)	(4.0, 0.00012592358949561113)	(5.0, 0.00011830960501448115)	(6.0, 0.00012358082503987884)	(7.0, 0.00013939448511607187)	(8.0, 0.00015813660076193024)	(9.0, 0.00017687871640778864)	(10.0, 0.0002202198588388362)	(11.0, 0.0002846458813714745)	(12.0, 0.0003332582438279197)	(13.0, 0.00048319516899478687)	(14.0, 0.0008340241462406987)	(15.0, 0.0016018651966069604)	(16.0, 0.003089520625996971)	(17.0, 0.005271220025397675)	(18.0, 0.009416156038702047)	(19.0, 0.016648855604661592)	(20.0, 0.02881073158548189)	(21.0, 0.048116867774057846)	(22.0, 0.07514299853538567)	(23.0, 0.11381852555284235)	(24.0, 0.1633381235447699)	(25.0, 0.22841192044941813)	(26.0, 0.31054221397402537)	(27.0, 0.40728608648237674)	(28.0, 0.5160430694286094)	(29.0, 0.635015091092949)	(30.0, 0.7610335625490172)	(31.0, 0.8911688568449211)	(32.0, 1.0246923742349276)	(33.0, 1.1749976991124589)	(34.0, 1.3430998341779605)	(35.0, 1.511578568629721)	(36.0, 1.7053392457055165)	(37.0, 1.9217620690527248)	(38.0, 2.118793830999836)	(39.0, 2.2875138701905375)	(40.0, 2.440038964389875)	(41.0, 2.57252580850822)	(42.0, 2.691499587245901)	(43.0, 2.8074869269936378)	(44.0, 2.8884364672325558)	(45.0, 2.991839062015212)	(46.0, 3.099140016852208)	(47.0, 3.1401963782478024)	(48.0, 3.158120283407496)	(49.0, 3.157431510657511)	(50.0, 3.1300117954676203)	(51.0, 3.120963453448468)	(52.0, 3.1560592363775655)	(53.0, 3.1697310240501055)	(54.0, 3.112149387874889)	(55.0, 3.04737780758503)	(56.0, 2.933198496306005)	(57.0, 2.7453632562298704)	(58.0, 2.6315968571861683)	(59.0, 2.5863129773302047)	(60.0, 2.4821630406861694)	(61.0, 2.3596042466401035)	(62.0, 2.2071570493589197)	(63.0, 2.0125231068322496)	(64.0, 1.8373891642528677)	(65.0, 1.6615494638811963)	(66.0, 1.4999010592001234)	(67.0, 1.3484020958323966)	(68.0, 1.1842803175771843)	(69.0, 1.0238483933397502)	(70.0, 0.8928228485506682)	(71.0, 0.778644122962757)	(72.0, 0.6704031338878993)	(73.0, 0.5786434927591183)	(74.0, 0.5138683983225759)	(75.0, 0.43968534752292665)	(76.0, 0.3713674075382031)	(77.0, 0.33323833033004596)	(78.0, 0.3002861768779433)	(79.0, 0.269588934214483)	(80.0, 0.23156411002460595)	(81.0, 0.18821242515350758)	(82.0, 0.15292160708347016)	(83.0, 0.12235497353841691)	(84.0, 0.09821512858655128)	(85.0, 0.07775108106572964)	(86.0, 0.0602354026124471)	(87.0, 0.04441705700734261)	(88.0, 0.03239340412941051)	(89.0, 0.02635844289144411)	(90.0, 0.022200035982519274)	(91.0, 0.01872278783909861)	(92.0, 0.013755541501832199)	(93.0, 0.008082537372276434)	(94.0, 0.005229050265194494)	(95.0, 0.004455352303688902)	(96.0, 0.0050269868308875825)	(97.0, 0.007288340221783185)	(98.0, 0.012199945903225953)	(99.0, 0.02548693451391169)	(100.0, 0.18963389748702317)
14340-YK-3_1	(0.0, 0.0011741881192474765)	(1.0, 0.0007070135626059344)	(2.0, 0.00017789006840486935)	(3.0, 0.00011423611421526756)	(4.0, 0.00010968940320172456)	(5.0, 0.00011935116410550341)	(6.0, 0.00013526465265290385)	(7.0, 0.00014037970254313973)	(8.0, 0.00013981136366644686)	(9.0, 0.00015629319109054018)	(10.0, 0.00018925684593872682)	(11.0, 0.0002779177107028151)	(12.0, 0.00037851369187745363)	(13.0, 0.00048422472294232813)	(14.0, 0.0007615740947684502)	(15.0, 0.0013873151980073038)	(16.0, 0.0028070257119861015)	(17.0, 0.005222465937930814)	(18.0, 0.00904738657807385)	(19.0, 0.015682174624586456)	(20.0, 0.028001488115781178)	(21.0, 0.0474108290937195)	(22.0, 0.07532422468361329)	(23.0, 0.11282606546219254)	(24.0, 0.16174412925690154)	(25.0, 0.22432164961404705)	(26.0, 0.3021522487438759)	(27.0, 0.40337340268287664)	(28.0, 0.5279095223604491)	(29.0, 0.660168799033401)	(30.0, 0.8046308797278258)	(31.0, 0.9581687639441588)	(32.0, 1.0956391397775078)	(33.0, 1.2407775437351969)	(34.0, 1.4165505498243853)	(35.0, 1.5920427965084873)	(36.0, 1.7712650512403247)	(37.0, 1.9790469028648556)	(38.0, 2.2000909421770154)	(39.0, 2.395175534957351)	(40.0, 2.564527448417663)	(41.0, 2.7283136192585222)	(42.0, 2.8977291866730237)	(43.0, 3.044629441148461)	(44.0, 3.099363316668368)	(45.0, 3.1417818570692173)	(46.0, 3.245280344887127)	(47.0, 3.299672648742141)	(48.0, 3.2896335108242387)	(49.0, 3.279934239554598)	(50.0, 3.2454747167829554)	(51.0, 3.2311241601464604)	(52.0, 3.1994608646481475)	(53.0, 3.1200826787570834)	(54.0, 3.0740159711067427)	(55.0, 3.0173230314788753)	(56.0, 2.894485108364861)	(57.0, 2.778356994029083)	(58.0, 2.7052777079084067)	(59.0, 2.6220564145331458)	(60.0, 2.478880484716677)	(61.0, 2.3265832842681644)	(62.0, 2.1695330657938694)	(63.0, 2.0056803993044374)	(64.0, 1.8108737242348047)	(65.0, 1.5679270412926554)	(66.0, 1.3666293679123134)	(67.0, 1.2071540474511697)	(68.0, 1.0654131732983507)	(69.0, 0.9035343477276729)	(70.0, 0.7347132627781917)	(71.0, 0.6008904858554577)	(72.0, 0.5124370647813623)	(73.0, 0.43180341831168423)	(74.0, 0.35405920669111274)	(75.0, 0.30702802796702405)	(76.0, 0.286156351059355)	(77.0, 0.2559747150125799)	(78.0, 0.21502817230236518)	(79.0, 0.17613049124262822)	(80.0, 0.14540154485759793)	(81.0, 0.12498965410117341)	(82.0, 0.10032090515831923)	(83.0, 0.07723100161491787)	(84.0, 0.06124817572456088)	(85.0, 0.051704060968257456)	(86.0, 0.044539581088667096)	(87.0, 0.03232086357864702)	(88.0, 0.020252187532073848)	(89.0, 0.015658304391765354)	(90.0, 0.012639856617649504)	(91.0, 0.007916960552331726)	(92.0, 0.0036964760540104478)	(93.0, 0.0019647474967272632)	(94.0, 0.0009451475519402484)	(95.0, 0.0004734262842851635)	(96.0, 0.00031258638218108035)	(97.0, 0.00045751279573776304)	(98.0, 0.002188673014144255)	(99.0, 0.0033702495387887394)	(100.0, 0.0015822554327129593)
14340-YK-3_2	(0.0, 0.0015790921729649447)	(1.0, 0.0009409658838900698)	(2.0, 0.00025502281668647993)	(3.0, 0.0001815899074173819)	(4.0, 0.00015426603420097331)	(5.0, 0.00014572732382084564)	(6.0, 0.00012808065570191513)	(7.0, 0.00013149613985396618)	(8.0, 0.0001576815183530244)	(9.0, 0.00019297485459088547)	(10.0, 0.0002442071168716515)	(11.0, 0.00032162475765147575)	(12.0, 0.00040131938786600074)	(13.0, 0.0005379387539480435)	(14.0, 0.0008572865221648185)	(15.0, 0.0015335523842709303)	(16.0, 0.0028775453981030263)	(17.0, 0.005066301492209087)	(18.0, 0.009027124613870978)	(19.0, 0.016312921557554587)	(20.0, 0.02846919890206302)	(21.0, 0.047952828247438344)	(22.0, 0.07502167864716043)	(23.0, 0.1138073474304937)	(24.0, 0.16386639090503022)	(25.0, 0.22945108684007354)	(26.0, 0.3115951884389778)	(27.0, 0.4072554993222655)	(28.0, 0.5159481592350628)	(29.0, 0.6360991992306325)	(30.0, 0.7620651009950694)	(31.0, 0.8905749692054257)	(32.0, 1.021350441903309)	(33.0, 1.1682287838833958)	(34.0, 1.333178452511985)	(35.0, 1.500306630782224)	(36.0, 1.6880654718255685)	(37.0, 1.8951821385480219)	(38.0, 2.0866348257018097)	(39.0, 2.2566280259282605)	(40.0, 2.4082766607740456)	(41.0, 2.537168493962073)	(42.0, 2.657538694190733)	(43.0, 2.7688396455009796)	(44.0, 2.8512547088426135)	(45.0, 2.9601443283415123)	(46.0, 3.064707098667121)	(47.0, 3.1116728519946166)	(48.0, 3.1381952249300107)	(49.0, 3.1368483856793845)	(50.0, 3.1102884424183186)	(51.0, 3.102916119876116)	(52.0, 3.1431442614663325)	(53.0, 3.17043397984122)	(54.0, 3.1163429573251875)	(55.0, 3.0480679983730457)	(56.0, 2.9401392684155905)	(57.0, 2.7567027225666663)	(58.0, 2.6419606709732277)	(59.0, 2.5994037384386717)	(60.0, 2.5011169202424566)	(61.0, 2.3858847466731987)	(62.0, 2.237960128047867)	(63.0, 2.042752116068899)	(64.0, 1.8648964713244263)	(65.0, 1.6891823351432893)	(66.0, 1.529045652932299)	(67.0, 1.3785986992606776)	(68.0, 1.214685630072236)	(69.0, 1.0497678392957326)	(70.0, 0.9128684035132216)	(71.0, 0.7964920427530269)	(72.0, 0.6871720722509695)	(73.0, 0.5950223098286318)	(74.0, 0.5290027089115605)	(75.0, 0.45177519674953387)	(76.0, 0.38317007432936)	(77.0, 0.3446804141725378)	(78.0, 0.31014930014794284)	(79.0, 0.27754679617453937)	(80.0, 0.238333622624841)	(81.0, 0.19524273606784737)	(82.0, 0.15995395380885571)	(83.0, 0.12860948649812437)	(84.0, 0.10349713927016886)	(85.0, 0.08214979407249101)	(86.0, 0.0633492615575259)	(87.0, 0.04669820706891825)	(88.0, 0.03431423078093975)	(89.0, 0.02805934080381689)	(90.0, 0.023671582163148616)	(91.0, 0.01956617021238323)	(92.0, 0.014260215582171892)	(93.0, 0.008465277470858576)	(94.0, 0.005375972055328384)	(95.0, 0.004450375850122544)	(96.0, 0.0050019765406787925)	(97.0, 0.0071691012351551954)	(98.0, 0.011766342903815936)	(99.0, 0.024382572114133912)	(100.0, 0.177138393072542)
14340-YK-4_1	(0.0, 0.0016352000083996669)	(1.0, 0.0009839013516168085)	(2.0, 0.0002317788814173872)	(3.0, 0.0001355906456291715)	(4.0, 0.0001413851176646062)	(5.0, 0.00015123572012484514)	(6.0, 0.00017093692504532306)	(7.0, 0.00017673139708075775)	(8.0, 0.00017673139708075775)	(9.0, 0.0001941148131870618)	(10.0, 0.0002225077261606917)	(11.0, 0.00027523742168314734)	(12.0, 0.0003505655581437981)	(13.0, 0.0005058574086934475)	(14.0, 0.0008517873892088979)	(15.0, 0.001518151673283886)	(16.0, 0.0029528629492575125)	(17.0, 0.005319904775732579)	(18.0, 0.00914947134395136)	(19.0, 0.01594001312227726)	(20.0, 0.02844100709152404)	(21.0, 0.048130043620727536)	(22.0, 0.07619267168833768)	(23.0, 0.11429480200454198)	(24.0, 0.16356751551065724)	(25.0, 0.22594095084168675)	(26.0, 0.3051450096468399)	(27.0, 0.40813132002702746)	(28.0, 0.5362418817056563)	(29.0, 0.6723725721285304)	(30.0, 0.8206797660866669)	(31.0, 0.981333241610704)	(32.0, 1.1252592352628483)	(33.0, 1.2728838404152105)	(34.0, 1.4504473236802569)	(35.0, 1.631654950408388)	(36.0, 1.8180671719187462)	(37.0, 2.028998122399843)	(38.0, 2.251744001361191)	(39.0, 2.4459747039889614)	(40.0, 2.618647652856101)	(41.0, 2.7871254039695854)	(42.0, 2.9541446864717513)	(43.0, 3.097491812367555)	(44.0, 3.1425183367661043)	(45.0, 3.181793847669484)	(46.0, 3.2801295147940315)	(47.0, 3.3015713791139545)	(48.0, 3.276129590747971)	(49.0, 3.276768141566276)	(50.0, 3.253269239673774)	(51.0, 3.2320788554401894)	(52.0, 3.1807357770758133)	(53.0, 3.0993037437730355)	(54.0, 3.058968423934375)	(55.0, 3.0087245569151206)	(56.0, 2.883409827993589)	(57.0, 2.7556903931773524)	(58.0, 2.6707075074112603)	(59.0, 2.5786762258612654)	(60.0, 2.4487751723236872)	(61.0, 2.3080407738686604)	(62.0, 2.1526515761888154)	(63.0, 1.9905245664261673)	(64.0, 1.8046958482497772)	(65.0, 1.5709613325204308)	(66.0, 1.3608595709876046)	(67.0, 1.1900599749295213)	(68.0, 1.0354113107758052)	(69.0, 0.872537973014993)	(70.0, 0.7095568580743218)	(71.0, 0.5750758538399361)	(72.0, 0.48098347858693713)	(73.0, 0.3992669367072195)	(74.0, 0.32563310386972977)	(75.0, 0.27834789427176865)	(76.0, 0.2530237336881049)	(77.0, 0.22338558867406005)	(78.0, 0.18839856652410547)	(79.0, 0.15528953276083524)	(80.0, 0.12648115614226466)	(81.0, 0.10564249636123091)	(82.0, 0.08465607754329359)	(83.0, 0.06597817638427345)	(84.0, 0.05208708857372588)	(85.0, 0.04301410426064226)	(86.0, 0.03582780004229617)	(87.0, 0.02579293337133039)	(88.0, 0.016206558835907256)	(89.0, 0.012054819622518309)	(90.0, 0.009265360784660054)	(91.0, 0.0055632726012208355)	(92.0, 0.0026104096519633233)	(93.0, 0.001402841679778736)	(94.0, 0.0006368124766942714)	(95.0, 0.0003059481234709511)	(96.0, 0.0002138160181075397)	(97.0, 0.0003407149556835592)	(98.0, 0.0013240368600968243)	(99.0, 0.0018501749209142932)	(100.0, 0.0007967399048722686)
14340-YK-4_2	(0.0, 0.0020250847150762702)	(1.0, 0.00116349477322616)	(2.0, 0.0002577802790980115)	(3.0, 0.00019101286446676977)	(4.0, 0.00015153300190220946)	(5.0, 0.00014456596733199292)	(6.0, 0.0001538553467589483)	(7.0, 0.0001538553467589483)	(8.0, 0.00015733886404405655)	(9.0, 0.00017417586425541316)	(10.0, 0.00021713924410508175)	(11.0, 0.0003030660038044189)	(12.0, 0.00037912279786261595)	(13.0, 0.0005498151448329209)	(14.0, 0.0009179068046260273)	(15.0, 0.0015571322264433937)	(16.0, 0.0029598285199136545)	(17.0, 0.005256046997014184)	(18.0, 0.009350921565658948)	(19.0, 0.016711013002878524)	(20.0, 0.028494590805971404)	(21.0, 0.047888492704597475)	(22.0, 0.07556503753478264)	(23.0, 0.11369561773757768)	(24.0, 0.16336360718865128)	(25.0, 0.2289657852880243)	(26.0, 0.3124831121984949)	(27.0, 0.4107513930527565)	(28.0, 0.5203672314632581)	(29.0, 0.6407407518363885)	(30.0, 0.7689533472734406)	(31.0, 0.9034571749273983)	(32.0, 1.0398049443976065)	(33.0, 1.1908107740173364)	(34.0, 1.3607959669787644)	(35.0, 1.533719506770181)	(36.0, 1.7267313295723885)	(37.0, 1.939992838352931)	(38.0, 2.1372255229322614)	(39.0, 2.309971403342138)	(40.0, 2.4656521131584825)	(41.0, 2.598238264546988)	(42.0, 2.7173397205248397)	(43.0, 2.829314480723574)	(44.0, 2.905770137510916)	(45.0, 2.9965186657190572)	(46.0, 3.0939387101143945)	(47.0, 3.1313156894111778)	(48.0, 3.1415102027460473)	(49.0, 3.1365229671662007)	(50.0, 3.110970206707503)	(51.0, 3.0997399275665285)	(52.0, 3.1310910025462886)	(53.0, 3.1527805423358006)	(54.0, 3.093722151456504)	(55.0, 3.0142160946998358)	(56.0, 2.8953491955525146)	(57.0, 2.7219815073072464)	(58.0, 2.6181988185906584)	(59.0, 2.5699532653643375)	(60.0, 2.4740473898155932)	(61.0, 2.356555318823462)	(62.0, 2.2130657583325672)	(63.0, 2.027774571006588)	(64.0, 1.8501715063288424)	(65.0, 1.6742341434995929)	(66.0, 1.5067866928803666)	(67.0, 1.3531235201583134)	(68.0, 1.193302069462403)	(69.0, 1.0327200508259107)	(70.0, 0.8955629441731289)	(71.0, 0.7747986892778522)	(72.0, 0.6651822702811364)	(73.0, 0.5728922856743347)	(74.0, 0.5053910100683636)	(75.0, 0.43327813816312316)	(76.0, 0.36791109748049505)	(77.0, 0.3265687143408301)	(78.0, 0.2910635449985784)	(79.0, 0.25952494067163656)	(80.0, 0.22148260957339755)	(81.0, 0.179254832457101)	(82.0, 0.14505075682083715)	(83.0, 0.11602492962888673)	(84.0, 0.09243571174656195)	(85.0, 0.07152067396677193)	(86.0, 0.053357034256003265)	(87.0, 0.038669364209558466)	(88.0, 0.028037088869193857)	(89.0, 0.021982735827675695)	(90.0, 0.01785070374132311)	(91.0, 0.014414794525777994)	(92.0, 0.010554476787663853)	(93.0, 0.006863109637877464)	(94.0, 0.005089418753543172)	(95.0, 0.0047712575081699515)	(96.0, 0.00588772479804715)	(97.0, 0.008713437902484137)	(98.0, 0.014473433733410649)	(99.0, 0.030632309246599515)	(100.0, 0.2183021582920937)
