Worklist,,,,,,,,,,,,,,,,,,,,,,,,,
[PLATE1]Corning 1536_PN_4560_black_clear,[PLATE2]Fisher_384roundShallow_CJR,,,,,,,,,,,,,,,,,,,,,,,,
COPY,1,1,1,1,1,2,1,1,1,1,1000,always,FALSE,[AspirateMixing]Cycles,3,[AspirateMixing]Volume,1000,[AspirateMixing]Move,0,[DispenseMixing]Cycles,3,[DispenseMixing]Volume,1000,[DispenseMixing]Move,0
COPY,1,2,2,1,1,2,2,2,1,1,1000,always,FALSE,[AspirateMixing]Cycles,3,[AspirateMixing]Volume,1000,[AspirateMixing]Move,0,[DispenseMixing]Cycles,3,[DispenseMixing]Volume,1000,[DispenseMixing]Move,0
COPY,1,3,3,1,1,2,3,3,1,1,1000,always,FALSE,[AspirateMixing]Cycles,3,[AspirateMixing]Volume,1000,[AspirateMixing]Move,0,[DispenseMixing]Cycles,3,[DispenseMixing]Volume,1000,[DispenseMixing]Move,0
COPY,1,4,4,1,1,2,4,4,1,1,1000,always,FALSE,[AspirateMixing]Cycles,3,[AspirateMixing]Volume,1000,[AspirateMixing]Move,0,[DispenseMixing]Cycles,3,[DispenseMixing]Volume,1000,[DispenseMixing]Move,0
COPY,1,5,5,1,1,2,5,5,1,1,1000,always,FALSE,[AspirateMixing]Cycles,3,[AspirateMixing]Volume,1000,[AspirateMixing]Move,0,[DispenseMixing]Cycles,3,[DispenseMixing]Volume,1000,[DispenseMixing]Move,0
COPY,1,6,6,1,1,2,6,6,1,1,1000,always,FALSE,[AspirateMixing]Cycles,3,[AspirateMixing]Volume,1000,[AspirateMixing]Move,0,[DispenseMixing]Cycles,3,[DispenseMixing]Volume,1000,[DispenseMixing]Move,0
COPY,1,7,7,1,1,2,7,7,1,1,1000,always,FALSE,[AspirateMixing]Cycles,3,[AspirateMixing]Volume,1000,[AspirateMixing]Move,0,[DispenseMixing]Cycles,3,[DispenseMixing]Volume,1000,[DispenseMixing]Move,0
COPY,1,8,8,1,1,2,8,8,1,1,1000,always,FALSE,[AspirateMixing]Cycles,3,[AspirateMixing]Volume,1000,[AspirateMixing]Move,0,[DispenseMixing]Cycles,3,[DispenseMixing]Volume,1000,[DispenseMixing]Move,0
COPY,1,9,9,1,1,2,9,9,1,1,1000,always,FALSE,[AspirateMixing]Cycles,3,[AspirateMixing]Volume,1000,[AspirateMixing]Move,0,[DispenseMixing]Cycles,3,[DispenseMixing]Volume,1000,[DispenseMixing]Move,0
COPY,1,10,10,1,1,2,10,10,1,1,1000,always,FALSE,[AspirateMixing]Cycles,3,[AspirateMixing]Volume,1000,[AspirateMixing]Move,0,[DispenseMixing]Cycles,3,[DispenseMixing]Volume,1000,[DispenseMixing]Move,0
COPY,1,11,11,1,1,2,11,11,1,1,1000,always,FALSE,[AspirateMixing]Cycles,3,[AspirateMixing]Volume,1000,[AspirateMixing]Move,0,[DispenseMixing]Cycles,3,[DispenseMixing]Volume,1000,[DispenseMixing]Move,0
COPY,1,13,13,1,1,2,13,13,1,1,1000,always,FALSE,[AspirateMixing]Cycles,3,[AspirateMixing]Volume,1000,[AspirateMixing]Move,0,[DispenseMixing]Cycles,3,[DispenseMixing]Volume,1000,[DispenseMixing]Move,0
COPY,1,14,14,1,1,2,14,14,1,1,1000,always,FALSE,[AspirateMixing]Cycles,3,[AspirateMixing]Volume,1000,[AspirateMixing]Move,0,[DispenseMixing]Cycles,3,[DispenseMixing]Volume,1000,[DispenseMixing]Move,0
COPY,1,15,15,1,1,2,15,15,1,1,1000,always,FALSE,[AspirateMixing]Cycles,3,[AspirateMixing]Volume,1000,[AspirateMixing]Move,0,[DispenseMixing]Cycles,3,[DispenseMixing]Volume,1000,[DispenseMixing]Move,0
COPY,1,16,16,1,1,2,16,16,1,1,1000,always,FALSE,[AspirateMixing]Cycles,3,[AspirateMixing]Volume,1000,[AspirateMixing]Move,0,[DispenseMixing]Cycles,3,[DispenseMixing]Volume,1000,[DispenseMixing]Move,0
COPY,1,17,17,1,1,2,17,17,1,1,1000,always,FALSE,[AspirateMixing]Cycles,3,[AspirateMixing]Volume,1000,[AspirateMixing]Move,0,[DispenseMixing]Cycles,3,[DispenseMixing]Volume,1000,[DispenseMixing]Move,0
COPY,1,18,18,1,1,2,18,18,1,1,1000,always,FALSE,[AspirateMixing]Cycles,3,[AspirateMixing]Volume,1000,[AspirateMixing]Move,0,[DispenseMixing]Cycles,3,[DispenseMixing]Volume,1000,[DispenseMixing]Move,0
COPY,1,19,19,1,1,2,19,19,1,1,1000,always,FALSE,[AspirateMixing]Cycles,3,[AspirateMixing]Volume,1000,[AspirateMixing]Move,0,[DispenseMixing]Cycles,3,[DispenseMixing]Volume,1000,[DispenseMixing]Move,0
COPY,1,20,20,1,1,2,20,20,1,1,1000,always,FALSE,[AspirateMixing]Cycles,3,[AspirateMixing]Volume,1000,[AspirateMixing]Move,0,[DispenseMixing]Cycles,3,[DispenseMixing]Volume,1000,[DispenseMixing]Move,0
COPY,1,21,21,1,1,2,21,21,1,1,1000,always,FALSE,[AspirateMixing]Cycles,3,[AspirateMixing]Volume,1000,[AspirateMixing]Move,0,[DispenseMixing]Cycles,3,[DispenseMixing]Volume,1000,[DispenseMixing]Move,0
COPY,1,22,22,1,1,2,22,22,1,1,1000,always,FALSE,[AspirateMixing]Cycles,3,[AspirateMixing]Volume,1000,[AspirateMixing]Move,0,[DispenseMixing]Cycles,3,[DispenseMixing]Volume,1000,[DispenseMixing]Move,0
COPY,1,23,23,1,1,2,23,23,1,1,1000,always,FALSE,[AspirateMixing]Cycles,3,[AspirateMixing]Volume,1000,[AspirateMixing]Move,0,[DispenseMixing]Cycles,3,[DispenseMixing]Volume,1000,[DispenseMixing]Move,0
,,,,,,,,,,,,,,,,,,,,,,,,,
