"","baseMean","log2FoldChange","lfcSE","pvalue","padj"
"ENSG00000185989",781.872423497323,-0.0455968181401064,0.0592384424554593,0.248850816291891,0.48437606857101
"ENSG00000186001",2178.32424195148,-0.00286780876801371,0.0382971222724423,0.928171790503094,0.972572038002446
"ENSG00000186010",11152.1382871383,-0.0671860825503334,0.0385418892098876,0.0355100609735662,0.131333028135295
"ENSG00000186017",647.861012833646,-0.00699382523107626,0.0557404778905137,0.852813301724279,0.939754504572917
"ENSG00000186019",261.39658392431,0.0509327466205843,0.0791665450215453,0.236978895506957,0.469820254629809
"ENSG00000186020",862.220617720482,0.0324497821147998,0.0528374536440506,0.386833873474901,0.627049425607914
"ENSG00000186026",129.808261277333,0.0182723868725863,0.0820967824225518,0.644457688820794,0.826738428595812
"ENSG00000186056",123.78745331645,0.0559726009153716,0.097035551155692,0.203787809290902,0.426689201375399
"ENSG00000186063",70081.4789489082,0.225853195386156,0.0271850937345877,7.7120536420562e-18,5.18660431635282e-16
"ENSG00000186073",189.07100519519,-0.0171842967164919,0.073479862535129,0.665553376211251,0.839238867404064
"ENSG00000186076",234.629358109415,0.0189921142316282,0.0785458303112273,0.633578680133383,0.819089012267149
"ENSG00000186104",1158.24401872682,-0.0154143349780253,0.045654937156553,0.659929939662472,0.836112672459075
"ENSG00000186105",38.1873015435466,-0.0546025478508686,0.127019794882738,0.167017766146172,0.377331083551111
"ENSG00000186106",1520.30602939687,0.0857153777691684,0.0589586151383396,0.0368745393661884,0.134816619661263
"ENSG00000186111",2901.82303251656,0.0636732641804093,0.0365349230153768,0.0389199882884763,0.140134915687768
"ENSG00000186130",1524.2954478044,0.0261520109681236,0.0457468098781945,0.456711905524005,0.689782650852839
"ENSG00000186132",1080.25785869697,-0.0452065413992021,0.0521037471356645,0.229002395425015,0.460229406263547
"ENSG00000186141",1602.17152793298,0.0533332009456295,0.0443475546037807,0.125252835488177,0.312235433041638
"ENSG00000186153",640.398604233974,0.00204025236465039,0.0531816273197996,0.956194618433417,0.984918797794757
"ENSG00000186162",154.421073237991,0.00656251366226806,0.082335417672762,0.865927388643081,0.9465424150829
"ENSG00000186166",297.880846072443,0.0201153960842595,0.0704464880997705,0.613312064716692,0.805987928053553
"ENSG00000186174",7065.71574522213,0.0507921400415726,0.0327989597488427,0.0758301097592963,0.223186055812213
"ENSG00000186184",5558.75965807545,0.122583433982178,0.0455908757247874,0.000685817317407821,0.00561775084358628
"ENSG00000186185",2899.89311905228,-0.246120267908697,0.050536162069623,5.70568479989703e-08,1.20784691429061e-06
"ENSG00000186187",2002.79960023469,0.0454214029314393,0.0407369829834816,0.169753357029199,0.38136615914548
"ENSG00000186193",10589.0998186973,-0.338201923385073,0.0282086649356922,2.02644062525859e-34,4.07106725612848e-32
"ENSG00000186198",10.5925379694837,0.0041026712516273,0.121927611987764,0.874959509140496,NA
"ENSG00000186205",22897.7113245519,-0.109033548014864,0.0261464161887495,4.19318101763474e-06,6.36697156456747e-05
