"gene_id","symbol","log2FoldChange","padj","Sig"
"ENSG00000010361","FUZ",0.0173796362426467,0.833380934180722,"NS"
"ENSG00000010404","IDS",0.0994316525087444,0.0141192396281714,"NS"
"ENSG00000010539","ZNF200",0.0247013166681996,0.726533252348572,"NS"
"ENSG00000010610","CD4",0.0224302207537357,NA,"NS"
"ENSG00000010626","LRRC23",0.0220347958185385,0.770326008761746,"NS"
"ENSG00000010704","HFE",0.0356817836755677,0.627420272797284,"NS"
"ENSG00000010803","SCMH1",-0.0740838259297114,0.0446093962508641,"NS"
"ENSG00000010810","FYN",0.01779913386667,0.821378305775267,"NS"
"ENSG00000010818","HIVEP2",0.0569287158045939,0.309945726008531,"NS"
"ENSG00000011007","ELOA",-0.0119147776086439,0.835664722031563,"NS"
"ENSG00000011009","LYPLA2",-0.0356433783260561,0.492731518764068,"NS"
"ENSG00000011021","CLCN6",0.33096422535417,1.65897157112764e-05,"NS"
"ENSG00000011052","NME1-NME2",0.0394654423784046,0.551254183203527,"NS"
"ENSG00000011105","TSPAN9",-0.0246310865052352,0.671968985069628,"NS"
"ENSG00000011114","BTBD7",0.0227090460857932,0.715939338338657,"NS"
"ENSG00000011132","APBA3",0.0125019637820105,0.881386162013215,"NS"
"ENSG00000011143","MKS1",-0.0182025009727481,0.781204292694273,"NS"
"ENSG00000011198","ABHD5",-0.0139924849899844,0.826972510076086,"NS"
"ENSG00000011243","AKAP8L",0.00745625080380989,0.913503508612165,"NS"
"ENSG00000011258","MBTD1",0.0482479613927985,0.404477293463956,"NS"
"ENSG00000011260","UTP18",0.0042072948741077,0.954057958867209,"NS"
"ENSG00000011275","RNF216",0.0112717498794892,0.874008888218115,"NS"
"ENSG00000011295","TTC19",0.0139907129049934,0.794940739950955,"NS"
"ENSG00000011304","PTBP1",-0.113036835439475,3.04571068666796e-06,"NS"
"ENSG00000011332","DPF1",-0.091955662619087,0.159794232566145,"NS"
"ENSG00000011347","SYT7",0.271721389894294,6.03429774088434e-13,"NS"
"ENSG00000011376","LARS2",0.0302186405280687,0.501369291586291,"NS"
"ENSG00000011405","PIK3C2A",0.211520233165008,0.000134590639141041,"NS"
"ENSG00000011422","PLAUR",-0.00354373660188924,NA,"NS"
"ENSG00000011426","ANLN",-0.213198617415407,4.77733934689298e-08,"NS"
"ENSG00000011451","WIZ",-0.17102888020045,1.39371371993437e-05,"NS"
"ENSG00000011454","RABGAP1",0.049128967337609,0.299814151417386,"NS"
"ENSG00000011478","QPCTL",0.00235479207029617,0.981054026845291,"NS"
"ENSG00000011485","PPP5C",0.0129261611139107,0.829581023528397,"NS"
"ENSG00000011523","CEP68",0.0571368151540775,0.335611440027703,"NS"
"ENSG00000011566","MAP4K3",0.0970314631036723,0.109295226335935,"NS"
"ENSG00000011638","LDAF1",0.0244863536497733,0.714163478694726,"NS"
"ENSG00000011677","GABRA3",0.134587748197975,0.0673355680306557,"NS"
"ENSG00000012048","BRCA1",-0.0501860246633035,0.299133528816336,"NS"
"ENSG00000012061","ERCC1",0.0550934684128702,0.245485204980478,"NS"
"ENSG00000012171","SEMA3B",0.03514347751841,0.626215461525165,"NS"
"ENSG00000012174","MBTPS2",-0.0307452653550302,0.556980658239309,"NS"
"ENSG00000012211","PRICKLE3",0.0238312403302164,0.719136700882581,"NS"
"ENSG00000012223","LTF",-0.0301019258782465,0.679964512172866,"NS"
"ENSG00000012232","EXTL3",-0.0152109036050475,0.796326296331671,"NS"
"ENSG00000012660","ELOVL5",-0.163667978065548,1.94824699203344e-11,"NS"
"ENSG00000012817","KDM5D",-0.0375045500373174,0.494950207918594,"NS"
"ENSG00000012822","CALCOCO1",0.137259677954616,0.0281034634012781,"NS"
"ENSG00000012963","UBR7",-0.0849010043954442,0.0248096310508915,"NS"
"ENSG00000012983","MAP4K5",-0.0355389033694808,0.542691074814257,"NS"
"ENSG00000013016","EHD3",0.172459942559935,0.00191809574718696,"NS"
"ENSG00000013275","PSMC4",-0.0231972561158159,0.602597541214233,"NS"
"ENSG00000013288","MAN2B2",0.129963137677054,0.0127897947495322,"NS"
"ENSG00000013306","SLC25A39",-0.0469270157833593,0.199050611009898,"NS"
"ENSG00000013364","MVP",0.019745510077785,0.785368401190896,"NS"
"ENSG00000013374","NUB1",0.0325620353664139,0.504223828853859,"NS"
"ENSG00000013375","PGM3",0.0799138658036262,0.0630077072470624,"NS"
"ENSG00000013392","RWDD2A",0.187840406287252,0.000834160651652082,"NS"
"ENSG00000013441","CLK1",0.0447553917536911,0.471682754038387,"NS"
"ENSG00000013503","POLR3B",-0.00113259126723548,0.990750578675993,"NS"
"ENSG00000013523","ANGEL1",0.0640487198214251,0.130230034034567,"NS"
"ENSG00000013561","RNF14",0.0700583096718056,0.0716241982410152,"NS"
"ENSG00000013563","DNASE1L1",0.0692209678174445,0.122763964184405,"NS"
"ENSG00000013573","DDX11",0.0211107413443784,0.747245461173236,"NS"
"ENSG00000013583","HEBP1",-0.0765304141316738,0.0733511078084322,"NS"
"ENSG00000013619","MAMLD1",0.0344293982949408,0.636230055284545,"NS"
"ENSG00000013810","TACC3",-0.262758765601807,5.04868228422665e-16,"NS"
"ENSG00000014123","UFL1",-0.0074173933564134,0.917054368676306,"NS"
"ENSG00000014138","POLA2",-0.164681881963991,0.000137827644520253,"NS"
"ENSG00000014164","ZC3H3",-0.0109472008342436,0.881065722879551,"NS"
"ENSG00000014216","CAPN1",0.245016489765641,3.85374811220184e-11,"NS"
"ENSG00000014257","ACP3",1.03358713479456,1.20346998224846e-52,"Up"
"ENSG00000014641","MDH1",0.0507845597959182,0.179664622238657,"NS"
"ENSG00000014824","SLC30A9",0.0290124719186208,0.475377389916277,"NS"
"ENSG00000014914","MTMR11",-0.0217765948760248,0.779484976153657,"NS"
"ENSG00000014919","COX15",-0.00682362467088035,0.921078763710314,"NS"
"ENSG00000015133","CCDC88C",0.0599338445160877,0.156797238421464,"NS"
"ENSG00000015153","YAF2",-0.0547187528066687,0.358148595324475,"NS"
"ENSG00000015171","ZMYND11",0.062326586983098,0.104931279073783,"NS"
"ENSG00000015285","WAS",0.0250833124373802,0.712695934029134,"NS"
"ENSG00000015475","BID",0.0520392299309894,0.421429608752663,"NS"
"ENSG00000015479","MATR3",-0.0645619692712796,0.0653562035126385,"NS"
"ENSG00000015532","XYLT2",0.0702820007727961,0.164690576764494,"NS"
"ENSG00000015568","RGPD5",0.27222595758565,0.000202273438532655,"NS"
"ENSG00000015676","NUDCD3",0.0411358736519232,0.282155073530043,"NS"
"ENSG00000016082","ISL1",0.0332417323639057,0.585823537706161,"NS"
"ENSG00000016391","CHDH",0.0558561842731387,0.181306080806024,"NS"
"ENSG00000016402","IL20RA",-0.117558081949176,0.118529634902679,"NS"
"ENSG00000016864","GLT8D1",0.0382396958926278,0.452335472743811,"NS"
"ENSG00000017260","ATP2C1",0.103722486970505,0.00337110672306637,"NS"
"ENSG00000017427","IGF1",-0.704291575883087,5.57815225034824e-17,"NS"
"ENSG00000017483","SLC38A5",-0.0142655211579696,NA,"NS"
"ENSG00000017797","RALBP1",-0.0892512283351104,0.00451824690261655,"NS"
"ENSG00000018189","RUFY3",-0.0118218105700997,0.883283520575016,"NS"
"ENSG00000018280","SLC11A1",0.00590985862629591,0.953633983483761,"NS"
"ENSG00000018408","WWTR1",0.102008744454572,0.121230424815756,"NS"
"ENSG00000018510","AGPS",0.0490750251887204,0.282502910101813,"NS"
"ENSG00000018610","STEEP1",-0.0748538944069099,0.118561657225131,"NS"
"ENSG00000018699","TTC27",0.053742082889559,0.287216606171347,"NS"
"ENSG00000018869","ZNF582",0.0113361852495637,0.89938340196312,"NS"
"ENSG00000019144","PHLDB1",0.00739330919824403,0.931914378519735,"NS"
"ENSG00000019485","PRDM11",-0.00175497711657693,0.987211455792667,"NS"
"ENSG00000019549","SNAI2",-0.830825659404785,2.82939459990022e-27,"NS"
"ENSG00000019995","ZRANB1",0.00344809976855048,0.968222048023375,"NS"
"ENSG00000020129","NCDN",0.0491920338241414,0.261987406906199,"NS"
"ENSG00000020181","ADGRA2",0.107629378794196,0.14252771825436,"NS"
"ENSG00000020256","ZFP64",0.0268871599654222,0.67718369473547,"NS"
"ENSG00000020426","MNAT1",-0.0146322790532015,0.826738428595812,"NS"
"ENSG00000020577","SAMD4A",0.0444220328777359,0.528269022185414,"NS"
"ENSG00000020922","MRE11",-0.0466327506827111,0.294037808541436,"NS"
