FILE_NAME,FILE_TEXT,MS_FILE,INLET_FILE,SAMPLE_LOCATION,ID,INJ_VOL,Index,Job,User,1536loc,384loc,384plate
cernak-2024-Q4_ykao_yk-1536-4-make-product_1_C15_1_B15,cernak-2024-Q4_ykao_yk-1536-4-make-product_1_C15_1_B15,2min melodie,2m melodie,"4:B,15",ID_C15,0.2,C15,cernak-2024-Q4_ykao_yk-1536-4-make-product,ykao,C15,B15,1.0
cernak-2024-Q4_ykao_yk-1536-4-make-product_1_C16_1_B16,cernak-2024-Q4_ykao_yk-1536-4-make-product_1_C16_1_B16,2min melodie,2m melodie,"4:B,16",ID_C16,0.2,C16,cernak-2024-Q4_ykao_yk-1536-4-make-product,ykao,C16,B16,1.0
cernak-2024-Q4_ykao_yk-1536-4-make-product_1_C17_1_B17,cernak-2024-Q4_ykao_yk-1536-4-make-product_1_C17_1_B17,2min melodie,2m melodie,"4:B,17",ID_C17,0.2,C17,cernak-2024-Q4_ykao_yk-1536-4-make-product,ykao,C17,B17,1.0
cernak-2024-Q4_ykao_yk-1536-4-make-product_1_C18_1_B18,cernak-2024-Q4_ykao_yk-1536-4-make-product_1_C18_1_B18,2min melodie,2m melodie,"4:B,18",ID_C18,0.2,C18,cernak-2024-Q4_ykao_yk-1536-4-make-product,ykao,C18,B18,1.0
cernak-2024-Q4_ykao_yk-1536-4-make-product_1_C19_1_B19,cernak-2024-Q4_ykao_yk-1536-4-make-product_1_C19_1_B19,2min melodie,2m melodie,"4:B,19",ID_C19,0.2,C19,cernak-2024-Q4_ykao_yk-1536-4-make-product,ykao,C19,B19,1.0
cernak-2024-Q4_ykao_yk-1536-4-make-product_1_C20_1_B20,cernak-2024-Q4_ykao_yk-1536-4-make-product_1_C20_1_B20,2min melodie,2m melodie,"4:B,20",ID_C20,0.2,C20,cernak-2024-Q4_ykao_yk-1536-4-make-product,ykao,C20,B20,1.0
cernak-2024-Q4_ykao_yk-1536-4-make-product_1_C21_1_B21,cernak-2024-Q4_ykao_yk-1536-4-make-product_1_C21_1_B21,2min melodie,2m melodie,"4:B,21",ID_C21,0.2,C21,cernak-2024-Q4_ykao_yk-1536-4-make-product,ykao,C21,B21,1.0
cernak-2024-Q4_ykao_yk-1536-4-make-product_1_C22_1_B22,cernak-2024-Q4_ykao_yk-1536-4-make-product_1_C22_1_B22,2min melodie,2m melodie,"4:B,22",ID_C22,0.2,C22,cernak-2024-Q4_ykao_yk-1536-4-make-product,ykao,C22,B22,1.0
cernak-2024-Q4_ykao_yk-1536-4-make-product_1_C23_1_B23,cernak-2024-Q4_ykao_yk-1536-4-make-product_1_C23_1_B23,2min melodie,2m melodie,"4:B,23",ID_C23,0.2,C23,cernak-2024-Q4_ykao_yk-1536-4-make-product,ykao,C23,B23,1.0
cernak-2024-Q4_ykao_yk-1536-4-make-product_1_C24_1_B24,cernak-2024-Q4_ykao_yk-1536-4-make-product_1_C24_1_B24,2min melodie,2m melodie,"4:B,24",ID_C24,0.2,C24,cernak-2024-Q4_ykao_yk-1536-4-make-product,ykao,C24,B24,1.0
cernak-2024-Q4_ykao_yk-1536-4-make-product_1_E1_1_C1,cernak-2024-Q4_ykao_yk-1536-4-make-product_1_E1_1_C1,2min melodie,2m melodie,"4:C,1",ID_E1,0.2,E1,cernak-2024-Q4_ykao_yk-1536-4-make-product,ykao,E1,C1,1.0
cernak-2024-Q4_ykao_yk-1536-4-make-product_1_E2_1_C2,cernak-2024-Q4_ykao_yk-1536-4-make-product_1_E2_1_C2,2min melodie,2m melodie,"4:C,2",ID_E2,0.2,E2,cernak-2024-Q4_ykao_yk-1536-4-make-product,ykao,E2,C2,1.0
cernak-2024-Q4_ykao_yk-1536-4-make-product_1_E3_1_C3,cernak-2024-Q4_ykao_yk-1536-4-make-product_1_E3_1_C3,2min melodie,2m melodie,"4:C,3",ID_E3,0.2,E3,cernak-2024-Q4_ykao_yk-1536-4-make-product,ykao,E3,C3,1.0
cernak-2024-Q4_ykao_yk-1536-4-make-product_1_E4_1_C4,cernak-2024-Q4_ykao_yk-1536-4-make-product_1_E4_1_C4,2min melodie,2m melodie,"4:C,4",ID_E4,0.2,E4,cernak-2024-Q4_ykao_yk-1536-4-make-product,ykao,E4,C4,1.0
cernak-2024-Q4_ykao_yk-1536-4-make-product_1_E5_1_C5,cernak-2024-Q4_ykao_yk-1536-4-make-product_1_E5_1_C5,2min melodie,2m melodie,"4:C,5",ID_E5,0.2,E5,cernak-2024-Q4_ykao_yk-1536-4-make-product,ykao,E5,C5,1.0
cernak-2024-Q4_ykao_yk-1536-4-make-product_1_E6_1_C6,cernak-2024-Q4_ykao_yk-1536-4-make-product_1_E6_1_C6,2min melodie,2m melodie,"4:C,6",ID_E6,0.2,E6,cernak-2024-Q4_ykao_yk-1536-4-make-product,ykao,E6,C6,1.0
cernak-2024-Q4_ykao_yk-1536-4-make-product_1_E7_1_C7,cernak-2024-Q4_ykao_yk-1536-4-make-product_1_E7_1_C7,2min melodie,2m melodie,"4:C,7",ID_E7,0.2,E7,cernak-2024-Q4_ykao_yk-1536-4-make-product,ykao,E7,C7,1.0
cernak-2024-Q4_ykao_yk-1536-4-make-product_1_E8_1_C8,cernak-2024-Q4_ykao_yk-1536-4-make-product_1_E8_1_C8,2min melodie,2m melodie,"4:C,8",ID_E8,0.2,E8,cernak-2024-Q4_ykao_yk-1536-4-make-product,ykao,E8,C8,1.0
cernak-2024-Q4_ykao_yk-1536-4-make-product_1_E9_1_C9,cernak-2024-Q4_ykao_yk-1536-4-make-product_1_E9_1_C9,2min melodie,2m melodie,"4:C,9",ID_E9,0.2,E9,cernak-2024-Q4_ykao_yk-1536-4-make-product,ykao,E9,C9,1.0
cernak-2024-Q4_ykao_yk-1536-4-make-product_1_E10_1_C10,cernak-2024-Q4_ykao_yk-1536-4-make-product_1_E10_1_C10,2min melodie,2m melodie,"4:C,10",ID_E10,0.2,E10,cernak-2024-Q4_ykao_yk-1536-4-make-product,ykao,E10,C10,1.0
cernak-2024-Q4_ykao_yk-1536-4-make-product_1_E11_1_C11,cernak-2024-Q4_ykao_yk-1536-4-make-product_1_E11_1_C11,2min melodie,2m melodie,"4:C,11",ID_E11,0.2,E11,cernak-2024-Q4_ykao_yk-1536-4-make-product,ykao,E11,C11,1.0
cernak-2024-Q4_ykao_yk-1536-4-make-product_1_E12_1_C12,cernak-2024-Q4_ykao_yk-1536-4-make-product_1_E12_1_C12,2min melodie,2m melodie,"4:C,12",ID_E12,0.2,E12,cernak-2024-Q4_ykao_yk-1536-4-make-product,ykao,E12,C12,1.0
cernak-2024-Q4_ykao_yk-1536-4-make-product_1_E13_1_C13,cernak-2024-Q4_ykao_yk-1536-4-make-product_1_E13_1_C13,2min melodie,2m melodie,"4:C,13",ID_E13,0.2,E13,cernak-2024-Q4_ykao_yk-1536-4-make-product,ykao,E13,C13,1.0
cernak-2024-Q4_ykao_yk-1536-4-make-product_1_E14_1_C14,cernak-2024-Q4_ykao_yk-1536-4-make-product_1_E14_1_C14,2min melodie,2m melodie,"4:C,14",ID_E14,0.2,E14,cernak-2024-Q4_ykao_yk-1536-4-make-product,ykao,E14,C14,1.0
cernak-2024-Q4_ykao_yk-1536-4-make-product_1_E15_1_C15,cernak-2024-Q4_ykao_yk-1536-4-make-product_1_E15_1_C15,2min melodie,2m melodie,"4:C,15",ID_E15,0.2,E15,cernak-2024-Q4_ykao_yk-1536-4-make-product,ykao,E15,C15,1.0
cernak-2024-Q4_ykao_yk-1536-4-make-product_1_E16_1_C16,cernak-2024-Q4_ykao_yk-1536-4-make-product_1_E16_1_C16,2min melodie,2m melodie,"4:C,16",ID_E16,0.2,E16,cernak-2024-Q4_ykao_yk-1536-4-make-product,ykao,E16,C16,1.0
cernak-2024-Q4_ykao_yk-1536-4-make-product_1_E17_1_C17,cernak-2024-Q4_ykao_yk-1536-4-make-product_1_E17_1_C17,2min melodie,2m melodie,"4:C,17",ID_E17,0.2,E17,cernak-2024-Q4_ykao_yk-1536-4-make-product,ykao,E17,C17,1.0
cernak-2024-Q4_ykao_yk-1536-4-make-product_1_E18_1_C18,cernak-2024-Q4_ykao_yk-1536-4-make-product_1_E18_1_C18,2min melodie,2m melodie,"4:C,18",ID_E18,0.2,E18,cernak-2024-Q4_ykao_yk-1536-4-make-product,ykao,E18,C18,1.0
cernak-2024-Q4_ykao_yk-1536-4-make-product_1_E19_1_C19,cernak-2024-Q4_ykao_yk-1536-4-make-product_1_E19_1_C19,2min melodie,2m melodie,"4:C,19",ID_E19,0.2,E19,cernak-2024-Q4_ykao_yk-1536-4-make-product,ykao,E19,C19,1.0
cernak-2024-Q4_ykao_yk-1536-4-make-product_1_E20_1_C20,cernak-2024-Q4_ykao_yk-1536-4-make-product_1_E20_1_C20,2min melodie,2m melodie,"4:C,20",ID_E20,0.2,E20,cernak-2024-Q4_ykao_yk-1536-4-make-product,ykao,E20,C20,1.0
cernak-2024-Q4_ykao_yk-1536-4-make-product_1_E21_1_C21,cernak-2024-Q4_ykao_yk-1536-4-make-product_1_E21_1_C21,2min melodie,2m melodie,"4:C,21",ID_E21,0.2,E21,cernak-2024-Q4_ykao_yk-1536-4-make-product,ykao,E21,C21,1.0
cernak-2024-Q4_ykao_yk-1536-4-make-product_1_E22_1_C22,cernak-2024-Q4_ykao_yk-1536-4-make-product_1_E22_1_C22,2min melodie,2m melodie,"4:C,22",ID_E22,0.2,E22,cernak-2024-Q4_ykao_yk-1536-4-make-product,ykao,E22,C22,1.0
cernak-2024-Q4_ykao_yk-1536-4-make-product_1_E23_1_C23,cernak-2024-Q4_ykao_yk-1536-4-make-product_1_E23_1_C23,2min melodie,2m melodie,"4:C,23",ID_E23,0.2,E23,cernak-2024-Q4_ykao_yk-1536-4-make-product,ykao,E23,C23,1.0
cernak-2024-Q4_ykao_yk-1536-4-make-product_1_E24_1_C24,cernak-2024-Q4_ykao_yk-1536-4-make-product_1_E24_1_C24,2min melodie,2m melodie,"4:C,24",ID_E24,0.2,E24,cernak-2024-Q4_ykao_yk-1536-4-make-product,ykao,E24,C24,1.0
cernak-2024-Q4_ykao_yk-1536-4-make-product_1_G1_1_D1,cernak-2024-Q4_ykao_yk-1536-4-make-product_1_G1_1_D1,2min melodie,2m melodie,"4:D,1",ID_G1,0.2,G1,cernak-2024-Q4_ykao_yk-1536-4-make-product,ykao,G1,D1,1.0
cernak-2024-Q4_ykao_yk-1536-4-make-product_1_G2_1_D2,cernak-2024-Q4_ykao_yk-1536-4-make-product_1_G2_1_D2,2min melodie,2m melodie,"4:D,2",ID_G2,0.2,G2,cernak-2024-Q4_ykao_yk-1536-4-make-product,ykao,G2,D2,1.0
cernak-2024-Q4_ykao_yk-1536-4-make-product_1_G3_1_D3,cernak-2024-Q4_ykao_yk-1536-4-make-product_1_G3_1_D3,2min melodie,2m melodie,"4:D,3",ID_G3,0.2,G3,cernak-2024-Q4_ykao_yk-1536-4-make-product,ykao,G3,D3,1.0
cernak-2024-Q4_ykao_yk-1536-4-make-product_1_G4_1_D4,cernak-2024-Q4_ykao_yk-1536-4-make-product_1_G4_1_D4,2min melodie,2m melodie,"4:D,4",ID_G4,0.2,G4,cernak-2024-Q4_ykao_yk-1536-4-make-product,ykao,G4,D4,1.0
cernak-2024-Q4_ykao_yk-1536-4-make-product_1_G5_1_D5,cernak-2024-Q4_ykao_yk-1536-4-make-product_1_G5_1_D5,2min melodie,2m melodie,"4:D,5",ID_G5,0.2,G5,cernak-2024-Q4_ykao_yk-1536-4-make-product,ykao,G5,D5,1.0
cernak-2024-Q4_ykao_yk-1536-4-make-product_1_G6_1_D6,cernak-2024-Q4_ykao_yk-1536-4-make-product_1_G6_1_D6,2min melodie,2m melodie,"4:D,6",ID_G6,0.2,G6,cernak-2024-Q4_ykao_yk-1536-4-make-product,ykao,G6,D6,1.0
cernak-2024-Q4_ykao_yk-1536-4-make-product_1_G7_1_D7,cernak-2024-Q4_ykao_yk-1536-4-make-product_1_G7_1_D7,2min melodie,2m melodie,"4:D,7",ID_G7,0.2,G7,cernak-2024-Q4_ykao_yk-1536-4-make-product,ykao,G7,D7,1.0
cernak-2024-Q4_ykao_yk-1536-4-make-product_1_G8_1_D8,cernak-2024-Q4_ykao_yk-1536-4-make-product_1_G8_1_D8,2min melodie,2m melodie,"4:D,8",ID_G8,0.2,G8,cernak-2024-Q4_ykao_yk-1536-4-make-product,ykao,G8,D8,1.0
cernak-2024-Q4_ykao_yk-1536-4-make-product_1_G9_1_D9,cernak-2024-Q4_ykao_yk-1536-4-make-product_1_G9_1_D9,2min melodie,2m melodie,"4:D,9",ID_G9,0.2,G9,cernak-2024-Q4_ykao_yk-1536-4-make-product,ykao,G9,D9,1.0
cernak-2024-Q4_ykao_yk-1536-4-make-product_1_G10_1_D10,cernak-2024-Q4_ykao_yk-1536-4-make-product_1_G10_1_D10,2min melodie,2m melodie,"4:D,10",ID_G10,0.2,G10,cernak-2024-Q4_ykao_yk-1536-4-make-product,ykao,G10,D10,1.0
cernak-2024-Q4_ykao_yk-1536-4-make-product_1_G11_1_D11,cernak-2024-Q4_ykao_yk-1536-4-make-product_1_G11_1_D11,2min melodie,2m melodie,"4:D,11",ID_G11,0.2,G11,cernak-2024-Q4_ykao_yk-1536-4-make-product,ykao,G11,D11,1.0
cernak-2024-Q4_ykao_yk-1536-4-make-product_1_G12_1_D12,cernak-2024-Q4_ykao_yk-1536-4-make-product_1_G12_1_D12,2min melodie,2m melodie,"4:D,12",ID_G12,0.2,G12,cernak-2024-Q4_ykao_yk-1536-4-make-product,ykao,G12,D12,1.0
cernak-2024-Q4_ykao_yk-1536-4-make-product_1_G13_1_D13,cernak-2024-Q4_ykao_yk-1536-4-make-product_1_G13_1_D13,2min melodie,2m melodie,"4:D,13",ID_G13,0.2,G13,cernak-2024-Q4_ykao_yk-1536-4-make-product,ykao,G13,D13,1.0
cernak-2024-Q4_ykao_yk-1536-4-make-product_1_G14_1_D14,cernak-2024-Q4_ykao_yk-1536-4-make-product_1_G14_1_D14,2min melodie,2m melodie,"4:D,14",ID_G14,0.2,G14,cernak-2024-Q4_ykao_yk-1536-4-make-product,ykao,G14,D14,1.0
cernak-2024-Q4_ykao_yk-1536-4-make-product_1_G15_1_D15,cernak-2024-Q4_ykao_yk-1536-4-make-product_1_G15_1_D15,2min melodie,2m melodie,"4:D,15",ID_G15,0.2,G15,cernak-2024-Q4_ykao_yk-1536-4-make-product,ykao,G15,D15,1.0
cernak-2024-Q4_ykao_yk-1536-4-make-product_1_G16_1_D16,cernak-2024-Q4_ykao_yk-1536-4-make-product_1_G16_1_D16,2min melodie,2m melodie,"4:D,16",ID_G16,0.2,G16,cernak-2024-Q4_ykao_yk-1536-4-make-product,ykao,G16,D16,1.0
cernak-2024-Q4_ykao_yk-1536-4-make-product_1_G17_1_D17,cernak-2024-Q4_ykao_yk-1536-4-make-product_1_G17_1_D17,2min melodie,2m melodie,"4:D,17",ID_G17,0.2,G17,cernak-2024-Q4_ykao_yk-1536-4-make-product,ykao,G17,D17,1.0
cernak-2024-Q4_ykao_yk-1536-4-make-product_1_G18_1_D18,cernak-2024-Q4_ykao_yk-1536-4-make-product_1_G18_1_D18,2min melodie,2m melodie,"4:D,18",ID_G18,0.2,G18,cernak-2024-Q4_ykao_yk-1536-4-make-product,ykao,G18,D18,1.0
cernak-2024-Q4_ykao_yk-1536-4-make-product_1_G19_1_D19,cernak-2024-Q4_ykao_yk-1536-4-make-product_1_G19_1_D19,2min melodie,2m melodie,"4:D,19",ID_G19,0.2,G19,cernak-2024-Q4_ykao_yk-1536-4-make-product,ykao,G19,D19,1.0
cernak-2024-Q4_ykao_yk-1536-4-make-product_1_G20_1_D20,cernak-2024-Q4_ykao_yk-1536-4-make-product_1_G20_1_D20,2min melodie,2m melodie,"4:D,20",ID_G20,0.2,G20,cernak-2024-Q4_ykao_yk-1536-4-make-product,ykao,G20,D20,1.0
cernak-2024-Q4_ykao_yk-1536-4-make-product_1_G21_1_D21,cernak-2024-Q4_ykao_yk-1536-4-make-product_1_G21_1_D21,2min melodie,2m melodie,"4:D,21",ID_G21,0.2,G21,cernak-2024-Q4_ykao_yk-1536-4-make-product,ykao,G21,D21,1.0
cernak-2024-Q4_ykao_yk-1536-4-make-product_1_G22_1_D22,cernak-2024-Q4_ykao_yk-1536-4-make-product_1_G22_1_D22,2min melodie,2m melodie,"4:D,22",ID_G22,0.2,G22,cernak-2024-Q4_ykao_yk-1536-4-make-product,ykao,G22,D22,1.0
