FILE_NAME,FILE_TEXT,MS_FILE,INLET_FILE,SAMPLE_LOCATION,ID,INJ_VOL,Index,Job,User,1536loc,384loc,384plate
cernak-2024-Q4_ykao_yk-1536-4-make-product_1_H37_4_D13,cernak-2024-Q4_ykao_yk-1536-4-make-product_1_H37_4_D13,2min melodie,2m melodie,"7:D,13",ID_H37,0.2,H37,cernak-2024-Q4_ykao_yk-1536-4-make-product,ykao,H37,D13,4.0
cernak-2024-Q4_ykao_yk-1536-4-make-product_1_H38_4_D14,cernak-2024-Q4_ykao_yk-1536-4-make-product_1_H38_4_D14,2min melodie,2m melodie,"7:D,14",ID_H38,0.2,H38,cernak-2024-Q4_ykao_yk-1536-4-make-product,ykao,H38,D14,4.0
cernak-2024-Q4_ykao_yk-1536-4-make-product_1_H39_4_D15,cernak-2024-Q4_ykao_yk-1536-4-make-product_1_H39_4_D15,2min melodie,2m melodie,"7:D,15",ID_H39,0.2,H39,cernak-2024-Q4_ykao_yk-1536-4-make-product,ykao,H39,D15,4.0
cernak-2024-Q4_ykao_yk-1536-4-make-product_1_H40_4_D16,cernak-2024-Q4_ykao_yk-1536-4-make-product_1_H40_4_D16,2min melodie,2m melodie,"7:D,16",ID_H40,0.2,H40,cernak-2024-Q4_ykao_yk-1536-4-make-product,ykao,H40,D16,4.0
cernak-2024-Q4_ykao_yk-1536-4-make-product_1_H41_4_D17,cernak-2024-Q4_ykao_yk-1536-4-make-product_1_H41_4_D17,2min melodie,2m melodie,"7:D,17",ID_H41,0.2,H41,cernak-2024-Q4_ykao_yk-1536-4-make-product,ykao,H41,D17,4.0
cernak-2024-Q4_ykao_yk-1536-4-make-product_1_H42_4_D18,cernak-2024-Q4_ykao_yk-1536-4-make-product_1_H42_4_D18,2min melodie,2m melodie,"7:D,18",ID_H42,0.2,H42,cernak-2024-Q4_ykao_yk-1536-4-make-product,ykao,H42,D18,4.0
cernak-2024-Q4_ykao_yk-1536-4-make-product_1_H43_4_D19,cernak-2024-Q4_ykao_yk-1536-4-make-product_1_H43_4_D19,2min melodie,2m melodie,"7:D,19",ID_H43,0.2,H43,cernak-2024-Q4_ykao_yk-1536-4-make-product,ykao,H43,D19,4.0
cernak-2024-Q4_ykao_yk-1536-4-make-product_1_H44_4_D20,cernak-2024-Q4_ykao_yk-1536-4-make-product_1_H44_4_D20,2min melodie,2m melodie,"7:D,20",ID_H44,0.2,H44,cernak-2024-Q4_ykao_yk-1536-4-make-product,ykao,H44,D20,4.0
cernak-2024-Q4_ykao_yk-1536-4-make-product_1_H45_4_D21,cernak-2024-Q4_ykao_yk-1536-4-make-product_1_H45_4_D21,2min melodie,2m melodie,"7:D,21",ID_H45,0.2,H45,cernak-2024-Q4_ykao_yk-1536-4-make-product,ykao,H45,D21,4.0
cernak-2024-Q4_ykao_yk-1536-4-make-product_1_H46_4_D22,cernak-2024-Q4_ykao_yk-1536-4-make-product_1_H46_4_D22,2min melodie,2m melodie,"7:D,22",ID_H46,0.2,H46,cernak-2024-Q4_ykao_yk-1536-4-make-product,ykao,H46,D22,4.0
cernak-2024-Q4_ykao_yk-1536-4-make-product_1_H47_4_D23,cernak-2024-Q4_ykao_yk-1536-4-make-product_1_H47_4_D23,2min melodie,2m melodie,"7:D,23",ID_H47,0.2,H47,cernak-2024-Q4_ykao_yk-1536-4-make-product,ykao,H47,D23,4.0
cernak-2024-Q4_ykao_yk-1536-4-make-product_1_H48_4_D24,cernak-2024-Q4_ykao_yk-1536-4-make-product_1_H48_4_D24,2min melodie,2m melodie,"7:D,24",ID_H48,0.2,H48,cernak-2024-Q4_ykao_yk-1536-4-make-product,ykao,H48,D24,4.0
cernak-2024-Q4_ykao_yk-1536-4-make-product_1_J25_4_E1,cernak-2024-Q4_ykao_yk-1536-4-make-product_1_J25_4_E1,2min melodie,2m melodie,"7:E,1",ID_J25,0.2,J25,cernak-2024-Q4_ykao_yk-1536-4-make-product,ykao,J25,E1,4.0
cernak-2024-Q4_ykao_yk-1536-4-make-product_1_J26_4_E2,cernak-2024-Q4_ykao_yk-1536-4-make-product_1_J26_4_E2,2min melodie,2m melodie,"7:E,2",ID_J26,0.2,J26,cernak-2024-Q4_ykao_yk-1536-4-make-product,ykao,J26,E2,4.0
cernak-2024-Q4_ykao_yk-1536-4-make-product_1_J27_4_E3,cernak-2024-Q4_ykao_yk-1536-4-make-product_1_J27_4_E3,2min melodie,2m melodie,"7:E,3",ID_J27,0.2,J27,cernak-2024-Q4_ykao_yk-1536-4-make-product,ykao,J27,E3,4.0
cernak-2024-Q4_ykao_yk-1536-4-make-product_1_J28_4_E4,cernak-2024-Q4_ykao_yk-1536-4-make-product_1_J28_4_E4,2min melodie,2m melodie,"7:E,4",ID_J28,0.2,J28,cernak-2024-Q4_ykao_yk-1536-4-make-product,ykao,J28,E4,4.0
cernak-2024-Q4_ykao_yk-1536-4-make-product_1_J29_4_E5,cernak-2024-Q4_ykao_yk-1536-4-make-product_1_J29_4_E5,2min melodie,2m melodie,"7:E,5",ID_J29,0.2,J29,cernak-2024-Q4_ykao_yk-1536-4-make-product,ykao,J29,E5,4.0
cernak-2024-Q4_ykao_yk-1536-4-make-product_1_J30_4_E6,cernak-2024-Q4_ykao_yk-1536-4-make-product_1_J30_4_E6,2min melodie,2m melodie,"7:E,6",ID_J30,0.2,J30,cernak-2024-Q4_ykao_yk-1536-4-make-product,ykao,J30,E6,4.0
cernak-2024-Q4_ykao_yk-1536-4-make-product_1_J31_4_E7,cernak-2024-Q4_ykao_yk-1536-4-make-product_1_J31_4_E7,2min melodie,2m melodie,"7:E,7",ID_J31,0.2,J31,cernak-2024-Q4_ykao_yk-1536-4-make-product,ykao,J31,E7,4.0
cernak-2024-Q4_ykao_yk-1536-4-make-product_1_J32_4_E8,cernak-2024-Q4_ykao_yk-1536-4-make-product_1_J32_4_E8,2min melodie,2m melodie,"7:E,8",ID_J32,0.2,J32,cernak-2024-Q4_ykao_yk-1536-4-make-product,ykao,J32,E8,4.0
cernak-2024-Q4_ykao_yk-1536-4-make-product_1_J33_4_E9,cernak-2024-Q4_ykao_yk-1536-4-make-product_1_J33_4_E9,2min melodie,2m melodie,"7:E,9",ID_J33,0.2,J33,cernak-2024-Q4_ykao_yk-1536-4-make-product,ykao,J33,E9,4.0
cernak-2024-Q4_ykao_yk-1536-4-make-product_1_J34_4_E10,cernak-2024-Q4_ykao_yk-1536-4-make-product_1_J34_4_E10,2min melodie,2m melodie,"7:E,10",ID_J34,0.2,J34,cernak-2024-Q4_ykao_yk-1536-4-make-product,ykao,J34,E10,4.0
cernak-2024-Q4_ykao_yk-1536-4-make-product_1_J35_4_E11,cernak-2024-Q4_ykao_yk-1536-4-make-product_1_J35_4_E11,2min melodie,2m melodie,"7:E,11",ID_J35,0.2,J35,cernak-2024-Q4_ykao_yk-1536-4-make-product,ykao,J35,E11,4.0
cernak-2024-Q4_ykao_yk-1536-4-make-product_1_J36_4_E12,cernak-2024-Q4_ykao_yk-1536-4-make-product_1_J36_4_E12,2min melodie,2m melodie,"7:E,12",ID_J36,0.2,J36,cernak-2024-Q4_ykao_yk-1536-4-make-product,ykao,J36,E12,4.0
cernak-2024-Q4_ykao_yk-1536-4-make-product_1_J37_4_E13,cernak-2024-Q4_ykao_yk-1536-4-make-product_1_J37_4_E13,2min melodie,2m melodie,"7:E,13",ID_J37,0.2,J37,cernak-2024-Q4_ykao_yk-1536-4-make-product,ykao,J37,E13,4.0
cernak-2024-Q4_ykao_yk-1536-4-make-product_1_J38_4_E14,cernak-2024-Q4_ykao_yk-1536-4-make-product_1_J38_4_E14,2min melodie,2m melodie,"7:E,14",ID_J38,0.2,J38,cernak-2024-Q4_ykao_yk-1536-4-make-product,ykao,J38,E14,4.0
cernak-2024-Q4_ykao_yk-1536-4-make-product_1_J39_4_E15,cernak-2024-Q4_ykao_yk-1536-4-make-product_1_J39_4_E15,2min melodie,2m melodie,"7:E,15",ID_J39,0.2,J39,cernak-2024-Q4_ykao_yk-1536-4-make-product,ykao,J39,E15,4.0
cernak-2024-Q4_ykao_yk-1536-4-make-product_1_J40_4_E16,cernak-2024-Q4_ykao_yk-1536-4-make-product_1_J40_4_E16,2min melodie,2m melodie,"7:E,16",ID_J40,0.2,J40,cernak-2024-Q4_ykao_yk-1536-4-make-product,ykao,J40,E16,4.0
cernak-2024-Q4_ykao_yk-1536-4-make-product_1_J41_4_E17,cernak-2024-Q4_ykao_yk-1536-4-make-product_1_J41_4_E17,2min melodie,2m melodie,"7:E,17",ID_J41,0.2,J41,cernak-2024-Q4_ykao_yk-1536-4-make-product,ykao,J41,E17,4.0
cernak-2024-Q4_ykao_yk-1536-4-make-product_1_J42_4_E18,cernak-2024-Q4_ykao_yk-1536-4-make-product_1_J42_4_E18,2min melodie,2m melodie,"7:E,18",ID_J42,0.2,J42,cernak-2024-Q4_ykao_yk-1536-4-make-product,ykao,J42,E18,4.0
cernak-2024-Q4_ykao_yk-1536-4-make-product_1_J43_4_E19,cernak-2024-Q4_ykao_yk-1536-4-make-product_1_J43_4_E19,2min melodie,2m melodie,"7:E,19",ID_J43,0.2,J43,cernak-2024-Q4_ykao_yk-1536-4-make-product,ykao,J43,E19,4.0
cernak-2024-Q4_ykao_yk-1536-4-make-product_1_J44_4_E20,cernak-2024-Q4_ykao_yk-1536-4-make-product_1_J44_4_E20,2min melodie,2m melodie,"7:E,20",ID_J44,0.2,J44,cernak-2024-Q4_ykao_yk-1536-4-make-product,ykao,J44,E20,4.0
cernak-2024-Q4_ykao_yk-1536-4-make-product_1_J45_4_E21,cernak-2024-Q4_ykao_yk-1536-4-make-product_1_J45_4_E21,2min melodie,2m melodie,"7:E,21",ID_J45,0.2,J45,cernak-2024-Q4_ykao_yk-1536-4-make-product,ykao,J45,E21,4.0
cernak-2024-Q4_ykao_yk-1536-4-make-product_1_J46_4_E22,cernak-2024-Q4_ykao_yk-1536-4-make-product_1_J46_4_E22,2min melodie,2m melodie,"7:E,22",ID_J46,0.2,J46,cernak-2024-Q4_ykao_yk-1536-4-make-product,ykao,J46,E22,4.0
cernak-2024-Q4_ykao_yk-1536-4-make-product_1_J47_4_E23,cernak-2024-Q4_ykao_yk-1536-4-make-product_1_J47_4_E23,2min melodie,2m melodie,"7:E,23",ID_J47,0.2,J47,cernak-2024-Q4_ykao_yk-1536-4-make-product,ykao,J47,E23,4.0
cernak-2024-Q4_ykao_yk-1536-4-make-product_1_J48_4_E24,cernak-2024-Q4_ykao_yk-1536-4-make-product_1_J48_4_E24,2min melodie,2m melodie,"7:E,24",ID_J48,0.2,J48,cernak-2024-Q4_ykao_yk-1536-4-make-product,ykao,J48,E24,4.0
cernak-2024-Q4_ykao_yk-1536-4-make-product_1_L25_4_F1,cernak-2024-Q4_ykao_yk-1536-4-make-product_1_L25_4_F1,2min melodie,2m melodie,"7:F,1",ID_L25,0.2,L25,cernak-2024-Q4_ykao_yk-1536-4-make-product,ykao,L25,F1,4.0
cernak-2024-Q4_ykao_yk-1536-4-make-product_1_L26_4_F2,cernak-2024-Q4_ykao_yk-1536-4-make-product_1_L26_4_F2,2min melodie,2m melodie,"7:F,2",ID_L26,0.2,L26,cernak-2024-Q4_ykao_yk-1536-4-make-product,ykao,L26,F2,4.0
cernak-2024-Q4_ykao_yk-1536-4-make-product_1_L27_4_F3,cernak-2024-Q4_ykao_yk-1536-4-make-product_1_L27_4_F3,2min melodie,2m melodie,"7:F,3",ID_L27,0.2,L27,cernak-2024-Q4_ykao_yk-1536-4-make-product,ykao,L27,F3,4.0
cernak-2024-Q4_ykao_yk-1536-4-make-product_1_L28_4_F4,cernak-2024-Q4_ykao_yk-1536-4-make-product_1_L28_4_F4,2min melodie,2m melodie,"7:F,4",ID_L28,0.2,L28,cernak-2024-Q4_ykao_yk-1536-4-make-product,ykao,L28,F4,4.0
cernak-2024-Q4_ykao_yk-1536-4-make-product_1_L29_4_F5,cernak-2024-Q4_ykao_yk-1536-4-make-product_1_L29_4_F5,2min melodie,2m melodie,"7:F,5",ID_L29,0.2,L29,cernak-2024-Q4_ykao_yk-1536-4-make-product,ykao,L29,F5,4.0
cernak-2024-Q4_ykao_yk-1536-4-make-product_1_L30_4_F6,cernak-2024-Q4_ykao_yk-1536-4-make-product_1_L30_4_F6,2min melodie,2m melodie,"7:F,6",ID_L30,0.2,L30,cernak-2024-Q4_ykao_yk-1536-4-make-product,ykao,L30,F6,4.0
cernak-2024-Q4_ykao_yk-1536-4-make-product_1_L31_4_F7,cernak-2024-Q4_ykao_yk-1536-4-make-product_1_L31_4_F7,2min melodie,2m melodie,"7:F,7",ID_L31,0.2,L31,cernak-2024-Q4_ykao_yk-1536-4-make-product,ykao,L31,F7,4.0
cernak-2024-Q4_ykao_yk-1536-4-make-product_1_L32_4_F8,cernak-2024-Q4_ykao_yk-1536-4-make-product_1_L32_4_F8,2min melodie,2m melodie,"7:F,8",ID_L32,0.2,L32,cernak-2024-Q4_ykao_yk-1536-4-make-product,ykao,L32,F8,4.0
cernak-2024-Q4_ykao_yk-1536-4-make-product_1_L33_4_F9,cernak-2024-Q4_ykao_yk-1536-4-make-product_1_L33_4_F9,2min melodie,2m melodie,"7:F,9",ID_L33,0.2,L33,cernak-2024-Q4_ykao_yk-1536-4-make-product,ykao,L33,F9,4.0
cernak-2024-Q4_ykao_yk-1536-4-make-product_1_L34_4_F10,cernak-2024-Q4_ykao_yk-1536-4-make-product_1_L34_4_F10,2min melodie,2m melodie,"7:F,10",ID_L34,0.2,L34,cernak-2024-Q4_ykao_yk-1536-4-make-product,ykao,L34,F10,4.0
cernak-2024-Q4_ykao_yk-1536-4-make-product_1_L35_4_F11,cernak-2024-Q4_ykao_yk-1536-4-make-product_1_L35_4_F11,2min melodie,2m melodie,"7:F,11",ID_L35,0.2,L35,cernak-2024-Q4_ykao_yk-1536-4-make-product,ykao,L35,F11,4.0
cernak-2024-Q4_ykao_yk-1536-4-make-product_1_L36_4_F12,cernak-2024-Q4_ykao_yk-1536-4-make-product_1_L36_4_F12,2min melodie,2m melodie,"7:F,12",ID_L36,0.2,L36,cernak-2024-Q4_ykao_yk-1536-4-make-product,ykao,L36,F12,4.0
cernak-2024-Q4_ykao_yk-1536-4-make-product_1_L37_4_F13,cernak-2024-Q4_ykao_yk-1536-4-make-product_1_L37_4_F13,2min melodie,2m melodie,"7:F,13",ID_L37,0.2,L37,cernak-2024-Q4_ykao_yk-1536-4-make-product,ykao,L37,F13,4.0
cernak-2024-Q4_ykao_yk-1536-4-make-product_1_L38_4_F14,cernak-2024-Q4_ykao_yk-1536-4-make-product_1_L38_4_F14,2min melodie,2m melodie,"7:F,14",ID_L38,0.2,L38,cernak-2024-Q4_ykao_yk-1536-4-make-product,ykao,L38,F14,4.0
cernak-2024-Q4_ykao_yk-1536-4-make-product_1_L39_4_F15,cernak-2024-Q4_ykao_yk-1536-4-make-product_1_L39_4_F15,2min melodie,2m melodie,"7:F,15",ID_L39,0.2,L39,cernak-2024-Q4_ykao_yk-1536-4-make-product,ykao,L39,F15,4.0
cernak-2024-Q4_ykao_yk-1536-4-make-product_1_L40_4_F16,cernak-2024-Q4_ykao_yk-1536-4-make-product_1_L40_4_F16,2min melodie,2m melodie,"7:F,16",ID_L40,0.2,L40,cernak-2024-Q4_ykao_yk-1536-4-make-product,ykao,L40,F16,4.0
cernak-2024-Q4_ykao_yk-1536-4-make-product_1_L41_4_F17,cernak-2024-Q4_ykao_yk-1536-4-make-product_1_L41_4_F17,2min melodie,2m melodie,"7:F,17",ID_L41,0.2,L41,cernak-2024-Q4_ykao_yk-1536-4-make-product,ykao,L41,F17,4.0
cernak-2024-Q4_ykao_yk-1536-4-make-product_1_L42_4_F18,cernak-2024-Q4_ykao_yk-1536-4-make-product_1_L42_4_F18,2min melodie,2m melodie,"7:F,18",ID_L42,0.2,L42,cernak-2024-Q4_ykao_yk-1536-4-make-product,ykao,L42,F18,4.0
cernak-2024-Q4_ykao_yk-1536-4-make-product_1_L43_4_F19,cernak-2024-Q4_ykao_yk-1536-4-make-product_1_L43_4_F19,2min melodie,2m melodie,"7:F,19",ID_L43,0.2,L43,cernak-2024-Q4_ykao_yk-1536-4-make-product,ykao,L43,F19,4.0
cernak-2024-Q4_ykao_yk-1536-4-make-product_1_L44_4_F20,cernak-2024-Q4_ykao_yk-1536-4-make-product_1_L44_4_F20,2min melodie,2m melodie,"7:F,20",ID_L44,0.2,L44,cernak-2024-Q4_ykao_yk-1536-4-make-product,ykao,L44,F20,4.0
cernak-2024-Q4_ykao_yk-1536-4-make-product_1_L45_4_F21,cernak-2024-Q4_ykao_yk-1536-4-make-product_1_L45_4_F21,2min melodie,2m melodie,"7:F,21",ID_L45,0.2,L45,cernak-2024-Q4_ykao_yk-1536-4-make-product,ykao,L45,F21,4.0
cernak-2024-Q4_ykao_yk-1536-4-make-product_1_L46_4_F22,cernak-2024-Q4_ykao_yk-1536-4-make-product_1_L46_4_F22,2min melodie,2m melodie,"7:F,22",ID_L46,0.2,L46,cernak-2024-Q4_ykao_yk-1536-4-make-product,ykao,L46,F22,4.0
cernak-2024-Q4_ykao_yk-1536-4-make-product_1_L47_4_F23,cernak-2024-Q4_ykao_yk-1536-4-make-product_1_L47_4_F23,2min melodie,2m melodie,"7:F,23",ID_L47,0.2,L47,cernak-2024-Q4_ykao_yk-1536-4-make-product,ykao,L47,F23,4.0
cernak-2024-Q4_ykao_yk-1536-4-make-product_1_L48_4_F24,cernak-2024-Q4_ykao_yk-1536-4-make-product_1_L48_4_F24,2min melodie,2m melodie,"7:F,24",ID_L48,0.2,L48,cernak-2024-Q4_ykao_yk-1536-4-make-product,ykao,L48,F24,4.0
cernak-2024-Q4_ykao_yk-1536-4-make-product_1_N25_4_G1,cernak-2024-Q4_ykao_yk-1536-4-make-product_1_N25_4_G1,2min melodie,2m melodie,"7:G,1",ID_N25,0.2,N25,cernak-2024-Q4_ykao_yk-1536-4-make-product,ykao,N25,G1,4.0
cernak-2024-Q4_ykao_yk-1536-4-make-product_1_N26_4_G2,cernak-2024-Q4_ykao_yk-1536-4-make-product_1_N26_4_G2,2min melodie,2m melodie,"7:G,2",ID_N26,0.2,N26,cernak-2024-Q4_ykao_yk-1536-4-make-product,ykao,N26,G2,4.0
cernak-2024-Q4_ykao_yk-1536-4-make-product_1_N27_4_G3,cernak-2024-Q4_ykao_yk-1536-4-make-product_1_N27_4_G3,2min melodie,2m melodie,"7:G,3",ID_N27,0.2,N27,cernak-2024-Q4_ykao_yk-1536-4-make-product,ykao,N27,G3,4.0
cernak-2024-Q4_ykao_yk-1536-4-make-product_1_N28_4_G4,cernak-2024-Q4_ykao_yk-1536-4-make-product_1_N28_4_G4,2min melodie,2m melodie,"7:G,4",ID_N28,0.2,N28,cernak-2024-Q4_ykao_yk-1536-4-make-product,ykao,N28,G4,4.0
cernak-2024-Q4_ykao_yk-1536-4-make-product_1_N29_4_G5,cernak-2024-Q4_ykao_yk-1536-4-make-product_1_N29_4_G5,2min melodie,2m melodie,"7:G,5",ID_N29,0.2,N29,cernak-2024-Q4_ykao_yk-1536-4-make-product,ykao,N29,G5,4.0
cernak-2024-Q4_ykao_yk-1536-4-make-product_1_N30_4_G6,cernak-2024-Q4_ykao_yk-1536-4-make-product_1_N30_4_G6,2min melodie,2m melodie,"7:G,6",ID_N30,0.2,N30,cernak-2024-Q4_ykao_yk-1536-4-make-product,ykao,N30,G6,4.0
cernak-2024-Q4_ykao_yk-1536-4-make-product_1_N31_4_G7,cernak-2024-Q4_ykao_yk-1536-4-make-product_1_N31_4_G7,2min melodie,2m melodie,"7:G,7",ID_N31,0.2,N31,cernak-2024-Q4_ykao_yk-1536-4-make-product,ykao,N31,G7,4.0
cernak-2024-Q4_ykao_yk-1536-4-make-product_1_N32_4_G8,cernak-2024-Q4_ykao_yk-1536-4-make-product_1_N32_4_G8,2min melodie,2m melodie,"7:G,8",ID_N32,0.2,N32,cernak-2024-Q4_ykao_yk-1536-4-make-product,ykao,N32,G8,4.0
cernak-2024-Q4_ykao_yk-1536-4-make-product_1_N33_4_G9,cernak-2024-Q4_ykao_yk-1536-4-make-product_1_N33_4_G9,2min melodie,2m melodie,"7:G,9",ID_N33,0.2,N33,cernak-2024-Q4_ykao_yk-1536-4-make-product,ykao,N33,G9,4.0
cernak-2024-Q4_ykao_yk-1536-4-make-product_1_N34_4_G10,cernak-2024-Q4_ykao_yk-1536-4-make-product_1_N34_4_G10,2min melodie,2m melodie,"7:G,10",ID_N34,0.2,N34,cernak-2024-Q4_ykao_yk-1536-4-make-product,ykao,N34,G10,4.0
cernak-2024-Q4_ykao_yk-1536-4-make-product_1_N35_4_G11,cernak-2024-Q4_ykao_yk-1536-4-make-product_1_N35_4_G11,2min melodie,2m melodie,"7:G,11",ID_N35,0.2,N35,cernak-2024-Q4_ykao_yk-1536-4-make-product,ykao,N35,G11,4.0
cernak-2024-Q4_ykao_yk-1536-4-make-product_1_N36_4_G12,cernak-2024-Q4_ykao_yk-1536-4-make-product_1_N36_4_G12,2min melodie,2m melodie,"7:G,12",ID_N36,0.2,N36,cernak-2024-Q4_ykao_yk-1536-4-make-product,ykao,N36,G12,4.0
cernak-2024-Q4_ykao_yk-1536-4-make-product_1_N37_4_G13,cernak-2024-Q4_ykao_yk-1536-4-make-product_1_N37_4_G13,2min melodie,2m melodie,"7:G,13",ID_N37,0.2,N37,cernak-2024-Q4_ykao_yk-1536-4-make-product,ykao,N37,G13,4.0
cernak-2024-Q4_ykao_yk-1536-4-make-product_1_N38_4_G14,cernak-2024-Q4_ykao_yk-1536-4-make-product_1_N38_4_G14,2min melodie,2m melodie,"7:G,14",ID_N38,0.2,N38,cernak-2024-Q4_ykao_yk-1536-4-make-product,ykao,N38,G14,4.0
cernak-2024-Q4_ykao_yk-1536-4-make-product_1_N39_4_G15,cernak-2024-Q4_ykao_yk-1536-4-make-product_1_N39_4_G15,2min melodie,2m melodie,"7:G,15",ID_N39,0.2,N39,cernak-2024-Q4_ykao_yk-1536-4-make-product,ykao,N39,G15,4.0
cernak-2024-Q4_ykao_yk-1536-4-make-product_1_N40_4_G16,cernak-2024-Q4_ykao_yk-1536-4-make-product_1_N40_4_G16,2min melodie,2m melodie,"7:G,16",ID_N40,0.2,N40,cernak-2024-Q4_ykao_yk-1536-4-make-product,ykao,N40,G16,4.0
cernak-2024-Q4_ykao_yk-1536-4-make-product_1_N41_4_G17,cernak-2024-Q4_ykao_yk-1536-4-make-product_1_N41_4_G17,2min melodie,2m melodie,"7:G,17",ID_N41,0.2,N41,cernak-2024-Q4_ykao_yk-1536-4-make-product,ykao,N41,G17,4.0
cernak-2024-Q4_ykao_yk-1536-4-make-product_1_N42_4_G18,cernak-2024-Q4_ykao_yk-1536-4-make-product_1_N42_4_G18,2min melodie,2m melodie,"7:G,18",ID_N42,0.2,N42,cernak-2024-Q4_ykao_yk-1536-4-make-product,ykao,N42,G18,4.0
cernak-2024-Q4_ykao_yk-1536-4-make-product_1_N43_4_G19,cernak-2024-Q4_ykao_yk-1536-4-make-product_1_N43_4_G19,2min melodie,2m melodie,"7:G,19",ID_N43,0.2,N43,cernak-2024-Q4_ykao_yk-1536-4-make-product,ykao,N43,G19,4.0
cernak-2024-Q4_ykao_yk-1536-4-make-product_1_N44_4_G20,cernak-2024-Q4_ykao_yk-1536-4-make-product_1_N44_4_G20,2min melodie,2m melodie,"7:G,20",ID_N44,0.2,N44,cernak-2024-Q4_ykao_yk-1536-4-make-product,ykao,N44,G20,4.0
cernak-2024-Q4_ykao_yk-1536-4-make-product_1_N45_4_G21,cernak-2024-Q4_ykao_yk-1536-4-make-product_1_N45_4_G21,2min melodie,2m melodie,"7:G,21",ID_N45,0.2,N45,cernak-2024-Q4_ykao_yk-1536-4-make-product,ykao,N45,G21,4.0
cernak-2024-Q4_ykao_yk-1536-4-make-product_1_N46_4_G22,cernak-2024-Q4_ykao_yk-1536-4-make-product_1_N46_4_G22,2min melodie,2m melodie,"7:G,22",ID_N46,0.2,N46,cernak-2024-Q4_ykao_yk-1536-4-make-product,ykao,N46,G22,4.0
cernak-2024-Q4_ykao_yk-1536-4-make-product_1_N47_4_G23,cernak-2024-Q4_ykao_yk-1536-4-make-product_1_N47_4_G23,2min melodie,2m melodie,"7:G,23",ID_N47,0.2,N47,cernak-2024-Q4_ykao_yk-1536-4-make-product,ykao,N47,G23,4.0
cernak-2024-Q4_ykao_yk-1536-4-make-product_1_N48_4_G24,cernak-2024-Q4_ykao_yk-1536-4-make-product_1_N48_4_G24,2min melodie,2m melodie,"7:G,24",ID_N48,0.2,N48,cernak-2024-Q4_ykao_yk-1536-4-make-product,ykao,N48,G24,4.0
cernak-2024-Q4_ykao_yk-1536-4-make-product_1_P25_4_H1,cernak-2024-Q4_ykao_yk-1536-4-make-product_1_P25_4_H1,2min melodie,2m melodie,"7:H,1",ID_P25,0.2,P25,cernak-2024-Q4_ykao_yk-1536-4-make-product,ykao,P25,H1,4.0
cernak-2024-Q4_ykao_yk-1536-4-make-product_1_P26_4_H2,cernak-2024-Q4_ykao_yk-1536-4-make-product_1_P26_4_H2,2min melodie,2m melodie,"7:H,2",ID_P26,0.2,P26,cernak-2024-Q4_ykao_yk-1536-4-make-product,ykao,P26,H2,4.0
cernak-2024-Q4_ykao_yk-1536-4-make-product_1_P27_4_H3,cernak-2024-Q4_ykao_yk-1536-4-make-product_1_P27_4_H3,2min melodie,2m melodie,"7:H,3",ID_P27,0.2,P27,cernak-2024-Q4_ykao_yk-1536-4-make-product,ykao,P27,H3,4.0
cernak-2024-Q4_ykao_yk-1536-4-make-product_1_P28_4_H4,cernak-2024-Q4_ykao_yk-1536-4-make-product_1_P28_4_H4,2min melodie,2m melodie,"7:H,4",ID_P28,0.2,P28,cernak-2024-Q4_ykao_yk-1536-4-make-product,ykao,P28,H4,4.0
cernak-2024-Q4_ykao_yk-1536-4-make-product_1_P29_4_H5,cernak-2024-Q4_ykao_yk-1536-4-make-product_1_P29_4_H5,2min melodie,2m melodie,"7:H,5",ID_P29,0.2,P29,cernak-2024-Q4_ykao_yk-1536-4-make-product,ykao,P29,H5,4.0
cernak-2024-Q4_ykao_yk-1536-4-make-product_1_P30_4_H6,cernak-2024-Q4_ykao_yk-1536-4-make-product_1_P30_4_H6,2min melodie,2m melodie,"7:H,6",ID_P30,0.2,P30,cernak-2024-Q4_ykao_yk-1536-4-make-product,ykao,P30,H6,4.0
cernak-2024-Q4_ykao_yk-1536-4-make-product_1_P31_4_H7,cernak-2024-Q4_ykao_yk-1536-4-make-product_1_P31_4_H7,2min melodie,2m melodie,"7:H,7",ID_P31,0.2,P31,cernak-2024-Q4_ykao_yk-1536-4-make-product,ykao,P31,H7,4.0
cernak-2024-Q4_ykao_yk-1536-4-make-product_1_P32_4_H8,cernak-2024-Q4_ykao_yk-1536-4-make-product_1_P32_4_H8,2min melodie,2m melodie,"7:H,8",ID_P32,0.2,P32,cernak-2024-Q4_ykao_yk-1536-4-make-product,ykao,P32,H8,4.0
cernak-2024-Q4_ykao_yk-1536-4-make-product_1_P33_4_H9,cernak-2024-Q4_ykao_yk-1536-4-make-product_1_P33_4_H9,2min melodie,2m melodie,"7:H,9",ID_P33,0.2,P33,cernak-2024-Q4_ykao_yk-1536-4-make-product,ykao,P33,H9,4.0
cernak-2024-Q4_ykao_yk-1536-4-make-product_1_P34_4_H10,cernak-2024-Q4_ykao_yk-1536-4-make-product_1_P34_4_H10,2min melodie,2m melodie,"7:H,10",ID_P34,0.2,P34,cernak-2024-Q4_ykao_yk-1536-4-make-product,ykao,P34,H10,4.0
