FILE_NAME,FILE_TEXT,MS_FILE,INLET_FILE,SAMPLE_LOCATION,ID,INJ_VOL,Index,Job,User,1536loc,384loc,384plate
cernak-2024-Q4_ykao_yk-1536-4-make-product_1_E33_3_C9,cernak-2024-Q4_ykao_yk-1536-4-make-product_1_E33_3_C9,2min melodie,2m melodie,"6:C,9",ID_E33,0.2,E33,cernak-2024-Q4_ykao_yk-1536-4-make-product,ykao,E33,C9,3.0
cernak-2024-Q4_ykao_yk-1536-4-make-product_1_E34_3_C10,cernak-2024-Q4_ykao_yk-1536-4-make-product_1_E34_3_C10,2min melodie,2m melodie,"6:C,10",ID_E34,0.2,E34,cernak-2024-Q4_ykao_yk-1536-4-make-product,ykao,E34,C10,3.0
cernak-2024-Q4_ykao_yk-1536-4-make-product_1_E35_3_C11,cernak-2024-Q4_ykao_yk-1536-4-make-product_1_E35_3_C11,2min melodie,2m melodie,"6:C,11",ID_E35,0.2,E35,cernak-2024-Q4_ykao_yk-1536-4-make-product,ykao,E35,C11,3.0
cernak-2024-Q4_ykao_yk-1536-4-make-product_1_E36_3_C12,cernak-2024-Q4_ykao_yk-1536-4-make-product_1_E36_3_C12,2min melodie,2m melodie,"6:C,12",ID_E36,0.2,E36,cernak-2024-Q4_ykao_yk-1536-4-make-product,ykao,E36,C12,3.0
cernak-2024-Q4_ykao_yk-1536-4-make-product_1_E37_3_C13,cernak-2024-Q4_ykao_yk-1536-4-make-product_1_E37_3_C13,2min melodie,2m melodie,"6:C,13",ID_E37,0.2,E37,cernak-2024-Q4_ykao_yk-1536-4-make-product,ykao,E37,C13,3.0
cernak-2024-Q4_ykao_yk-1536-4-make-product_1_E38_3_C14,cernak-2024-Q4_ykao_yk-1536-4-make-product_1_E38_3_C14,2min melodie,2m melodie,"6:C,14",ID_E38,0.2,E38,cernak-2024-Q4_ykao_yk-1536-4-make-product,ykao,E38,C14,3.0
cernak-2024-Q4_ykao_yk-1536-4-make-product_1_E39_3_C15,cernak-2024-Q4_ykao_yk-1536-4-make-product_1_E39_3_C15,2min melodie,2m melodie,"6:C,15",ID_E39,0.2,E39,cernak-2024-Q4_ykao_yk-1536-4-make-product,ykao,E39,C15,3.0
cernak-2024-Q4_ykao_yk-1536-4-make-product_1_E40_3_C16,cernak-2024-Q4_ykao_yk-1536-4-make-product_1_E40_3_C16,2min melodie,2m melodie,"6:C,16",ID_E40,0.2,E40,cernak-2024-Q4_ykao_yk-1536-4-make-product,ykao,E40,C16,3.0
cernak-2024-Q4_ykao_yk-1536-4-make-product_1_E41_3_C17,cernak-2024-Q4_ykao_yk-1536-4-make-product_1_E41_3_C17,2min melodie,2m melodie,"6:C,17",ID_E41,0.2,E41,cernak-2024-Q4_ykao_yk-1536-4-make-product,ykao,E41,C17,3.0
cernak-2024-Q4_ykao_yk-1536-4-make-product_1_E42_3_C18,cernak-2024-Q4_ykao_yk-1536-4-make-product_1_E42_3_C18,2min melodie,2m melodie,"6:C,18",ID_E42,0.2,E42,cernak-2024-Q4_ykao_yk-1536-4-make-product,ykao,E42,C18,3.0
cernak-2024-Q4_ykao_yk-1536-4-make-product_1_E43_3_C19,cernak-2024-Q4_ykao_yk-1536-4-make-product_1_E43_3_C19,2min melodie,2m melodie,"6:C,19",ID_E43,0.2,E43,cernak-2024-Q4_ykao_yk-1536-4-make-product,ykao,E43,C19,3.0
cernak-2024-Q4_ykao_yk-1536-4-make-product_1_E44_3_C20,cernak-2024-Q4_ykao_yk-1536-4-make-product_1_E44_3_C20,2min melodie,2m melodie,"6:C,20",ID_E44,0.2,E44,cernak-2024-Q4_ykao_yk-1536-4-make-product,ykao,E44,C20,3.0
cernak-2024-Q4_ykao_yk-1536-4-make-product_1_E45_3_C21,cernak-2024-Q4_ykao_yk-1536-4-make-product_1_E45_3_C21,2min melodie,2m melodie,"6:C,21",ID_E45,0.2,E45,cernak-2024-Q4_ykao_yk-1536-4-make-product,ykao,E45,C21,3.0
cernak-2024-Q4_ykao_yk-1536-4-make-product_1_E46_3_C22,cernak-2024-Q4_ykao_yk-1536-4-make-product_1_E46_3_C22,2min melodie,2m melodie,"6:C,22",ID_E46,0.2,E46,cernak-2024-Q4_ykao_yk-1536-4-make-product,ykao,E46,C22,3.0
cernak-2024-Q4_ykao_yk-1536-4-make-product_1_E47_3_C23,cernak-2024-Q4_ykao_yk-1536-4-make-product_1_E47_3_C23,2min melodie,2m melodie,"6:C,23",ID_E47,0.2,E47,cernak-2024-Q4_ykao_yk-1536-4-make-product,ykao,E47,C23,3.0
cernak-2024-Q4_ykao_yk-1536-4-make-product_1_E48_3_C24,cernak-2024-Q4_ykao_yk-1536-4-make-product_1_E48_3_C24,2min melodie,2m melodie,"6:C,24",ID_E48,0.2,E48,cernak-2024-Q4_ykao_yk-1536-4-make-product,ykao,E48,C24,3.0
cernak-2024-Q4_ykao_yk-1536-4-make-product_1_G25_3_D1,cernak-2024-Q4_ykao_yk-1536-4-make-product_1_G25_3_D1,2min melodie,2m melodie,"6:D,1",ID_G25,0.2,G25,cernak-2024-Q4_ykao_yk-1536-4-make-product,ykao,G25,D1,3.0
cernak-2024-Q4_ykao_yk-1536-4-make-product_1_G26_3_D2,cernak-2024-Q4_ykao_yk-1536-4-make-product_1_G26_3_D2,2min melodie,2m melodie,"6:D,2",ID_G26,0.2,G26,cernak-2024-Q4_ykao_yk-1536-4-make-product,ykao,G26,D2,3.0
cernak-2024-Q4_ykao_yk-1536-4-make-product_1_G27_3_D3,cernak-2024-Q4_ykao_yk-1536-4-make-product_1_G27_3_D3,2min melodie,2m melodie,"6:D,3",ID_G27,0.2,G27,cernak-2024-Q4_ykao_yk-1536-4-make-product,ykao,G27,D3,3.0
cernak-2024-Q4_ykao_yk-1536-4-make-product_1_G28_3_D4,cernak-2024-Q4_ykao_yk-1536-4-make-product_1_G28_3_D4,2min melodie,2m melodie,"6:D,4",ID_G28,0.2,G28,cernak-2024-Q4_ykao_yk-1536-4-make-product,ykao,G28,D4,3.0
cernak-2024-Q4_ykao_yk-1536-4-make-product_1_G29_3_D5,cernak-2024-Q4_ykao_yk-1536-4-make-product_1_G29_3_D5,2min melodie,2m melodie,"6:D,5",ID_G29,0.2,G29,cernak-2024-Q4_ykao_yk-1536-4-make-product,ykao,G29,D5,3.0
cernak-2024-Q4_ykao_yk-1536-4-make-product_1_G30_3_D6,cernak-2024-Q4_ykao_yk-1536-4-make-product_1_G30_3_D6,2min melodie,2m melodie,"6:D,6",ID_G30,0.2,G30,cernak-2024-Q4_ykao_yk-1536-4-make-product,ykao,G30,D6,3.0
cernak-2024-Q4_ykao_yk-1536-4-make-product_1_G31_3_D7,cernak-2024-Q4_ykao_yk-1536-4-make-product_1_G31_3_D7,2min melodie,2m melodie,"6:D,7",ID_G31,0.2,G31,cernak-2024-Q4_ykao_yk-1536-4-make-product,ykao,G31,D7,3.0
cernak-2024-Q4_ykao_yk-1536-4-make-product_1_G32_3_D8,cernak-2024-Q4_ykao_yk-1536-4-make-product_1_G32_3_D8,2min melodie,2m melodie,"6:D,8",ID_G32,0.2,G32,cernak-2024-Q4_ykao_yk-1536-4-make-product,ykao,G32,D8,3.0
cernak-2024-Q4_ykao_yk-1536-4-make-product_1_G33_3_D9,cernak-2024-Q4_ykao_yk-1536-4-make-product_1_G33_3_D9,2min melodie,2m melodie,"6:D,9",ID_G33,0.2,G33,cernak-2024-Q4_ykao_yk-1536-4-make-product,ykao,G33,D9,3.0
cernak-2024-Q4_ykao_yk-1536-4-make-product_1_G34_3_D10,cernak-2024-Q4_ykao_yk-1536-4-make-product_1_G34_3_D10,2min melodie,2m melodie,"6:D,10",ID_G34,0.2,G34,cernak-2024-Q4_ykao_yk-1536-4-make-product,ykao,G34,D10,3.0
cernak-2024-Q4_ykao_yk-1536-4-make-product_1_G35_3_D11,cernak-2024-Q4_ykao_yk-1536-4-make-product_1_G35_3_D11,2min melodie,2m melodie,"6:D,11",ID_G35,0.2,G35,cernak-2024-Q4_ykao_yk-1536-4-make-product,ykao,G35,D11,3.0
cernak-2024-Q4_ykao_yk-1536-4-make-product_1_G36_3_D12,cernak-2024-Q4_ykao_yk-1536-4-make-product_1_G36_3_D12,2min melodie,2m melodie,"6:D,12",ID_G36,0.2,G36,cernak-2024-Q4_ykao_yk-1536-4-make-product,ykao,G36,D12,3.0
cernak-2024-Q4_ykao_yk-1536-4-make-product_1_G37_3_D13,cernak-2024-Q4_ykao_yk-1536-4-make-product_1_G37_3_D13,2min melodie,2m melodie,"6:D,13",ID_G37,0.2,G37,cernak-2024-Q4_ykao_yk-1536-4-make-product,ykao,G37,D13,3.0
cernak-2024-Q4_ykao_yk-1536-4-make-product_1_G38_3_D14,cernak-2024-Q4_ykao_yk-1536-4-make-product_1_G38_3_D14,2min melodie,2m melodie,"6:D,14",ID_G38,0.2,G38,cernak-2024-Q4_ykao_yk-1536-4-make-product,ykao,G38,D14,3.0
cernak-2024-Q4_ykao_yk-1536-4-make-product_1_G39_3_D15,cernak-2024-Q4_ykao_yk-1536-4-make-product_1_G39_3_D15,2min melodie,2m melodie,"6:D,15",ID_G39,0.2,G39,cernak-2024-Q4_ykao_yk-1536-4-make-product,ykao,G39,D15,3.0
cernak-2024-Q4_ykao_yk-1536-4-make-product_1_G40_3_D16,cernak-2024-Q4_ykao_yk-1536-4-make-product_1_G40_3_D16,2min melodie,2m melodie,"6:D,16",ID_G40,0.2,G40,cernak-2024-Q4_ykao_yk-1536-4-make-product,ykao,G40,D16,3.0
cernak-2024-Q4_ykao_yk-1536-4-make-product_1_G41_3_D17,cernak-2024-Q4_ykao_yk-1536-4-make-product_1_G41_3_D17,2min melodie,2m melodie,"6:D,17",ID_G41,0.2,G41,cernak-2024-Q4_ykao_yk-1536-4-make-product,ykao,G41,D17,3.0
cernak-2024-Q4_ykao_yk-1536-4-make-product_1_G42_3_D18,cernak-2024-Q4_ykao_yk-1536-4-make-product_1_G42_3_D18,2min melodie,2m melodie,"6:D,18",ID_G42,0.2,G42,cernak-2024-Q4_ykao_yk-1536-4-make-product,ykao,G42,D18,3.0
cernak-2024-Q4_ykao_yk-1536-4-make-product_1_G43_3_D19,cernak-2024-Q4_ykao_yk-1536-4-make-product_1_G43_3_D19,2min melodie,2m melodie,"6:D,19",ID_G43,0.2,G43,cernak-2024-Q4_ykao_yk-1536-4-make-product,ykao,G43,D19,3.0
cernak-2024-Q4_ykao_yk-1536-4-make-product_1_G44_3_D20,cernak-2024-Q4_ykao_yk-1536-4-make-product_1_G44_3_D20,2min melodie,2m melodie,"6:D,20",ID_G44,0.2,G44,cernak-2024-Q4_ykao_yk-1536-4-make-product,ykao,G44,D20,3.0
cernak-2024-Q4_ykao_yk-1536-4-make-product_1_G45_3_D21,cernak-2024-Q4_ykao_yk-1536-4-make-product_1_G45_3_D21,2min melodie,2m melodie,"6:D,21",ID_G45,0.2,G45,cernak-2024-Q4_ykao_yk-1536-4-make-product,ykao,G45,D21,3.0
cernak-2024-Q4_ykao_yk-1536-4-make-product_1_G46_3_D22,cernak-2024-Q4_ykao_yk-1536-4-make-product_1_G46_3_D22,2min melodie,2m melodie,"6:D,22",ID_G46,0.2,G46,cernak-2024-Q4_ykao_yk-1536-4-make-product,ykao,G46,D22,3.0
