FILE_NAME,FILE_TEXT,MS_FILE,INLET_FILE,SAMPLE_LOCATION,ID,INJ_VOL,Index,Job,User,1536loc,384loc,384plate
cernak-2024-Q4_ykao_yk-1536-4-make-product_1_D5_2_B5,cernak-2024-Q4_ykao_yk-1536-4-make-product_1_D5_2_B5,2min melodie,2m melodie,"5:B,5",ID_D5,0.2,D5,cernak-2024-Q4_ykao_yk-1536-4-make-product,ykao,D5,B5,2.0
cernak-2024-Q4_ykao_yk-1536-4-make-product_1_D6_2_B6,cernak-2024-Q4_ykao_yk-1536-4-make-product_1_D6_2_B6,2min melodie,2m melodie,"5:B,6",ID_D6,0.2,D6,cernak-2024-Q4_ykao_yk-1536-4-make-product,ykao,D6,B6,2.0
cernak-2024-Q4_ykao_yk-1536-4-make-product_1_D7_2_B7,cernak-2024-Q4_ykao_yk-1536-4-make-product_1_D7_2_B7,2min melodie,2m melodie,"5:B,7",ID_D7,0.2,D7,cernak-2024-Q4_ykao_yk-1536-4-make-product,ykao,D7,B7,2.0
cernak-2024-Q4_ykao_yk-1536-4-make-product_1_D8_2_B8,cernak-2024-Q4_ykao_yk-1536-4-make-product_1_D8_2_B8,2min melodie,2m melodie,"5:B,8",ID_D8,0.2,D8,cernak-2024-Q4_ykao_yk-1536-4-make-product,ykao,D8,B8,2.0
cernak-2024-Q4_ykao_yk-1536-4-make-product_1_D9_2_B9,cernak-2024-Q4_ykao_yk-1536-4-make-product_1_D9_2_B9,2min melodie,2m melodie,"5:B,9",ID_D9,0.2,D9,cernak-2024-Q4_ykao_yk-1536-4-make-product,ykao,D9,B9,2.0
cernak-2024-Q4_ykao_yk-1536-4-make-product_1_D10_2_B10,cernak-2024-Q4_ykao_yk-1536-4-make-product_1_D10_2_B10,2min melodie,2m melodie,"5:B,10",ID_D10,0.2,D10,cernak-2024-Q4_ykao_yk-1536-4-make-product,ykao,D10,B10,2.0
cernak-2024-Q4_ykao_yk-1536-4-make-product_1_D11_2_B11,cernak-2024-Q4_ykao_yk-1536-4-make-product_1_D11_2_B11,2min melodie,2m melodie,"5:B,11",ID_D11,0.2,D11,cernak-2024-Q4_ykao_yk-1536-4-make-product,ykao,D11,B11,2.0
cernak-2024-Q4_ykao_yk-1536-4-make-product_1_D12_2_B12,cernak-2024-Q4_ykao_yk-1536-4-make-product_1_D12_2_B12,2min melodie,2m melodie,"5:B,12",ID_D12,0.2,D12,cernak-2024-Q4_ykao_yk-1536-4-make-product,ykao,D12,B12,2.0
cernak-2024-Q4_ykao_yk-1536-4-make-product_1_D13_2_B13,cernak-2024-Q4_ykao_yk-1536-4-make-product_1_D13_2_B13,2min melodie,2m melodie,"5:B,13",ID_D13,0.2,D13,cernak-2024-Q4_ykao_yk-1536-4-make-product,ykao,D13,B13,2.0
cernak-2024-Q4_ykao_yk-1536-4-make-product_1_D14_2_B14,cernak-2024-Q4_ykao_yk-1536-4-make-product_1_D14_2_B14,2min melodie,2m melodie,"5:B,14",ID_D14,0.2,D14,cernak-2024-Q4_ykao_yk-1536-4-make-product,ykao,D14,B14,2.0
cernak-2024-Q4_ykao_yk-1536-4-make-product_1_D15_2_B15,cernak-2024-Q4_ykao_yk-1536-4-make-product_1_D15_2_B15,2min melodie,2m melodie,"5:B,15",ID_D15,0.2,D15,cernak-2024-Q4_ykao_yk-1536-4-make-product,ykao,D15,B15,2.0
cernak-2024-Q4_ykao_yk-1536-4-make-product_1_D16_2_B16,cernak-2024-Q4_ykao_yk-1536-4-make-product_1_D16_2_B16,2min melodie,2m melodie,"5:B,16",ID_D16,0.2,D16,cernak-2024-Q4_ykao_yk-1536-4-make-product,ykao,D16,B16,2.0
cernak-2024-Q4_ykao_yk-1536-4-make-product_1_D17_2_B17,cernak-2024-Q4_ykao_yk-1536-4-make-product_1_D17_2_B17,2min melodie,2m melodie,"5:B,17",ID_D17,0.2,D17,cernak-2024-Q4_ykao_yk-1536-4-make-product,ykao,D17,B17,2.0
cernak-2024-Q4_ykao_yk-1536-4-make-product_1_D18_2_B18,cernak-2024-Q4_ykao_yk-1536-4-make-product_1_D18_2_B18,2min melodie,2m melodie,"5:B,18",ID_D18,0.2,D18,cernak-2024-Q4_ykao_yk-1536-4-make-product,ykao,D18,B18,2.0
cernak-2024-Q4_ykao_yk-1536-4-make-product_1_D19_2_B19,cernak-2024-Q4_ykao_yk-1536-4-make-product_1_D19_2_B19,2min melodie,2m melodie,"5:B,19",ID_D19,0.2,D19,cernak-2024-Q4_ykao_yk-1536-4-make-product,ykao,D19,B19,2.0
cernak-2024-Q4_ykao_yk-1536-4-make-product_1_D20_2_B20,cernak-2024-Q4_ykao_yk-1536-4-make-product_1_D20_2_B20,2min melodie,2m melodie,"5:B,20",ID_D20,0.2,D20,cernak-2024-Q4_ykao_yk-1536-4-make-product,ykao,D20,B20,2.0
cernak-2024-Q4_ykao_yk-1536-4-make-product_1_D21_2_B21,cernak-2024-Q4_ykao_yk-1536-4-make-product_1_D21_2_B21,2min melodie,2m melodie,"5:B,21",ID_D21,0.2,D21,cernak-2024-Q4_ykao_yk-1536-4-make-product,ykao,D21,B21,2.0
cernak-2024-Q4_ykao_yk-1536-4-make-product_1_D22_2_B22,cernak-2024-Q4_ykao_yk-1536-4-make-product_1_D22_2_B22,2min melodie,2m melodie,"5:B,22",ID_D22,0.2,D22,cernak-2024-Q4_ykao_yk-1536-4-make-product,ykao,D22,B22,2.0
cernak-2024-Q4_ykao_yk-1536-4-make-product_1_D23_2_B23,cernak-2024-Q4_ykao_yk-1536-4-make-product_1_D23_2_B23,2min melodie,2m melodie,"5:B,23",ID_D23,0.2,D23,cernak-2024-Q4_ykao_yk-1536-4-make-product,ykao,D23,B23,2.0
cernak-2024-Q4_ykao_yk-1536-4-make-product_1_D24_2_B24,cernak-2024-Q4_ykao_yk-1536-4-make-product_1_D24_2_B24,2min melodie,2m melodie,"5:B,24",ID_D24,0.2,D24,cernak-2024-Q4_ykao_yk-1536-4-make-product,ykao,D24,B24,2.0
cernak-2024-Q4_ykao_yk-1536-4-make-product_1_F1_2_C1,cernak-2024-Q4_ykao_yk-1536-4-make-product_1_F1_2_C1,2min melodie,2m melodie,"5:C,1",ID_F1,0.2,F1,cernak-2024-Q4_ykao_yk-1536-4-make-product,ykao,F1,C1,2.0
cernak-2024-Q4_ykao_yk-1536-4-make-product_1_F2_2_C2,cernak-2024-Q4_ykao_yk-1536-4-make-product_1_F2_2_C2,2min melodie,2m melodie,"5:C,2",ID_F2,0.2,F2,cernak-2024-Q4_ykao_yk-1536-4-make-product,ykao,F2,C2,2.0
cernak-2024-Q4_ykao_yk-1536-4-make-product_1_F3_2_C3,cernak-2024-Q4_ykao_yk-1536-4-make-product_1_F3_2_C3,2min melodie,2m melodie,"5:C,3",ID_F3,0.2,F3,cernak-2024-Q4_ykao_yk-1536-4-make-product,ykao,F3,C3,2.0
cernak-2024-Q4_ykao_yk-1536-4-make-product_1_F4_2_C4,cernak-2024-Q4_ykao_yk-1536-4-make-product_1_F4_2_C4,2min melodie,2m melodie,"5:C,4",ID_F4,0.2,F4,cernak-2024-Q4_ykao_yk-1536-4-make-product,ykao,F4,C4,2.0
cernak-2024-Q4_ykao_yk-1536-4-make-product_1_F5_2_C5,cernak-2024-Q4_ykao_yk-1536-4-make-product_1_F5_2_C5,2min melodie,2m melodie,"5:C,5",ID_F5,0.2,F5,cernak-2024-Q4_ykao_yk-1536-4-make-product,ykao,F5,C5,2.0
cernak-2024-Q4_ykao_yk-1536-4-make-product_1_F6_2_C6,cernak-2024-Q4_ykao_yk-1536-4-make-product_1_F6_2_C6,2min melodie,2m melodie,"5:C,6",ID_F6,0.2,F6,cernak-2024-Q4_ykao_yk-1536-4-make-product,ykao,F6,C6,2.0
cernak-2024-Q4_ykao_yk-1536-4-make-product_1_F7_2_C7,cernak-2024-Q4_ykao_yk-1536-4-make-product_1_F7_2_C7,2min melodie,2m melodie,"5:C,7",ID_F7,0.2,F7,cernak-2024-Q4_ykao_yk-1536-4-make-product,ykao,F7,C7,2.0
cernak-2024-Q4_ykao_yk-1536-4-make-product_1_F8_2_C8,cernak-2024-Q4_ykao_yk-1536-4-make-product_1_F8_2_C8,2min melodie,2m melodie,"5:C,8",ID_F8,0.2,F8,cernak-2024-Q4_ykao_yk-1536-4-make-product,ykao,F8,C8,2.0
cernak-2024-Q4_ykao_yk-1536-4-make-product_1_F9_2_C9,cernak-2024-Q4_ykao_yk-1536-4-make-product_1_F9_2_C9,2min melodie,2m melodie,"5:C,9",ID_F9,0.2,F9,cernak-2024-Q4_ykao_yk-1536-4-make-product,ykao,F9,C9,2.0
cernak-2024-Q4_ykao_yk-1536-4-make-product_1_F10_2_C10,cernak-2024-Q4_ykao_yk-1536-4-make-product_1_F10_2_C10,2min melodie,2m melodie,"5:C,10",ID_F10,0.2,F10,cernak-2024-Q4_ykao_yk-1536-4-make-product,ykao,F10,C10,2.0
cernak-2024-Q4_ykao_yk-1536-4-make-product_1_F11_2_C11,cernak-2024-Q4_ykao_yk-1536-4-make-product_1_F11_2_C11,2min melodie,2m melodie,"5:C,11",ID_F11,0.2,F11,cernak-2024-Q4_ykao_yk-1536-4-make-product,ykao,F11,C11,2.0
cernak-2024-Q4_ykao_yk-1536-4-make-product_1_F12_2_C12,cernak-2024-Q4_ykao_yk-1536-4-make-product_1_F12_2_C12,2min melodie,2m melodie,"5:C,12",ID_F12,0.2,F12,cernak-2024-Q4_ykao_yk-1536-4-make-product,ykao,F12,C12,2.0
cernak-2024-Q4_ykao_yk-1536-4-make-product_1_F13_2_C13,cernak-2024-Q4_ykao_yk-1536-4-make-product_1_F13_2_C13,2min melodie,2m melodie,"5:C,13",ID_F13,0.2,F13,cernak-2024-Q4_ykao_yk-1536-4-make-product,ykao,F13,C13,2.0
cernak-2024-Q4_ykao_yk-1536-4-make-product_1_F14_2_C14,cernak-2024-Q4_ykao_yk-1536-4-make-product_1_F14_2_C14,2min melodie,2m melodie,"5:C,14",ID_F14,0.2,F14,cernak-2024-Q4_ykao_yk-1536-4-make-product,ykao,F14,C14,2.0
cernak-2024-Q4_ykao_yk-1536-4-make-product_1_F15_2_C15,cernak-2024-Q4_ykao_yk-1536-4-make-product_1_F15_2_C15,2min melodie,2m melodie,"5:C,15",ID_F15,0.2,F15,cernak-2024-Q4_ykao_yk-1536-4-make-product,ykao,F15,C15,2.0
cernak-2024-Q4_ykao_yk-1536-4-make-product_1_F16_2_C16,cernak-2024-Q4_ykao_yk-1536-4-make-product_1_F16_2_C16,2min melodie,2m melodie,"5:C,16",ID_F16,0.2,F16,cernak-2024-Q4_ykao_yk-1536-4-make-product,ykao,F16,C16,2.0
cernak-2024-Q4_ykao_yk-1536-4-make-product_1_F17_2_C17,cernak-2024-Q4_ykao_yk-1536-4-make-product_1_F17_2_C17,2min melodie,2m melodie,"5:C,17",ID_F17,0.2,F17,cernak-2024-Q4_ykao_yk-1536-4-make-product,ykao,F17,C17,2.0
cernak-2024-Q4_ykao_yk-1536-4-make-product_1_F18_2_C18,cernak-2024-Q4_ykao_yk-1536-4-make-product_1_F18_2_C18,2min melodie,2m melodie,"5:C,18",ID_F18,0.2,F18,cernak-2024-Q4_ykao_yk-1536-4-make-product,ykao,F18,C18,2.0
cernak-2024-Q4_ykao_yk-1536-4-make-product_1_F19_2_C19,cernak-2024-Q4_ykao_yk-1536-4-make-product_1_F19_2_C19,2min melodie,2m melodie,"5:C,19",ID_F19,0.2,F19,cernak-2024-Q4_ykao_yk-1536-4-make-product,ykao,F19,C19,2.0
cernak-2024-Q4_ykao_yk-1536-4-make-product_1_F20_2_C20,cernak-2024-Q4_ykao_yk-1536-4-make-product_1_F20_2_C20,2min melodie,2m melodie,"5:C,20",ID_F20,0.2,F20,cernak-2024-Q4_ykao_yk-1536-4-make-product,ykao,F20,C20,2.0
cernak-2024-Q4_ykao_yk-1536-4-make-product_1_F21_2_C21,cernak-2024-Q4_ykao_yk-1536-4-make-product_1_F21_2_C21,2min melodie,2m melodie,"5:C,21",ID_F21,0.2,F21,cernak-2024-Q4_ykao_yk-1536-4-make-product,ykao,F21,C21,2.0
cernak-2024-Q4_ykao_yk-1536-4-make-product_1_F22_2_C22,cernak-2024-Q4_ykao_yk-1536-4-make-product_1_F22_2_C22,2min melodie,2m melodie,"5:C,22",ID_F22,0.2,F22,cernak-2024-Q4_ykao_yk-1536-4-make-product,ykao,F22,C22,2.0
cernak-2024-Q4_ykao_yk-1536-4-make-product_1_F23_2_C23,cernak-2024-Q4_ykao_yk-1536-4-make-product_1_F23_2_C23,2min melodie,2m melodie,"5:C,23",ID_F23,0.2,F23,cernak-2024-Q4_ykao_yk-1536-4-make-product,ykao,F23,C23,2.0
cernak-2024-Q4_ykao_yk-1536-4-make-product_1_F24_2_C24,cernak-2024-Q4_ykao_yk-1536-4-make-product_1_F24_2_C24,2min melodie,2m melodie,"5:C,24",ID_F24,0.2,F24,cernak-2024-Q4_ykao_yk-1536-4-make-product,ykao,F24,C24,2.0
cernak-2024-Q4_ykao_yk-1536-4-make-product_1_H1_2_D1,cernak-2024-Q4_ykao_yk-1536-4-make-product_1_H1_2_D1,2min melodie,2m melodie,"5:D,1",ID_H1,0.2,H1,cernak-2024-Q4_ykao_yk-1536-4-make-product,ykao,H1,D1,2.0
cernak-2024-Q4_ykao_yk-1536-4-make-product_1_H2_2_D2,cernak-2024-Q4_ykao_yk-1536-4-make-product_1_H2_2_D2,2min melodie,2m melodie,"5:D,2",ID_H2,0.2,H2,cernak-2024-Q4_ykao_yk-1536-4-make-product,ykao,H2,D2,2.0
cernak-2024-Q4_ykao_yk-1536-4-make-product_1_H3_2_D3,cernak-2024-Q4_ykao_yk-1536-4-make-product_1_H3_2_D3,2min melodie,2m melodie,"5:D,3",ID_H3,0.2,H3,cernak-2024-Q4_ykao_yk-1536-4-make-product,ykao,H3,D3,2.0
cernak-2024-Q4_ykao_yk-1536-4-make-product_1_H4_2_D4,cernak-2024-Q4_ykao_yk-1536-4-make-product_1_H4_2_D4,2min melodie,2m melodie,"5:D,4",ID_H4,0.2,H4,cernak-2024-Q4_ykao_yk-1536-4-make-product,ykao,H4,D4,2.0
cernak-2024-Q4_ykao_yk-1536-4-make-product_1_H5_2_D5,cernak-2024-Q4_ykao_yk-1536-4-make-product_1_H5_2_D5,2min melodie,2m melodie,"5:D,5",ID_H5,0.2,H5,cernak-2024-Q4_ykao_yk-1536-4-make-product,ykao,H5,D5,2.0
cernak-2024-Q4_ykao_yk-1536-4-make-product_1_H6_2_D6,cernak-2024-Q4_ykao_yk-1536-4-make-product_1_H6_2_D6,2min melodie,2m melodie,"5:D,6",ID_H6,0.2,H6,cernak-2024-Q4_ykao_yk-1536-4-make-product,ykao,H6,D6,2.0
cernak-2024-Q4_ykao_yk-1536-4-make-product_1_H7_2_D7,cernak-2024-Q4_ykao_yk-1536-4-make-product_1_H7_2_D7,2min melodie,2m melodie,"5:D,7",ID_H7,0.2,H7,cernak-2024-Q4_ykao_yk-1536-4-make-product,ykao,H7,D7,2.0
cernak-2024-Q4_ykao_yk-1536-4-make-product_1_H8_2_D8,cernak-2024-Q4_ykao_yk-1536-4-make-product_1_H8_2_D8,2min melodie,2m melodie,"5:D,8",ID_H8,0.2,H8,cernak-2024-Q4_ykao_yk-1536-4-make-product,ykao,H8,D8,2.0
cernak-2024-Q4_ykao_yk-1536-4-make-product_1_H9_2_D9,cernak-2024-Q4_ykao_yk-1536-4-make-product_1_H9_2_D9,2min melodie,2m melodie,"5:D,9",ID_H9,0.2,H9,cernak-2024-Q4_ykao_yk-1536-4-make-product,ykao,H9,D9,2.0
cernak-2024-Q4_ykao_yk-1536-4-make-product_1_H10_2_D10,cernak-2024-Q4_ykao_yk-1536-4-make-product_1_H10_2_D10,2min melodie,2m melodie,"5:D,10",ID_H10,0.2,H10,cernak-2024-Q4_ykao_yk-1536-4-make-product,ykao,H10,D10,2.0
cernak-2024-Q4_ykao_yk-1536-4-make-product_1_H11_2_D11,cernak-2024-Q4_ykao_yk-1536-4-make-product_1_H11_2_D11,2min melodie,2m melodie,"5:D,11",ID_H11,0.2,H11,cernak-2024-Q4_ykao_yk-1536-4-make-product,ykao,H11,D11,2.0
cernak-2024-Q4_ykao_yk-1536-4-make-product_1_H12_2_D12,cernak-2024-Q4_ykao_yk-1536-4-make-product_1_H12_2_D12,2min melodie,2m melodie,"5:D,12",ID_H12,0.2,H12,cernak-2024-Q4_ykao_yk-1536-4-make-product,ykao,H12,D12,2.0
cernak-2024-Q4_ykao_yk-1536-4-make-product_1_H13_2_D13,cernak-2024-Q4_ykao_yk-1536-4-make-product_1_H13_2_D13,2min melodie,2m melodie,"5:D,13",ID_H13,0.2,H13,cernak-2024-Q4_ykao_yk-1536-4-make-product,ykao,H13,D13,2.0
cernak-2024-Q4_ykao_yk-1536-4-make-product_1_H14_2_D14,cernak-2024-Q4_ykao_yk-1536-4-make-product_1_H14_2_D14,2min melodie,2m melodie,"5:D,14",ID_H14,0.2,H14,cernak-2024-Q4_ykao_yk-1536-4-make-product,ykao,H14,D14,2.0
cernak-2024-Q4_ykao_yk-1536-4-make-product_1_H15_2_D15,cernak-2024-Q4_ykao_yk-1536-4-make-product_1_H15_2_D15,2min melodie,2m melodie,"5:D,15",ID_H15,0.2,H15,cernak-2024-Q4_ykao_yk-1536-4-make-product,ykao,H15,D15,2.0
cernak-2024-Q4_ykao_yk-1536-4-make-product_1_H16_2_D16,cernak-2024-Q4_ykao_yk-1536-4-make-product_1_H16_2_D16,2min melodie,2m melodie,"5:D,16",ID_H16,0.2,H16,cernak-2024-Q4_ykao_yk-1536-4-make-product,ykao,H16,D16,2.0
cernak-2024-Q4_ykao_yk-1536-4-make-product_1_H17_2_D17,cernak-2024-Q4_ykao_yk-1536-4-make-product_1_H17_2_D17,2min melodie,2m melodie,"5:D,17",ID_H17,0.2,H17,cernak-2024-Q4_ykao_yk-1536-4-make-product,ykao,H17,D17,2.0
cernak-2024-Q4_ykao_yk-1536-4-make-product_1_H18_2_D18,cernak-2024-Q4_ykao_yk-1536-4-make-product_1_H18_2_D18,2min melodie,2m melodie,"5:D,18",ID_H18,0.2,H18,cernak-2024-Q4_ykao_yk-1536-4-make-product,ykao,H18,D18,2.0
cernak-2024-Q4_ykao_yk-1536-4-make-product_1_H19_2_D19,cernak-2024-Q4_ykao_yk-1536-4-make-product_1_H19_2_D19,2min melodie,2m melodie,"5:D,19",ID_H19,0.2,H19,cernak-2024-Q4_ykao_yk-1536-4-make-product,ykao,H19,D19,2.0
cernak-2024-Q4_ykao_yk-1536-4-make-product_1_H20_2_D20,cernak-2024-Q4_ykao_yk-1536-4-make-product_1_H20_2_D20,2min melodie,2m melodie,"5:D,20",ID_H20,0.2,H20,cernak-2024-Q4_ykao_yk-1536-4-make-product,ykao,H20,D20,2.0
cernak-2024-Q4_ykao_yk-1536-4-make-product_1_H21_2_D21,cernak-2024-Q4_ykao_yk-1536-4-make-product_1_H21_2_D21,2min melodie,2m melodie,"5:D,21",ID_H21,0.2,H21,cernak-2024-Q4_ykao_yk-1536-4-make-product,ykao,H21,D21,2.0
cernak-2024-Q4_ykao_yk-1536-4-make-product_1_H22_2_D22,cernak-2024-Q4_ykao_yk-1536-4-make-product_1_H22_2_D22,2min melodie,2m melodie,"5:D,22",ID_H22,0.2,H22,cernak-2024-Q4_ykao_yk-1536-4-make-product,ykao,H22,D22,2.0
