"","baseMean","log2FoldChange","lfcSE","pvalue","padj"
"ENSG00000005486",5520.53534456502,-0.0250219703442952,0.02711022509379,0.247702668471636,0.551081624810751
"ENSG00000005513",366.952647615578,-0.0503871179448641,0.0642244658562479,0.0888079205836284,0.317632729602398
"ENSG00000005700",5396.82934841983,0.00693267532570949,0.0346938030487676,0.770941505068519,0.909830480251645
"ENSG00000005801",1859.44613732374,0.0693445454534718,0.0439119697251162,0.0151728600805999,0.105126244844157
"ENSG00000005810",9505.24448303768,0.100270590982448,0.0556838501648702,0.00337562375349604,0.0358797021526223
"ENSG00000005812",2140.84168107321,0.0560639011325105,0.041382716998051,0.0389382821171652,0.196719446112762
"ENSG00000005882",1411.99304701425,-0.0407536363536807,0.0418222946045741,0.122140813515555,0.379642523851458
"ENSG00000005884",353.416844261117,-0.0889262499669078,0.0838979504349727,0.0168709392943528,0.113005089544527
"ENSG00000005889",2649.26190940061,0.120442493343497,0.0686643874038599,0.00242763101674803,0.0278369773768087
"ENSG00000005893",14717.6772342199,-0.0426804475640964,0.0252480647569803,0.0410071932669794,0.202103573892019
"ENSG00000006007",4903.98036933086,-0.0412853190641182,0.0305424251558743,0.0763640348477891,0.292907743506678
"ENSG00000006015",2768.32796897614,-0.0627693727407925,0.0433738461363563,0.0251855751556359,0.147828375913515
"ENSG00000006016",12.0235462939728,0.00319759480980111,0.0796249361876676,0.783747845202227,NA
"ENSG00000006042",3433.43451769886,-0.0259812398886163,0.0340585807723778,0.280892378178941,0.589460306248838
"ENSG00000006047",28.2746939345301,0.000334512078915691,0.0729651316684932,0.982497711967966,NA
"ENSG00000006062",338.566406780526,-0.0158598610151404,0.0548878072894526,0.508694586299681,0.7690320489026
"ENSG00000006071",22.2932169865464,-2.6223868152707e-05,0.0748446286073041,0.99852490682282,NA
"ENSG00000006118",7065.71820774927,-0.0798596869498228,0.0341378254501838,0.00169907733789779,0.0209504875139092
"ENSG00000006125",23520.8359148989,0.0447887555923088,0.0283827954958097,0.0459474245521265,0.216268807987074
"ENSG00000006194",2670.62173627089,-0.00463026642627691,0.0325510713229012,0.84294633882572,0.941600469753716
"ENSG00000006282",9448.20096163801,-0.0662560069830796,0.0274974168664343,0.00283230107738569,0.0313516336503513
"ENSG00000006327",380.926873368979,-0.0227125699119858,0.0541654906477719,0.365476117752371,0.666903358174557
"ENSG00000006432",1450.43549029503,0.00686504925690901,0.040000506742609,0.777475725146139,0.912465115675569
"ENSG00000006451",3928.65233505115,-0.0095824806289562,0.0291857425742404,0.668763466555182,0.862039334042731
"ENSG00000006453",5259.81456347766,-0.0389048828950755,0.0283799232742012,0.0819636189829947,0.303796657396636
"ENSG00000006459",1112.91914314785,0.0254303968123915,0.0415148623517526,0.314820034375876,0.621737225712645
"ENSG00000006468",35449.9959201257,0.097759879032667,0.0313717351737544,6.63564765806777e-05,0.00149816907038616
"ENSG00000006530",5129.21485721076,0.0120457191960339,0.0277209432917116,0.581138023582809,0.815211828475295
"ENSG00000006534",31.5185247804993,-0.0230353573352566,0.084755610494233,0.191542617777258,NA
"ENSG00000006576",3941.66848055278,0.0974053923337337,0.0429220202854675,0.00104347569553692,0.0141599111223378
"ENSG00000006607",6067.9152393209,0.021508033960008,0.0334600507362074,0.366851658481548,0.667714275643634
"ENSG00000006625",18704.7973487134,0.0221516235996219,0.0261698756703894,0.295552606749524,0.604633867424624
"ENSG00000006634",3280.86886939332,0.229493059958969,0.0380571446120627,9.99011356692136e-11,8.1762835724272e-09
"ENSG00000006638",36.8095964210163,0.00123984479109831,0.0702924524238796,0.940908207861999,NA
"ENSG00000006652",4946.30992304652,0.0502718171584962,0.0334957139339461,0.0406895263918139,0.201143581767008
"ENSG00000006695",1955.54758787329,0.0122658614927161,0.0348074698239191,0.60803103978054,0.830084076931419
"ENSG00000006704",1735.56560273219,-0.0328499662704711,0.0381413906086748,0.193005824156149,0.48148303929944
