"gene_id","symbol","log2FoldChange","padj","Sig"
"ENSG00000008130","NADK",-0.0452148106183795,0.17902306515957,"NS"
"ENSG00000008256","CYTH3",-0.0790408090693352,0.0639733556936737,"NS"
"ENSG00000008277","ADAM22",-0.0375048551638609,0.439948206790113,"NS"
"ENSG00000008282","SYPL1",0.0226241279879618,0.608511219634763,"NS"
"ENSG00000008283","CYB561",0.00294802723167036,0.956037759245303,"NS"
"ENSG00000008294","SPAG9",-0.0088567623155845,0.881216075835341,"NS"
"ENSG00000008300","CELSR3",0.0021042711792392,0.977206594841157,"NS"
"ENSG00000008311","AASS",-0.0162415987900683,0.767545495403273,"NS"
"ENSG00000008323","PLEKHG6",-0.00865586128841756,0.872624505889579,"NS"
"ENSG00000008324","SS18L2",0.0208426185740415,0.69255233205588,"NS"
"ENSG00000008382","MPND",-0.0570345519132886,0.215436497571983,"NS"
"ENSG00000008394","MGST1",-0.0322883272391422,0.416096922002016,"NS"
"ENSG00000008405","CRY1",0.0607606040321626,0.140085424635832,"NS"
"ENSG00000008441","NFIX",-0.0100611348297775,0.839111431856698,"NS"
"ENSG00000008513","ST3GAL1",-0.12022719230958,0.000236776219317518,"NS"
"ENSG00000008710","PKD1",-0.0189942467072892,0.730659198484213,"NS"
"ENSG00000008735","MAPK8IP2",-0.15131182445068,0.00505125172764971,"NS"
"ENSG00000008838","MED24",0.0182982719527907,0.69942047912879,"NS"
"ENSG00000008853","RHOBTB2",0.0797467187968952,0.0431077591886179,"NS"
"ENSG00000008869","HEATR5B",0.0268184184729656,0.578503586101057,"NS"
"ENSG00000008952","SEC62",0.027940904607272,0.514705251527357,"NS"
"ENSG00000008988","RPS20",-0.0112341829237013,0.843870607322576,"NS"
"ENSG00000009307","CSDE1",0.0420927129876423,0.178623003247511,"NS"
"ENSG00000009335","UBE3C",0.0395828581728861,0.282546797866386,"NS"
"ENSG00000009413","REV3L",0.0145373449497619,0.799118658045442,"NS"
"ENSG00000009694","TENM1",0.0373131534240513,0.44971009283023,"NS"
"ENSG00000009765","IYD",0.0173221223127149,0.741556582351493,"NS"
"ENSG00000009780","FAM76A",0.000866664027275453,0.992799180539253,"NS"
"ENSG00000009830","POMT2",0.00599697966982162,0.925206385488154,"NS"
"ENSG00000009844","VTA1",-0.0180326963008169,0.698785322393132,"NS"
"ENSG00000009950","MLXIPL",-0.0730104273777681,NA,"NS"
"ENSG00000009954","BAZ1B",0.0848459252745927,0.00797871338941264,"NS"
"ENSG00000010017","RANBP9",-0.0237716438007889,0.605048590121547,"NS"
"ENSG00000010072","SPRTN",0.0400969932558,0.368785581937321,"NS"
"ENSG00000010165","METTL13",0.0175926137138928,0.687018331042767,"NS"
"ENSG00000010219","DYRK4",-0.0142548300641283,0.803264654149841,"NS"
"ENSG00000010244","ZNF207",0.00964371209482126,0.83793940197411,"NS"
"ENSG00000010256","UQCRC1",-0.00218294311285181,0.969416587336905,"NS"
"ENSG00000010270","STARD3NL",0.108698456572444,0.00266670831555095,"NS"
"ENSG00000010278","CD9",0.0708952923604863,0.0274089127538817,"NS"
"ENSG00000010292","NCAPD2",0.22758811381536,1.10718224738841e-11,"NS"
"ENSG00000010318","PHF7",0.00107028657326373,0.989970495139784,"NS"
"ENSG00000010319","SEMA3G",-0.0692177903339698,0.191453320144973,"NS"
"ENSG00000010322","NISCH",-0.000271283785642728,0.997130300442157,"NS"
"ENSG00000010327","STAB1",0.0139309391063114,NA,"NS"
"ENSG00000010361","FUZ",-0.0361720392859098,0.468158696753834,"NS"
"ENSG00000010404","IDS",-0.0150653173723142,0.769866277459534,"NS"
"ENSG00000010539","ZNF200",0.00763499217205501,0.902795303761109,"NS"
"ENSG00000010610","CD4",0.00295309150314165,NA,"NS"
"ENSG00000010626","LRRC23",-0.00486301693869357,0.941135223690959,"NS"
"ENSG00000010704","HFE",-0.0284629846616529,0.565242613049465,"NS"
"ENSG00000010803","SCMH1",0.0203131611508919,0.658569452515581,"NS"
"ENSG00000010810","FYN",-0.00576238790395013,NA,"NS"
"ENSG00000010818","HIVEP2",0.017919744471464,0.74448008792252,"NS"
"ENSG00000011007","ELOA",0.0399678667286493,0.29605540359819,"NS"
"ENSG00000011009","LYPLA2",-0.0120739562267837,0.828490768952319,"NS"
"ENSG00000011021","CLCN6",-0.0734087677516703,0.159494363102715,"NS"
"ENSG00000011052","NME1-NME2",-0.17562868224153,0.00763949000577419,"NS"
"ENSG00000011105","TSPAN9",-0.0223249364207278,0.652721770837584,"NS"
"ENSG00000011114","BTBD7",0.0445268523951488,0.315737235421346,"NS"
"ENSG00000011132","APBA3",-0.00469664374694602,0.942654425280803,"NS"
"ENSG00000011143","MKS1",-0.00369083834078047,0.954971319862103,"NS"
"ENSG00000011198","ABHD5",0.0383709571802373,0.367268219821634,"NS"
"ENSG00000011243","AKAP8L",-0.0401225466566772,0.328474119959006,"NS"
"ENSG00000011258","MBTD1",0.000330491612639908,0.99677853375081,"NS"
"ENSG00000011260","UTP18",-0.0056145470687054,0.92381419620587,"NS"
"ENSG00000011275","RNF216",0.0152624148775632,0.777114198284826,"NS"
"ENSG00000011295","TTC19",0.0108148681468973,0.833016731562384,"NS"
"ENSG00000011304","PTBP1",0.084676909749702,0.000576758673523339,"NS"
"ENSG00000011332","DPF1",-0.0171770419348914,0.756392340711357,"NS"
"ENSG00000011347","SYT7",-0.0487004267229403,0.204606353864008,"NS"
"ENSG00000011376","LARS2",0.0192644693325162,0.674663579836585,"NS"
"ENSG00000011405","PIK3C2A",0.00224953957745278,0.975802398991973,"NS"
"ENSG00000011422","PLAUR",-0.00795964452127531,NA,"NS"
"ENSG00000011426","ANLN",0.210417948056947,8.34925991093192e-08,"NS"
"ENSG00000011451","WIZ",0.122349341304385,0.00180873743684443,"NS"
"ENSG00000011454","RABGAP1",-0.0105405072013059,0.854067000331693,"NS"
"ENSG00000011478","QPCTL",-0.000471717489056305,0.996023632108191,"NS"
"ENSG00000011485","PPP5C",-0.0470769304197557,0.22590119542055,"NS"
"ENSG00000011523","CEP68",-0.00881402009057845,0.887133713556348,"NS"
"ENSG00000011566","MAP4K3",0.000135654523604606,0.998384397938682,"NS"
"ENSG00000011638","LDAF1",-0.0382729581320348,0.422795974208052,"NS"
"ENSG00000011677","GABRA3",-0.0421453939611344,0.398018197727299,"NS"
"ENSG00000012048","BRCA1",0.133655247121321,0.0026309673226402,"NS"
"ENSG00000012061","ERCC1",-0.0804125004842257,0.0538398010913776,"NS"
"ENSG00000012171","SEMA3B",-0.0176473244119808,0.746939533255786,"NS"
"ENSG00000012174","MBTPS2",0.0422629994595549,0.312642679800566,"NS"
"ENSG00000012211","PRICKLE3",0.00303864316182441,0.963694299044914,"NS"
"ENSG00000012223","LTF",0.00693622099499272,NA,"NS"
"ENSG00000012232","EXTL3",-0.00450418139569558,0.941135223690959,"NS"
"ENSG00000012660","ELOVL5",0.212010050641017,4.43236156070943e-18,"NS"
"ENSG00000012817","KDM5D",0.0375700876330327,0.406256537169839,"NS"
"ENSG00000012822","CALCOCO1",-0.0481972268150954,0.323192868269116,"NS"
"ENSG00000012963","UBR7",0.060183464840209,0.103040141929358,"NS"
"ENSG00000012983","MAP4K5",0.0483028374546653,0.287130609473493,"NS"
"ENSG00000013016","EHD3",-0.0212671566043779,0.687018331042767,"NS"
"ENSG00000013275","PSMC4",-0.0326935769464577,0.386598773142562,"NS"
"ENSG00000013288","MAN2B2",-0.0761816166560637,0.101708208229226,"NS"
"ENSG00000013306","SLC25A39",-0.0100147354453741,0.840729560711997,"NS"
"ENSG00000013364","MVP",-0.00780481538493314,NA,"NS"
"ENSG00000013374","NUB1",-0.0251551528979909,0.582116795037542,"NS"
"ENSG00000013375","PGM3",-0.0339475914217825,0.437959665114076,"NS"
"ENSG00000013392","RWDD2A",-0.0613187390731339,0.186119880491128,"NS"
"ENSG00000013441","CLK1",0.0736264986533603,0.143439636896804,"NS"
"ENSG00000013503","POLR3B",0.00650517259507611,0.915239131644496,"NS"
"ENSG00000013523","ANGEL1",-0.0161226158876262,0.751464803039567,"NS"
"ENSG00000013561","RNF14",0.00305558992198386,0.961022698132143,"NS"
"ENSG00000013563","DNASE1L1",-0.046043790160009,0.274868409706059,"NS"
"ENSG00000013573","DDX11",-0.0113610276833756,0.847193653507614,"NS"
"ENSG00000013583","HEBP1",0.040970078591458,0.33020373779346,"NS"
"ENSG00000013619","MAMLD1",-0.0281487171963911,NA,"NS"
"ENSG00000013810","TACC3",0.0968432709466227,0.00295390027478846,"NS"
"ENSG00000014123","UFL1",0.0153340953710435,0.769185794650825,"NS"
"ENSG00000014138","POLA2",0.0868791041703912,0.0329320281255321,"NS"
"ENSG00000014164","ZC3H3",0.0208260013631908,0.687743647426613,"NS"
"ENSG00000014216","CAPN1",-0.142284346948873,0.000158227227084685,"NS"
"ENSG00000014257","ACP3",-0.505067294054506,6.45053973531624e-14,"NS"
"ENSG00000014641","MDH1",-0.0168107170974339,0.720656428546156,"NS"
"ENSG00000014824","SLC30A9",0.0206205495863245,0.623423104330444,"NS"
"ENSG00000014914","MTMR11",0.00408357626466786,NA,"NS"
"ENSG00000014919","COX15",0.0330310364002288,0.437598039695033,"NS"
"ENSG00000015133","CCDC88C",-0.013645690931645,0.793042058859887,"NS"
"ENSG00000015153","YAF2",0.0335442912266923,0.494271779029845,"NS"
"ENSG00000015171","ZMYND11",-0.00703835818911156,0.898812746452852,"NS"
"ENSG00000015285","WAS",-0.027894732247084,NA,"NS"
"ENSG00000015475","BID",-0.0575482395162006,0.258635912648186,"NS"
"ENSG00000015479","MATR3",0.0870116560352186,0.00690989736900718,"NS"
"ENSG00000015532","XYLT2",-0.073783565057325,0.10280956790549,"NS"
"ENSG00000015568","RGPD5",-0.0765603695484063,0.141851133886218,"NS"
"ENSG00000015676","NUDCD3",-0.0295650415454794,0.445143358332139,"NS"
"ENSG00000016082","ISL1",-0.00942795828615576,NA,"NS"
"ENSG00000016391","CHDH",0.00424322786637634,0.943849740926978,"NS"
"ENSG00000016402","IL20RA",0.00872743642213767,NA,"NS"
"ENSG00000016864","GLT8D1",-0.0339384303433279,0.443440035680971,"NS"
"ENSG00000017260","ATP2C1",0.00690970388854692,0.900315803136193,"NS"
"ENSG00000017427","IGF1",0.387191148743429,2.54245892578848e-06,"NS"
"ENSG00000017483","SLC38A5",-0.00146853541473854,NA,"NS"
"ENSG00000017797","RALBP1",0.0499458809079926,0.135077257839527,"NS"
"ENSG00000018189","RUFY3",0.0229646307534448,0.66408610237888,"NS"
"ENSG00000018280","SLC11A1",-0.0465706500517357,0.320717783702945,"NS"
"ENSG00000018408","WWTR1",0.034646347778242,0.487021012988367,"NS"
"ENSG00000018510","AGPS",0.0241727481922726,0.608511219634763,"NS"
"ENSG00000018610","STEEP1",0.0323418859611967,0.482365155243915,"NS"
"ENSG00000018699","TTC27",-0.00671439006548802,0.912184879414277,"NS"
"ENSG00000018869","ZNF582",0.00503943553697456,0.936774336822605,"NS"
"ENSG00000019144","PHLDB1",-0.026899327581818,0.602096862374402,"NS"
"ENSG00000019485","PRDM11",-0.00286151589931137,NA,"NS"
"ENSG00000019549","SNAI2",0.597205581592362,5.13809535078954e-14,"NS"
"ENSG00000019995","ZRANB1",0.0103382434470806,0.859871837974945,"NS"
"ENSG00000020129","NCDN",-0.0736728349253486,0.0513449923817371,"NS"
"ENSG00000020181","ADGRA2",-0.00373252605386678,NA,"NS"
"ENSG00000020256","ZFP64",0.013668695691408,0.811469084394966,"NS"
"ENSG00000020426","MNAT1",0.00871166180122477,0.882868335075903,"NS"
"ENSG00000020577","SAMD4A",0.0124115306859945,NA,"NS"
"ENSG00000020922","MRE11",0.0413228816939732,0.307891461212525,"NS"
"ENSG00000021300","PLEKHB1",-0.169535136189585,3.63454811906391e-05,"NS"
