"pathway","pval","padj","log2err","ES","NES","size","leadingEdge"
"HALLMARK_COAGULATION",0.133971291866029,0.287841191066998,0.188204146308491,0.546853459559597,1.32568802309459,74,"ACOX2;ADAM9;ANG;ANXA1;APOA1;ARF4;BMP1;C1R;C1S;C2;C8G;CAPN2;CAPN5;CASP9;CD9;CFD;CLU;CPQ;CRIP2;CSRP1;CTSB;CTSH;CTSK;CTSO;CTSV"
"HALLMARK_PI3K_AKT_MTOR_SIGNALING",0.133016627078385,0.287841191066998,0.188204146308491,0.5195582289714,1.29611724268825,90,"ACACA;ACTR2;ACTR3;AKT1;AKT1S1;AP2M1;ARF1;ARHGDIA;ARPC3;ATF1;CAB39;CAB39L;CALR;CDK1;CDK2;CDK4;CDKN1A;CDKN1B"
"HALLMARK_REACTIVE_OXYGEN_SPECIES_PATHWAY",0.143776824034335,0.287841191066998,0.170932335370056,0.570758690905005,1.31339179193781,44,"ABCC1"
"HALLMARK_UV_RESPONSE_UP",0.143920595533499,0.287841191066998,0.184706471207739,0.467030913583932,1.23092974672536,138,"ACAA1;AGO2;ALAS1;ALDOA;AMD1;AP2S1;APOM;AQP3;ARRB2;ASNS;ATF3;ATP6V1C1;ATP6V1F;BAK1;BCL2L11;BID;BSG;BTG1;BTG2;BTG3;CASP3;CCND3;CCNE1;CDC34;CDC5L;CDK2;CDKN1C;CDKN2B;CEBPG;CHKA;CHRNA5;CLCN2;CLTB;CNP;CREG1;CTSV;CYB5B;CYB5R1;CYP1A1;DDX21;DGAT1;DLG4;DNAJA1;DNAJB1"
"HALLMARK_APOPTOSIS",0.187192118226601,0.359984842743463,0.159646701919906,0.459379761826813,1.18661881709589,118,"ADD1;ANKH;ANXA1;APP;ATF3;BAX;BCAP31;BCL10;BCL2L1;BCL2L11;BCL2L2;BGN;BID;BIK;BIRC3;BMF;BNIP3L;BRCA1;BTG2;BTG3;CASP2;CASP3;CASP4;CASP6;CASP7;CASP8;CASP9;CCND1;CD14;CDC25B;CDK2;CDKN1A;CDKN1B;CFLAR;CLU;CREBBP;CTH;CTNNB1;CYLD;DAP;DAP3;DDIT3;DFFA;DIABLO;DNAJA1;DNAJC3;DNM1L"
"HALLMARK_HEDGEHOG_SIGNALING",0.208888888888889,0.386831275720165,0.142056643575821,0.575545795038188,1.24463494104704,29,"ACHE;ADGRG1;AMOT"
"HALLMARK_COMPLEMENT",0.237037037037037,0.423280423280423,0.140406238523342,0.429265877545859,1.12896476908617,131,"ADAM9;ADRA2B;AKAP10;ANG;ANXA5;APOBEC3F;ATOX1;BRPF3;C1R;C1S;C2;CALM1;CALM3;CASP10;CASP3;CASP4;CASP7;CASP9;CBLB;CD46;CD55;CD59;CDK5R1;CEBPB;CLU;COL4A2;CP;CPQ;CSRP1;CTSB;CTSC;CTSD;CTSH;CTSL;CTSO;CTSV;DGKH;DOCK10;DOCK4;DOCK9;DPP4;DUSP5;DUSP6;DYRK2"
"HALLMARK_IL2_STAT5_SIGNALING",0.288135593220339,0.496785505552309,0.124434168630393,0.408122522441999,1.0905420391674,145,"AGER;AHCY;AHNAK;AHR;ALCAM;AMACR;ANXA4;APLP1;ARL4A;BATF3;BCL2;BCL2L1;BHLHE40;BMPR2;CAPG;CAPN3;CASP3;CCND3;CCNE1;CD81;CD83;CD86;CDC42SE2;CDC6;CDCP1;CDKN1C"
"HALLMARK_DNA_REPAIR",0.31566265060241,0.524863995096161,0.11776578836269,0.401976049658686,1.0760527727046,147,"AAAS;ADA;ADCY6;ADRM1;AGO4;AK1;AK3;ALYREF"
"HALLMARK_TNFA_SIGNALING_VIA_NFKB",0.32541567695962,0.524863995096161,0.114750719227023,0.395899162625398,1.06274266214471,152,"ABCA1;ACKR3;ATF3;ATP2B1;B4GALT1;B4GALT5;BCL3;BCL6;BHLHE40;BIRC2;BIRC3;BTG1;BTG2;BTG3;CCN1;CCND1;CCNL1;CD83;CDKN1A;CEBPB;CEBPD"
