Well,450
A1,0.516
B1,0.447
C1,0.279
D1,0.413
E1,0.464
F1,0.42
G1,0.174
H1,0.396
I1,0.173
J1,0.323
K1,0.518
L1,0.486
M1,0.441
N1,0.489
O1,0.532
P1,0.529
A2,0.52
B2,0.467
C2,0.412
D2,0.375
E2,0.158
F2,0.381
G2,0.183
H2,0.386
I2,0.367
J2,0.261
K2,0.419
L2,0.487
M2,0.433
N2,0.413
O2,0.374
P2,0.446
A3,0.49
B3,0.409
C3,0.479
D3,0.352
E3,0.318
F3,0.18
G3,0.309
H3,0.247
I3,0.423
J3,0.339
K3,0.37
L3,0.403
M3,0.396
N3,0.197
O3,0.435
P3,0.511
A4,0.534
B4,0.466
C4,0.42
D4,0.353
E4,0.248
F4,0.437
G4,0.397
H4,0.432
I4,0.276
J4,0.379
K4,0.39
L4,0.415
M4,0.427
N4,0.295
O4,0.41
P4,0.486
A5,0.472
B5,0.146
C5,0.442
D5,0.23
E5,0.321
F5,0.475
G5,0.209
H5,0.429
I5,0.416
J5,0.435
K5,0.278
L5,0.394
M5,0.45
N5,0.514
O5,0.529
P5,0.477
A6,0.48
B6,0.412
C6,0.395
D6,0.382
E6,0.457
F6,0.318
G6,0.445
H6,0.403
I6,0.361
J6,0.439
K6,0.428
L6,0.16
M6,0.361
N6,0.53
O6,0.183
P6,0.505
A7,0.204
B7,0.191
C7,0.41
D7,0.364
E7,0.543
F7,0.57
G7,0.438
H7,0.447
I7,0.501
J7,0.435
K7,0.504
L7,0.46
M7,0.462
N7,0.4
O7,0.481
P7,0.464
A8,0.522
B8,0.51
C8,0.493
D8,0.51
E8,0.563
F8,0.525
G8,0.528
H8,0.436
I8,0.576
J8,0.448
K8,0.561
L8,0.426
M8,0.425
N8,0.583
O8,0.433
P8,0.519
A9,0.49
B9,0.38
C9,0.23
D9,0.35
E9,0.507
F9,0.474
G9,0.483
H9,0.429
I9,0.477
J9,0.451
K9,0.457
L9,0.327
M9,0.424
N9,0.44
O9,0.493
P9,0.504
A10,0.509
B10,0.458
C10,0.437
D10,0.489
E10,0.493
F10,0.556
G10,0.496
H10,0.492
I10,0.453
J10,0.476
K10,0.349
L10,0.384
M10,0.484
N10,0.468
O10,0.471
P10,0.486
A11,0.55
B11,0.431
C11,0.424
D11,0.446
E11,0.531
F11,0.49
G11,0.51
H11,0.367
I11,0.538
J11,0.473
K11,0.44
L11,0.34
M11,0.429
N11,0.532
O11,0.551
P11,0.503
A12,0.418
B12,0.422
C12,0.372
D12,0.491
E12,0.402
F12,0.461
G12,0.359
H12,0.435
I12,0.504
J12,0.41
K12,0.497
L12,0.416
M12,0.386
N12,0.44
O12,0.444
P12,0.543
A13,0.459
B13,0.444
C13,0.405
D13,0.376
E13,0.349
F13,0.611
G13,0.49
H13,0.484
I13,0.42
J13,0.318
K13,0.461
L13,0.333
M13,0.406
N13,0.373
O13,0.505
P13,0.445
A14,0.403
B14,0.49
C14,0.413
D14,0.293
E14,0.449
F14,0.379
G14,0.446
H14,0.439
I14,0.475
J14,0.306
K14,0.439
L14,0.418
M14,0.526
N14,0.364
O14,0.432
P14,0.445
A15,0.459
B15,0.369
C15,0.39
D15,0.35
E15,0.493
F15,0.412
G15,0.371
H15,0.362
I15,0.427
J15,0.37
K15,0.522
L15,0.374
M15,0.365
N15,0.394
O15,0.479
P15,0.514
A16,0.582
B16,0.459
C16,0.434
D16,0.38
E16,0.276
F16,0.371
G16,0.508
H16,0.318
I16,0.399
J16,0.323
K16,0.556
L16,0.493
M16,0.495
N16,0.417
O16,0.502
P16,0.499
A17,0.492
B17,0.436
C17,0.355
D17,0.338
E17,0.576
F17,0.31
G17,0.383
H17,0.335
I17,0.486
J17,0.37
K17,0.566
L17,0.408
M17,0.505
N17,0.32
O17,0.427
P17,0.499
A18,0.481
B18,0.451
C18,0.389
D18,0.384
E18,0.462
F18,0.35
G18,0.456
H18,0.324
I18,0.436
J18,0.34
K18,0.587
L18,0.44
M18,0.513
N18,0.358
O18,0.228
P18,0.443
A19,0.512
B19,0.415
C19,0.408
D19,0.36
E19,0.431
F19,0.349
G19,0.469
H19,0.344
I19,0.358
J19,0.399
K19,0.564
L19,0.367
M19,0.485
N19,0.36
O19,0.515
P19,0.482
A20,0.524
B20,0.433
C20,0.418
D20,0.435
E20,0.421
F20,0.393
G20,0.407
H20,0.342
I20,0.534
J20,0.348
K20,0.524
L20,0.473
M20,0.536
N20,0.398
O20,0.535
P20,0.527
A21,0.517
B21,0.409
C21,0.417
D21,0.323
E21,0.374
F21,0.398
G21,0.461
H21,0.362
I21,0.498
J21,0.42
K21,0.496
L21,0.405
M21,0.554
N21,0.377
O21,0.521
P21,0.485
A22,0.523
B22,0.462
C22,0.484
D22,0.382
E22,0.401
F22,0.342
G22,0.442
H22,0.418
I22,0.433
J22,0.422
K22,0.506
L22,0.425
M22,0.536
N22,0.37
O22,0.439
P22,0.424
A23,0.574
B23,0.432
C23,0.467
D23,0.37
E23,0.416
F23,0.325
G23,0.399
H23,0.298
I23,0.439
J23,0.368
K23,0.487
L23,0.417
M23,0.475
N23,0.408
O23,0.5
P23,0.463
A24,0.148
B24,0.143
C24,0.134
D24,0.143
E24,0.139
F24,0.156
G24,0.165
H24,0.151
I24,0.155
J24,0.134
K24,0.139
L24,0.138
M24,0.138
N24,0.146
O24,0.139
P24,0.15
