Well,450
A1,0.236
B1,0.157
C1,0.195
D1,0.158
E1,0.135
F1,0.348
G1,0.191
H1,0.165
I1,0.205
J1,0.164
K1,0.182
L1,0.173
M1,0.14
N1,0.171
O1,0.313
P1,0.176
A2,0.191
B2,0.293
C2,0.272
D2,0.339
E2,0.288
F2,0.165
G2,0.27
H2,0.153
I2,0.146
J2,0.236
K2,0.179
L2,0.336
M2,0.35
N2,0.37
O2,0.19
P2,0.18
A3,0.309
B3,0.368
C3,0.186
D3,0.343
E3,0.202
F3,0.252
G3,0.174
H3,0.154
I3,0.144
J3,0.198
K3,0.367
L3,0.234
M3,0.181
N3,0.157
O3,0.16
P3,0.191
A4,0.366
B4,0.326
C4,0.195
D4,0.296
E4,0.214
F4,0.269
G4,0.352
H4,0.25
I4,0.252
J4,0.19
K4,0.328
L4,0.287
M4,0.286
N4,0.21
O4,0.383
P4,0.421
A5,0.415
B5,0.308
C5,0.248
D5,0.219
E5,0.203
F5,0.184
G5,0.178
H5,0.316
I5,0.267
J5,0.263
K5,0.293
L5,0.172
M5,0.292
N5,0.298
O5,0.38
P5,0.422
A6,0.445
B6,0.33
C6,0.239
D6,0.305
E6,0.167
F6,0.212
G6,0.264
H6,0.272
I6,0.163
J6,0.271
K6,0.173
L6,0.151
M6,0.339
N6,0.154
O6,0.36
P6,0.352
A7,0.337
B7,0.32
C7,0.16
D7,0.324
E7,0.222
F7,0.341
G7,0.311
H7,0.266
I7,0.224
J7,0.233
K7,0.367
L7,0.344
M7,0.384
N7,0.315
O7,0.15
P7,0.178
A8,0.347
B8,0.312
C8,0.348
D8,0.324
E8,0.358
F8,0.354
G8,0.371
H8,0.262
I8,0.275
J8,0.271
K8,0.398
L8,0.347
M8,0.473
N8,0.326
O8,0.417
P8,0.183
A9,0.323
B9,0.302
C9,0.268
D9,0.277
E9,0.321
F9,0.313
G9,0.372
H9,0.286
I9,0.327
J9,0.294
K9,0.373
L9,0.323
M9,0.389
N9,0.32
O9,0.405
P9,0.289
A10,0.337
B10,0.342
C10,0.327
D10,0.27
E10,0.3
F10,0.282
G10,0.375
H10,0.302
I10,0.346
J10,0.281
K10,0.395
L10,0.375
M10,0.388
N10,0.33
O10,0.404
P10,0.357
A11,0.335
B11,0.298
C11,0.323
D11,0.295
E11,0.36
F11,0.34
G11,0.338
H11,0.319
I11,0.302
J11,0.288
K11,0.357
L11,0.297
M11,0.369
N11,0.348
O11,0.368
P11,0.331
A12,0.378
B12,0.308
C12,0.278
D12,0.286
E12,0.35
F12,0.286
G12,0.321
H12,0.297
I12,0.27
J12,0.272
K12,0.406
L12,0.32
M12,0.377
N12,0.322
O12,0.373
P12,0.389
A13,0.175
B13,0.165
C13,0.241
D13,0.294
E13,0.415
F13,0.331
G13,0.428
H13,0.322
I13,0.359
J13,0.301
K13,0.407
L13,0.338
M13,0.424
N13,0.325
O13,0.394
P13,0.421
A14,0.152
B14,0.307
C14,0.328
D14,0.293
E14,0.337
F14,0.287
G14,0.345
H14,0.305
I14,0.338
J14,0.319
K14,0.459
L14,0.319
M14,0.404
N14,0.365
O14,0.385
P14,0.444
A15,0.182
B15,0.305
C15,0.354
D15,0.324
E15,0.38
F15,0.304
G15,0.396
H15,0.28
I15,0.361
J15,0.271
K15,0.348
L15,0.389
M15,0.419
N15,0.353
O15,0.414
P15,0.388
A16,0.346
B16,0.294
C16,0.376
D16,0.282
E16,0.397
F16,0.301
G16,0.357
H16,0.275
I16,0.327
J16,0.274
K16,0.402
L16,0.334
M16,0.418
N16,0.37
O16,0.395
P16,0.383
A17,0.419
B17,0.31
C17,0.357
D17,0.308
E17,0.419
F17,0.304
G17,0.412
H17,0.291
I17,0.338
J17,0.295
K17,0.422
L17,0.356
M17,0.484
N17,0.317
O17,0.403
P17,0.353
A18,0.41
B18,0.34
C18,0.333
D18,0.283
E18,0.427
F18,0.283
G18,0.337
H18,0.298
I18,0.31
J18,0.263
K18,0.399
L18,0.283
M18,0.414
N18,0.319
O18,0.377
P18,0.352
A19,0.357
B19,0.307
C19,0.402
D19,0.291
E19,0.397
F19,0.276
G19,0.344
H19,0.296
I19,0.345
J19,0.282
K19,0.385
L19,0.345
M19,0.382
N19,0.298
O19,0.425
P19,0.347
A20,0.362
B20,0.312
C20,0.335
D20,0.305
E20,0.37
F20,0.298
G20,0.352
H20,0.264
I20,0.305
J20,0.282
K20,0.32
L20,0.326
M20,0.447
N20,0.287
O20,0.431
P20,0.321
A21,0.377
B21,0.296
C21,0.358
D21,0.253
E21,0.342
F21,0.295
G21,0.297
H21,0.271
I21,0.337
J21,0.27
K21,0.393
L21,0.326
M21,0.447
N21,0.282
O21,0.337
P21,0.326
A22,0.365
B22,0.295
C22,0.37
D22,0.233
E22,0.309
F22,0.254
G22,0.303
H22,0.245
I22,0.3
J22,0.274
K22,0.314
L22,0.332
M22,0.398
N22,0.319
O22,0.372
P22,0.355
A23,0.397
B23,0.306
C23,0.36
D23,0.256
E23,0.308
F23,0.27
G23,0.292
H23,0.234
I23,0.285
J23,0.247
K23,0.373
L23,0.319
M23,0.476
N23,0.344
O23,0.366
P23,0.427
A24,0.154
B24,0.147
C24,0.142
D24,0.145
E24,0.143
F24,0.141
G24,0.138
H24,0.14
I24,0.138
J24,0.14
K24,0.137
L24,0.139
M24,0.142
N24,0.149
O24,0.148
P24,0.161
