Well,450
A1,0.461
B1,0.459
C1,0.402
D1,0.435
E1,0.403
F1,0.385
G1,0.386
H1,0.45
I1,0.36
J1,0.483
K1,0.536
L1,0.462
M1,0.304
N1,0.506
O1,0.482
P1,0.491
A2,0.406
B2,0.433
C2,0.464
D2,0.405
E2,0.428
F2,0.441
G2,0.419
H2,0.392
I2,0.427
J2,0.381
K2,0.561
L2,0.469
M2,0.495
N2,0.507
O2,0.448
P2,0.449
A3,0.416
B3,0.464
C3,0.398
D3,0.488
E3,0.394
F3,0.47
G3,0.509
H3,0.518
I3,0.358
J3,0.43
K3,0.397
L3,0.481
M3,0.611
N3,0.606
O3,0.434
P3,0.505
A4,0.501
B4,0.434
C4,0.363
D4,0.51
E4,0.45
F4,0.391
G4,0.43
H4,0.412
I4,0.452
J4,0.492
K4,0.488
L4,0.444
M4,0.469
N4,0.522
O4,0.499
P4,0.481
A5,0.449
B5,0.418
C5,0.384
D5,0.344
E5,0.345
F5,0.274
G5,0.193
H5,0.432
I5,0.459
J5,0.441
K5,0.41
L5,0.384
M5,0.491
N5,0.453
O5,0.513
P5,0.522
A6,0.392
B6,0.399
C6,0.42
D6,0.409
E6,0.446
F6,0.398
G6,0.435
H6,0.444
I6,0.426
J6,0.459
K6,0.351
L6,0.275
M6,0.5
N6,0.235
O6,0.43
P6,0.489
A7,0.516
B7,0.411
C7,0.423
D7,0.389
E7,0.445
F7,0.413
G7,0.351
H7,0.421
I7,0.404
J7,0.455
K7,0.476
L7,0.446
M7,0.466
N7,0.425
O7,0.384
P7,0.43
A8,0.444
B8,0.383
C8,0.528
D8,0.444
E8,0.499
F8,0.476
G8,0.491
H8,0.41
I8,0.427
J8,0.406
K8,0.465
L8,0.483
M8,0.523
N8,0.456
O8,0.464
P8,0.421
A9,0.443
B9,0.402
C9,0.492
D9,0.474
E9,0.423
F9,0.436
G9,0.474
H9,0.421
I9,0.509
J9,0.385
K9,0.46
L9,0.483
M9,0.576
N9,0.44
O9,0.462
P9,0.47
A10,0.489
B10,0.436
C10,0.403
D10,0.457
E10,0.427
F10,0.441
G10,0.533
H10,0.417
I10,0.46
J10,0.389
K10,0.468
L10,0.423
M10,0.506
N10,0.486
O10,0.483
P10,0.495
A11,0.501
B11,0.421
C11,0.477
D11,0.403
E11,0.423
F11,0.381
G11,0.472
H11,0.422
I11,0.442
J11,0.407
K11,0.526
L11,0.387
M11,0.565
N11,0.47
O11,0.541
P11,0.456
A12,0.462
B12,0.388
C12,0.446
D12,0.375
E12,0.46
F12,0.403
G12,0.471
H12,0.414
I12,0.444
J12,0.387
K12,0.468
L12,0.427
M12,0.494
N12,0.389
O12,0.448
P12,0.438
A13,0.431
B13,0.397
C13,0.484
D13,0.406
E13,0.408
F13,0.438
G13,0.475
H13,0.397
I13,0.403
J13,0.42
K13,0.489
L13,0.403
M13,0.504
N13,0.469
O13,0.44
P13,0.454
A14,0.476
B14,0.396
C14,0.486
D14,0.436
E14,0.452
F14,0.462
G14,0.41
H14,0.421
I14,0.429
J14,0.371
K14,0.388
L14,0.435
M14,0.515
N14,0.486
O14,0.462
P14,0.44
A15,0.437
B15,0.411
C15,0.389
D15,0.408
E15,0.495
F15,0.375
G15,0.396
H15,0.398
I15,0.498
J15,0.459
K15,0.403
L15,0.407
M15,0.533
N15,0.433
O15,0.441
P15,0.418
A16,0.487
B16,0.425
C16,0.454
D16,0.421
E16,0.395
F16,0.346
G16,0.431
H16,0.36
I16,0.442
J16,0.369
K16,0.454
L16,0.41
M16,0.57
N16,0.47
O16,0.56
P16,0.461
A17,0.495
B17,0.447
C17,0.419
D17,0.41
E17,0.418
F17,0.347
G17,0.389
H17,0.305
I17,0.467
J17,0.382
K17,0.479
L17,0.374
M17,0.479
N17,0.475
O17,0.474
P17,0.447
A18,0.474
B18,0.403
C18,0.428
D18,0.378
E18,0.374
F18,0.331
G18,0.484
H18,0.315
I18,0.381
J18,0.363
K18,0.347
L18,0.374
M18,0.55
N18,0.534
O18,0.482
P18,0.449
A19,0.514
B19,0.427
C19,0.5
D19,0.406
E19,0.418
F19,0.373
G19,0.392
H19,0.328
I19,0.428
J19,0.372
K19,0.475
L19,0.351
M19,0.514
N19,0.467
O19,0.486
P19,0.427
A20,0.448
B20,0.42
C20,0.452
D20,0.38
E20,0.409
F20,0.337
G20,0.437
H20,0.368
I20,0.457
J20,0.383
K20,0.435
L20,0.359
M20,0.463
N20,0.431
O20,0.472
P20,0.468
A21,0.462
B21,0.396
C21,0.428
D21,0.343
E21,0.465
F21,0.382
G21,0.426
H21,0.338
I21,0.438
J21,0.403
K21,0.41
L21,0.369
M21,0.438
N21,0.406
O21,0.463
P21,0.451
A22,0.45
B22,0.428
C22,0.415
D22,0.365
E22,0.447
F22,0.349
G22,0.425
H22,0.333
I22,0.415
J22,0.355
K22,0.387
L22,0.39
M22,0.424
N22,0.46
O22,0.449
P22,0.395
A23,0.471
B23,0.406
C23,0.454
D23,0.386
E23,0.435
F23,0.417
G23,0.441
H23,0.379
I23,0.415
J23,0.348
K23,0.41
L23,0.393
M23,0.446
N23,0.398
O23,0.471
P23,0.405
A24,0.162
B24,0.153
C24,0.147
D24,0.17
E24,0.156
F24,0.156
G24,0.178
H24,0.163
I24,0.149
J24,0.151
K24,0.151
L24,0.19
M24,0.155
N24,0.164
O24,0.162
P24,0.168
