Well,450
A1,0.781
B1,0.159
C1,0.136
D1,0.163
E1,0.156
F1,0.341
G1,0.153
H1,0.158
I1,0.137
J1,0.163
K1,0.189
L1,0.166
M1,0.14
N1,0.166
O1,0.309
P1,0.156
A2,0.213
B2,0.361
C2,0.29
D2,0.379
E2,0.336
F2,0.152
G2,0.274
H2,0.152
I2,0.164
J2,0.302
K2,0.18
L2,0.368
M2,0.344
N2,0.418
O2,0.203
P2,0.166
A3,0.299
B3,0.382
C3,0.197
D3,0.334
E3,0.181
F3,0.332
G3,0.158
H3,0.175
I3,0.15
J3,0.222
K3,0.385
L3,0.259
M3,0.2
N3,0.163
O3,0.162
P3,0.173
A4,0.428
B4,0.348
C4,0.21
D4,0.313
E4,0.228
F4,0.32
G4,0.334
H4,0.339
I4,0.306
J4,0.199
K4,0.352
L4,0.323
M4,0.368
N4,0.217
O4,0.389
P4,0.423
A5,0.433
B5,0.409
C5,0.279
D5,0.216
E5,0.219
F5,0.222
G5,0.224
H5,0.353
I5,0.372
J5,0.357
K5,0.294
L5,0.203
M5,0.324
N5,0.361
O5,0.398
P5,0.394
A6,0.482
B6,0.38
C6,0.219
D6,0.331
E6,0.161
F6,0.163
G6,0.33
H6,0.278
I6,0.167
J6,0.333
K6,0.161
L6,0.154
M6,0.432
N6,0.159
O6,0.364
P6,0.416
A7,0.446
B7,0.374
C7,0.162
D7,0.366
E7,0.233
F7,0.336
G7,0.274
H7,0.272
I7,0.279
J7,0.272
K7,0.338
L7,0.317
M7,0.471
N7,0.323
O7,0.156
P7,0.169
A8,0.44
B8,0.332
C8,0.358
D8,0.408
E8,0.384
F8,0.31
G8,0.332
H8,0.256
I8,0.369
J8,0.324
K8,0.396
L8,0.312
M8,0.438
N8,0.314
O8,0.348
P8,0.172
A9,0.451
B9,0.411
C9,0.338
D9,0.371
E9,0.364
F9,0.362
G9,0.366
H9,0.347
I9,0.348
J9,0.351
K9,0.393
L9,0.348
M9,0.36
N9,0.343
O9,0.38
P9,0.312
A10,0.456
B10,0.377
C10,0.364
D10,0.313
E10,0.338
F10,0.314
G10,0.381
H10,0.285
I10,0.303
J10,0.353
K10,0.329
L10,0.389
M10,0.355
N10,0.292
O10,0.408
P10,0.409
A11,0.481
B11,0.384
C11,0.39
D11,0.349
E11,0.331
F11,0.297
G11,0.362
H11,0.29
I11,0.302
J11,0.349
K11,0.328
L11,0.34
M11,0.39
N11,0.315
O11,0.38
P11,0.334
A12,0.467
B12,0.349
C12,0.367
D12,0.302
E12,0.313
F12,0.306
G12,0.33
H12,0.324
I12,0.345
J12,0.348
K12,0.354
L12,0.331
M12,0.392
N12,0.317
O12,0.39
P12,0.396
A13,0.177
B13,0.167
C13,0.26
D13,0.331
E13,0.399
F13,0.399
G13,0.39
H13,0.328
I13,0.416
J13,0.353
K13,0.36
L13,0.289
M13,0.338
N13,0.349
O13,0.395
P13,0.417
A14,0.166
B14,0.36
C14,0.396
D14,0.33
E14,0.362
F14,0.359
G14,0.379
H14,0.344
I14,0.324
J14,0.382
K14,0.349
L14,0.341
M14,0.378
N14,0.385
O14,0.374
P14,0.427
A15,0.178
B15,0.357
C15,0.42
D15,0.349
E15,0.395
F15,0.367
G15,0.339
H15,0.363
I15,0.379
J15,0.294
K15,0.351
L15,0.466
M15,0.379
N15,0.398
O15,0.424
P15,0.399
A16,0.451
B16,0.36
C16,0.436
D16,0.338
E16,0.392
F16,0.311
G16,0.396
H16,0.302
I16,0.325
J16,0.317
K16,0.351
L16,0.351
M16,0.355
N16,0.33
O16,0.386
P16,0.434
A17,0.523
B17,0.357
C17,0.409
D17,0.347
E17,0.398
F17,0.322
G17,0.39
H17,0.292
I17,0.398
J17,0.347
K17,0.342
L17,0.385
M17,0.505
N17,0.313
O17,0.39
P17,0.374
A18,0.474
B18,0.432
C18,0.414
D18,0.326
E18,0.396
F18,0.304
G18,0.371
H18,0.299
I18,0.358
J18,0.339
K18,0.362
L18,0.369
M18,0.379
N18,0.386
O18,0.358
P18,0.38
A19,0.477
B19,0.362
C19,0.474
D19,0.306
E19,0.418
F19,0.329
G19,0.328
H19,0.287
I19,0.335
J19,0.317
K19,0.411
L19,0.337
M19,0.387
N19,0.286
O19,0.397
P19,0.377
A20,0.497
B20,0.417
C20,0.356
D20,0.303
E20,0.388
F20,0.325
G20,0.406
H20,0.32
I20,0.341
J20,0.303
K20,0.336
L20,0.31
M20,0.407
N20,0.326
O20,0.374
P20,0.377
A21,0.505
B21,0.356
C21,0.376
D21,0.323
E21,0.397
F21,0.311
G21,0.363
H21,0.335
I21,0.353
J21,0.288
K21,0.331
L21,0.325
M21,0.418
N21,0.326
O21,0.396
P21,0.387
A22,0.479
B22,0.338
C22,0.387
D22,0.348
E22,0.372
F22,0.318
G22,0.304
H22,0.282
I22,0.341
J22,0.341
K22,0.349
L22,0.315
M22,0.35
N22,0.29
O22,0.413
P22,0.386
A23,0.491
B23,0.337
C23,0.4
D23,0.335
E23,0.374
F23,0.34
G23,0.35
H23,0.302
I23,0.344
J23,0.314
K23,0.393
L23,0.318
M23,0.371
N23,0.337
O23,0.44
P23,0.363
A24,0.171
B24,0.166
C24,0.163
D24,0.173
E24,0.161
F24,0.174
G24,0.182
H24,0.174
I24,0.163
J24,0.16
K24,0.156
L24,0.16
M24,0.166
N24,0.165
O24,0.166
P24,0.197
