Well,450
A1,0.653
B1,0.41
C1,0.425
D1,0.399
E1,0.253
F1,0.31
G1,0.203
H1,0.292
I1,0.262
J1,0.322
K1,0.315
L1,0.295
M1,0.167
N1,0.365
O1,0.341
P1,0.43
A2,0.357
B2,0.38
C2,0.448
D2,0.381
E2,0.246
F2,0.29
G2,0.269
H2,0.298
I2,0.324
J2,0.234
K2,0.3
L2,0.315
M2,0.332
N2,0.34
O2,0.403
P2,0.315
A3,0.377
B3,0.344
C3,0.344
D3,0.326
E3,0.243
F3,0.274
G3,0.298
H3,0.284
I3,0.244
J3,0.341
K3,0.306
L3,0.274
M3,0.313
N3,0.284
O3,0.368
P3,0.337
A4,0.436
B4,0.36
C4,0.368
D4,0.36
E4,0.258
F4,0.293
G4,0.315
H4,0.286
I4,0.292
J4,0.291
K4,0.32
L4,0.312
M4,0.273
N4,0.295
O4,0.402
P4,0.426
A5,0.445
B5,0.372
C5,0.286
D5,0.21
E5,0.221
F5,0.175
G5,0.156
H5,0.301
I5,0.25
J5,0.244
K5,0.308
L5,0.252
M5,0.342
N5,0.305
O5,0.33
P5,0.337
A6,0.418
B6,0.301
C6,0.289
D6,0.296
E6,0.255
F6,0.287
G6,0.324
H6,0.315
I6,0.286
J6,0.3
K6,0.24
L6,0.185
M6,0.336
N6,0.158
O6,0.401
P6,0.374
A7,0.454
B7,0.36
C7,0.294
D7,0.332
E7,0.251
F7,0.283
G7,0.29
H7,0.329
I7,0.289
J7,0.318
K7,0.314
L7,0.322
M7,0.347
N7,0.391
O7,0.303
P7,0.366
A8,0.469
B8,0.366
C8,0.343
D8,0.304
E8,0.305
F8,0.307
G8,0.309
H8,0.317
I8,0.347
J8,0.326
K8,0.306
L8,0.343
M8,0.334
N8,0.302
O8,0.403
P8,0.349
A9,0.421
B9,0.305
C9,0.276
D9,0.371
E9,0.244
F9,0.291
G9,0.308
H9,0.307
I9,0.384
J9,0.277
K9,0.351
L9,0.339
M9,0.356
N9,0.362
O9,0.365
P9,0.341
A10,0.468
B10,0.359
C10,0.28
D10,0.277
E10,0.285
F10,0.252
G10,0.313
H10,0.32
I10,0.371
J10,0.343
K10,0.311
L10,0.355
M10,0.37
N10,0.366
O10,0.365
P10,0.339
A11,0.413
B11,0.362
C11,0.331
D11,0.351
E11,0.281
F11,0.27
G11,0.273
H11,0.278
I11,0.361
J11,0.305
K11,0.4
L11,0.296
M11,0.374
N11,0.312
O11,0.339
P11,0.343
A12,0.452
B12,0.321
C12,0.32
D12,0.318
E12,0.265
F12,0.287
G12,0.289
H12,0.272
I12,0.36
J12,0.321
K12,0.381
L12,0.315
M12,0.377
N12,0.334
O12,0.361
P12,0.334
A13,0.374
B13,0.35
C13,0.391
D13,0.322
E13,0.261
F13,0.304
G13,0.316
H13,0.302
I13,0.353
J13,0.284
K13,0.372
L13,0.335
M13,0.352
N13,0.308
O13,0.382
P13,0.353
A14,0.416
B14,0.344
C14,0.361
D14,0.302
E14,0.244
F14,0.301
G14,0.31
H14,0.252
I14,0.348
J14,0.22
K14,0.369
L14,0.334
M14,0.376
N14,0.309
O14,0.333
P14,0.338
A15,0.38
B15,0.346
C15,0.305
D15,0.296
E15,0.305
F15,0.285
G15,0.276
H15,0.284
I15,0.319
J15,0.311
K15,0.35
L15,0.32
M15,0.393
N15,0.282
O15,0.328
P15,0.333
A16,0.408
B16,0.326
C16,0.297
D16,0.258
E16,0.264
F16,0.274
G16,0.251
H16,0.258
I16,0.356
J16,0.319
K16,0.319
L16,0.317
M16,0.388
N16,0.337
O16,0.345
P16,0.366
A17,0.404
B17,0.332
C17,0.316
D17,0.346
E17,0.277
F17,0.232
G17,0.246
H17,0.262
I17,0.332
J17,0.322
K17,0.336
L17,0.341
M17,0.385
N17,0.318
O17,0.362
P17,0.317
A18,0.369
B18,0.292
C18,0.3
D18,0.331
E18,0.231
F18,0.223
G18,0.311
H18,0.249
I18,0.329
J18,0.266
K18,0.324
L18,0.312
M18,0.395
N18,0.311
O18,0.364
P18,0.304
A19,0.374
B19,0.314
C19,0.379
D19,0.275
E19,0.284
F19,0.271
G19,0.274
H19,0.271
I19,0.344
J19,0.273
K19,0.386
L19,0.277
M19,0.38
N19,0.312
O19,0.361
P19,0.318
A20,0.354
B20,0.332
C20,0.313
D20,0.25
E20,0.251
F20,0.251
G20,0.262
H20,0.228
I20,0.363
J20,0.274
K20,0.396
L20,0.283
M20,0.335
N20,0.311
O20,0.358
P20,0.311
A21,0.362
B21,0.286
C21,0.306
D21,0.259
E21,0.252
F21,0.253
G21,0.276
H21,0.248
I21,0.291
J21,0.265
K21,0.313
L21,0.271
M21,0.343
N21,0.254
O21,0.352
P21,0.307
A22,0.405
B22,0.304
C22,0.274
D22,0.251
E22,0.27
F22,0.251
G22,0.257
H22,0.22
I22,0.276
J22,0.238
K22,0.318
L22,0.252
M22,0.33
N22,0.252
O22,0.334
P22,0.304
A23,0.43
B23,0.324
C23,0.278
D23,0.237
E23,0.266
F23,0.217
G23,0.258
H23,0.219
I23,0.308
J23,0.227
K23,0.285
L23,0.248
M23,0.308
N23,0.244
O23,0.342
P23,0.32
A24,0.139
B24,0.149
C24,0.145
D24,0.146
E24,0.141
F24,0.14
G24,0.135
H24,0.136
I24,0.14
J24,0.135
K24,0.132
L24,0.131
M24,0.141
N24,0.141
O24,0.136
P24,0.139
