Well,450
A1,0.227
B1,0.156
C1,0.165
D1,0.303
E1,0.561
F1,0.177
G1,0.329
H1,0.266
I1,0.131
J1,0.147
K1,0.538
L1,0.288
M1,0.704
N1,0.218
O1,0.628
P1,0.352
A2,0.374
B2,0.373
C2,0.376
D2,0.185
E2,0.178
F2,0.152
G2,0.14
H2,0.175
I2,0.137
J2,0.147
K2,0.204
L2,0.166
M2,0.409
N2,0.373
O2,0.374
P2,0.422
A3,0.375
B3,0.306
C3,0.329
D3,0.191
E3,0.305
F3,0.204
G3,0.152
H3,0.147
I3,0.238
J3,0.17
K3,0.171
L3,0.284
M3,0.279
N3,0.156
O3,0.259
P3,0.456
A4,0.409
B4,0.319
C4,0.369
D4,0.302
E4,0.326
F4,0.352
G4,0.29
H4,0.297
I4,0.164
J4,0.346
K4,0.383
L4,0.218
M4,0.401
N4,0.277
O4,0.456
P4,0.45
A5,0.369
B5,0.147
C5,0.364
D5,0.205
E5,0.342
F5,0.182
G5,0.161
H5,0.33
I5,0.267
J5,0.342
K5,0.153
L5,0.406
M5,0.433
N5,0.266
O5,0.511
P5,0.42
A6,0.412
B6,0.171
C6,0.302
D6,0.285
E6,0.331
F6,0.29
G6,0.294
H6,0.391
I6,0.152
J6,0.257
K6,0.499
L6,0.148
M6,0.33
N6,0.181
O6,0.177
P6,0.424
A7,0.155
B7,0.162
C7,0.161
D7,0.317
E7,0.208
F7,0.38
G7,0.218
H7,0.354
I7,0.199
J7,0.323
K7,0.2
L7,0.228
M7,0.344
N7,0.421
O7,0.158
P7,0.467
A8,0.392
B8,0.371
C8,0.384
D8,0.36
E8,0.327
F8,0.341
G8,0.289
H8,0.387
I8,0.255
J8,0.221
K8,0.407
L8,0.327
M8,0.456
N8,0.186
O8,0.315
P8,0.423
A9,0.447
B9,0.37
C9,0.44
D9,0.319
E9,0.367
F9,0.277
G9,0.279
H9,0.322
I9,0.294
J9,0.342
K9,0.369
L9,0.314
M9,0.364
N9,0.454
O9,0.427
P9,0.423
A10,0.37
B10,0.328
C10,0.361
D10,0.295
E10,0.347
F10,0.288
G10,0.39
H10,0.356
I10,0.337
J10,0.359
K10,0.363
L10,0.444
M10,0.435
N10,0.462
O10,0.436
P10,0.408
A11,0.413
B11,0.352
C11,0.37
D11,0.309
E11,0.362
F11,0.342
G11,0.367
H11,0.346
I11,0.327
J11,0.268
K11,0.381
L11,0.383
M11,0.467
N11,0.362
O11,0.392
P11,0.397
A12,0.44
B12,0.358
C12,0.361
D12,0.276
E12,0.36
F12,0.289
G12,0.291
H12,0.32
I12,0.351
J12,0.325
K12,0.336
L12,0.363
M12,0.433
N12,0.461
O12,0.367
P12,0.4
A13,0.161
B13,0.335
C13,0.181
D13,0.302
E13,0.373
F13,0.256
G13,0.342
H13,0.236
I13,0.403
J13,0.355
K13,0.443
L13,0.391
M13,0.48
N13,0.402
O13,0.437
P13,0.43
A14,0.354
B14,0.326
C14,0.384
D14,0.329
E14,0.412
F14,0.312
G14,0.329
H14,0.342
I14,0.397
J14,0.343
K14,0.488
L14,0.506
M14,0.505
N14,0.428
O14,0.406
P14,0.487
A15,0.396
B15,0.363
C15,0.39
D15,0.284
E15,0.371
F15,0.282
G15,0.381
H15,0.334
I15,0.396
J15,0.352
K15,0.525
L15,0.409
M15,0.432
N15,0.466
O15,0.453
P15,0.383
A16,0.438
B16,0.338
C16,0.42
D16,0.336
E16,0.37
F16,0.302
G16,0.367
H16,0.331
I16,0.389
J16,0.368
K16,0.446
L16,0.374
M16,0.43
N16,0.463
O16,0.475
P16,0.396
A17,0.478
B17,0.316
C17,0.358
D17,0.321
E17,0.357
F17,0.322
G17,0.436
H17,0.328
I17,0.332
J17,0.357
K17,0.451
L17,0.328
M17,0.519
N17,0.435
O17,0.462
P17,0.397
A18,0.429
B18,0.328
C18,0.441
D18,0.341
E18,0.387
F18,0.247
G18,0.413
H18,0.303
I18,0.377
J18,0.343
K18,0.53
L18,0.404
M18,0.414
N18,0.44
O18,0.252
P18,0.414
A19,0.296
B19,0.293
C19,0.369
D19,0.343
E19,0.385
F19,0.323
G19,0.453
H19,0.307
I19,0.369
J19,0.352
K19,0.515
L19,0.41
M19,0.479
N19,0.289
O19,0.581
P19,0.404
A20,0.386
B20,0.308
C20,0.406
D20,0.304
E20,0.397
F20,0.277
G20,0.363
H20,0.259
I20,0.358
J20,0.355
K20,0.441
L20,0.389
M20,0.488
N20,0.42
O20,0.486
P20,0.348
A21,0.438
B21,0.334
C21,0.361
D21,0.287
E21,0.397
F21,0.264
G21,0.346
H21,0.311
I21,0.35
J21,0.309
K21,0.407
L21,0.413
M21,0.486
N21,0.416
O21,0.54
P21,0.389
A22,0.453
B22,0.327
C22,0.404
D22,0.26
E22,0.409
F22,0.301
G22,0.367
H22,0.298
I22,0.283
J22,0.281
K22,0.373
L22,0.402
M22,0.477
N22,0.394
O22,0.679
P22,0.401
A23,0.469
B23,0.333
C23,0.424
D23,0.315
E23,0.433
F23,0.343
G23,0.378
H23,0.231
I23,0.326
J23,0.347
K23,0.367
L23,0.343
M23,0.482
N23,0.399
O23,0.597
P23,0.422
A24,0.168
B24,0.161
C24,0.143
D24,0.151
E24,0.161
F24,0.171
G24,0.168
H24,0.165
I24,0.158
J24,0.159
K24,0.176
L24,0.187
M24,0.195
N24,0.182
O24,0.167
P24,0.191
